ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1.1,B1_1.2,B1_2.1,B1_2.2,B1_3.1,B1_3.2,B1_4.1,B1_4.2,B1_5.1,B1_5.2,B1_6.1,B1_6.2,B1_7.1,B1_7.2,B1_8.1,B1_8.2,B1_9.1,B1_9.2,B1_10.1,B1_10.2,B1_11.1,B1_11.2,B1_12.1,B1_12.2,B1_13.1,B1_13.2,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3.1,B1b_x4..99,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14.1,B1b_x14.2,B3..99,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B9..99,B9.1,B9.2,B10..99,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2.1,V2.2,V2a..99,V2a.1,V2a.2,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_8..99,V5b_8.0,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7.0,V5c_8..99,V5c_8.0,V5c_9..99,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10.0,V5c_10.1,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V5d_10..99,V6_1..99,V6_1.0,V6_1.1,V6_2..99,V6_2.0,V6_2.1,V6_3..99,V6_3.0,V6_3.1,V6_4..99,V6_4.0,V6_4.1,V6_5..99,V6_5.0,V6_6..99,V6_6.0,V6_6.1,V6_7..99,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11.1,V11.2,V12..99,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1.2,B13_2..99,B13_2.2,B13_3..99,B13_3.2,B13_4..99,B13_4.2,B13_5..99,B13_5.2,B13_6..99,B13_6.2,B13_7..99,B13_7.2,B14_1..99,B14_2..99,B14_3..99,B14_4..99,B14_5..99,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5.1,C5.2,C5.3,C5.4,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a.1,C9a.2,C9a.3,C12..99,C12.1,C12.2,C12.3,C13_1..99,C13_1.1,C13_1.2,C13_2..99,C13_2.1,C13_2.2,C13_3..99,C13_3.1,C13_3.2,C13_4..99,C13_4.1,C13_4.2,C13_5..99,C13_5.1,C13_5.2,C13_6..99,C13_6.1,C13_6.2,D1..99,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9.2,D9.3,D9.7,D10..99,D10.2,D10.3,D10.4,D10.6,D10.7,D10.8,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E4..99,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GP,GLP,Guadeloupe,2021-04-24,2021-03-02,100,0,0,0,0,8,94,1423730.4539901312,68,2,98,8,92,0,100,18,82,13,87,7,93,5,95,2,98,4,96,1,99,2,98,9,91,3,97,14,86,98,2,0,92,3,5,100,0,82,6,12,87,4,9,93,4,3,95,2,3,98,1,1,96,2,2,99,0,1,98,0,2,91,3,6,97,1,2,86,6,8,6,6,88,94,1,5,8,3,72,17,28,0,11,61,89,1,10,89,0,11,100,0,22,2,4,72,9,1,28,61,1,72,13,15,87,0,13,39,1,20,15,12,13,44,5,9,29,13,44,5,18,20,13,44,4,11,25,16,44,5,2,18,31,44,1,28,17,10,87,5,8,87,7,6,87,6,7,87,11,2,87,7,6,87,9,4,87,13,87,12,1,87,9,4,87,7,6,88,3,9,88,7,5,88,12,0,88,12,88,4,8,88,9,3,88,12,88,12,88,11,1,88,9,3,85,7,8,85,11,4,85,13,2,85,13,2,85,8,7,85,9,6,85,15,85,15,85,13,2,85,10,5,100,100,100,100,100,100,100,100,100,100,91,8,1,91,5,4,91,5,4,91,4,5,91,9,91,5,4,91,5,4,44,2,18,15,8,13,16,8,70,6,16,8,76,16,8,75,1,16,8,70,6,16,8,63,13,16,8,75,1,16,8,76,16,8,72,4,16,8,70,6,16,8,27,49,61,1,38,32,14,54,54,1,14,18,7,6,66,4,30,67,1,12,20,96,1,1,2,96,1,1,2,96,1,3,96,1,1,2,96,2,2,96,2,0,2,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,16,3,30,51,16,2,51,31,16,3,38,43,16,1,43,40,16,3,12,69,16,2,9,73,18,40,42,60,21,7,7,5,21,0,0,4,31,44,21,78,1,23,1,11,65,23,44,24,3,5,1,23,1,32,19,13,12,23,0,13,35,19,10,23,17,59,1,23,13,60,4,70,23,7,50,50,0,63,34,3,58,19,23,88,8,4,92,8,0,24,1,0,4,13,58,24,1,4,15,56,25,2,16,28,17,12,25,1,6,4,9,55,25,1,11,10,13,40,79,1,17,3,79,2,6,13,79,2,6,13,25,2,32,41,59,5,36,95,1,0,4,63,3,2,3,2,9,2,1,2,4,1,1,7,28,2,30,39,1,28,4,11,7,9,15,22,4,32,4,16,31,17,32,2,17,19,20,9,1,13.717857142857143,21.10027301159919,1.3333333333333333,0.5163977794943222,6.481132075471698,5.229320319262474,2.3230769230769233,1.1740380677880018
GP,GLP,Guadeloupe,2021-04-25,2021-03-04,100,0,0,0,0,8,94,1429241.2679853488,68,2,98,9,91,0,100,19,81,14,86,7,93,5,95,3,97,4,96,1,99,2,98,9,91,2,98,14,86,98,2,0,91,4,5,100,0,81,7,12,86,5,9,93,4,3,95,2,3,97,2,1,96,2,2,99,0,1,98,0,2,91,3,6,98,1,1,86,6,8,6,6,88,94,1,5,8,3,74,15,26,0,12,62,88,1,11,88,1,11,99,1,23,2,4,71,8,1,29,61,1,71,14,15,86,1,13,39,1,20,15,11,14,45,5,9,28,13,45,5,18,20,12,45,4,11,25,15,45,5,2,18,30,45,1,28,16,10,86,5,9,86,8,6,86,6,8,86,12,2,86,8,6,86,9,5,86,14,86,13,1,86,10,4,86,8,6,89,3,8,89,6,5,89,11,0,89,11,89,3,8,89,8,3,89,11,89,11,89,10,1,89,9,2,85,7,8,85,11,4,85,13,2,85,13,2,85,8,7,85,9,6,85,15,85,15,85,13,2,85,10,5,100,100,100,100,100,100,100,100,100,100,91,8,1,91,5,4,91,5,4,91,4,5,91,9,91,5,4,91,5,4,45,2,17,15,8,13,16,8,70,6,16,8,76,16,8,75,1,16,8,71,5,16,8,64,12,16,8,75,1,16,8,76,16,8,73,3,16,8,71,5,16,8,26,50,60,1,39,32,14,54,55,1,14,18,7,5,66,4,30,67,1,12,20,96,1,1,2,96,1,1,2,96,1,3,96,1,1,2,96,2,2,96,2,0,2,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,16,3,31,50,16,2,51,31,16,3,39,42,16,1,44,39,16,3,12,69,16,2,9,73,18,40,42,60,20,7,7,6,21,0,0,4,29,46,21,78,1,23,1,13,63,23,45,23,3,5,1,23,1,31,19,13,13,23,0,13,35,19,10,23,17,59,1,23,13,60,4,69,24,7,50,50,0,62,35,3,57,19,24,88,8,4,92,8,0,24,1,0,4,13,58,24,1,4,15,56,25,2,16,28,17,12,25,1,6,4,8,56,25,1,11,9,13,41,80,1,16,3,80,2,6,12,80,2,6,12,25,2,34,39,61,5,34,95,1,0,4,61,3,2,3,2,10,2,1,2,5,1,1,7,28,2,29,40,1,28,4,11,8,8,15,22,4,32,4,17,30,17,32,2,18,18,20,9,1,16.928571428571427,25.360991585107516,1.3333333333333333,0.5163977794943222,6.972727272727272,5.7448996556834695,2.3230769230769233,1.2003605227661334
GP,GLP,Guadeloupe,2021-04-26,2021-03-04,100,0,0,0,0,8,94,1419152.7000152068,70,2,98,9,91,0,100,21,79,13,87,5,95,5,95,3,97,4,96,1,99,4,96,10,90,2,98,14,86,98,2,0,91,4,5,100,0,79,9,12,87,4,9,95,3,2,95,2,3,97,2,1,96,2,2,99,0,1,96,1,3,90,4,6,98,1,1,86,6,8,6,6,88,94,1,5,8,3,73,16,27,0,11,62,89,1,10,89,1,10,99,1,22,2,4,72,8,1,28,62,1,72,14,14,86,1,13,38,1,19,15,12,15,44,6,9,27,14,44,6,18,19,13,44,5,11,24,16,44,6,2,17,31,44,2,27,16,11,85,5,10,85,8,7,85,7,8,85,13,2,85,9,6,85,10,5,85,15,85,14,1,85,11,4,85,8,7,88,4,8,88,6,6,88,11,1,88,12,88,4,8,88,9,3,88,12,88,12,88,11,1,88,10,2,85,7,8,85,11,4,85,13,2,85,13,2,85,8,7,85,9,6,85,15,85,15,85,13,2,85,10,5,100,100,100,100,100,100,100,100,100,100,90,9,1,90,5,5,90,6,4,90,4,6,90,10,90,6,4,90,6,4,44,2,18,16,8,12,16,6,72,6,16,6,78,16,6,77,1,16,6,73,5,16,6,65,13,16,6,77,1,16,6,78,16,6,74,4,16,6,73,5,16,6,27,51,58,1,41,30,14,56,55,1,14,18,7,5,67,4,29,68,1,12,19,96,1,1,2,96,1,1,2,96,1,3,96,1,1,2,96,2,2,96,2,0,2,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,16,4,30,50,16,2,50,32,16,3,38,43,16,1,44,39,16,3,11,70,16,2,8,74,18,40,42,60,21,7,7,5,21,0,0,5,30,44,21,78,1,23,1,11,65,23,45,23,3,5,1,23,1,31,20,12,13,23,0,13,37,17,10,23,17,59,1,23,13,61,3,70,23,7,51,49,0,63,34,3,57,19,24,89,8,3,93,7,0,23,1,0,4,13,59,23,1,5,15,56,24,2,18,27,17,12,24,1,6,4,9,56,24,1,11,9,14,41,80,1,16,3,80,2,6,12,80,2,6,12,24,2,33,41,59,6,35,94,1,0,5,61,3,2,3,2,10,2,1,2,5,1,1,7,27,2,29,41,1,27,4,11,8,8,15,22,5,30,4,17,31,18,30,2,17,18,22,10,1,13.821428571428571,21.03797901050766,1.3333333333333333,0.5163977794943222,7.044642857142856,5.701895048390241,2.3582089552238807,1.2272350363577644
GP,GLP,Guadeloupe,2021-04-27,2021-03-08,100,0,0,0,0,8,94,1426085.123884746,71,2,98,9,91,0,100,20,80,12,88,5,95,5,95,3,97,4,96,1,99,4,96,9,91,2,98,14,86,98,2,0,91,4,5,100,0,80,9,11,88,4,8,95,3,2,95,2,3,97,2,1,96,2,2,99,0,1,96,1,3,91,3,6,98,1,1,86,6,8,6,6,88,94,1,5,8,3,73,16,27,1,11,61,89,1,10,89,1,10,99,1,23,2,4,71,8,1,28,62,1,72,15,13,85,1,14,38,1,19,13,12,17,44,6,9,27,14,44,6,18,18,14,44,5,11,23,17,44,6,2,16,32,44,2,28,15,11,83,7,10,83,10,7,83,9,8,83,15,2,83,10,7,83,12,5,83,17,83,16,1,83,13,4,83,9,8,88,4,8,88,6,6,88,11,1,88,12,88,4,8,88,9,3,88,12,88,12,88,11,1,88,10,2,87,6,7,87,9,4,87,11,2,87,11,2,87,7,6,87,9,4,87,13,87,13,87,11,2,87,9,4,100,100,100,100,100,100,100,100,100,100,90,9,1,90,5,5,90,6,4,90,4,6,90,10,90,6,4,90,6,4,44,2,20,15,8,11,16,5,73,6,16,5,79,16,5,78,1,16,5,73,6,16,5,65,14,16,5,78,1,16,5,79,16,5,76,3,16,5,74,5,16,5,27,52,59,1,40,29,16,55,57,1,14,18,5,5,69,4,27,70,1,12,17,96,1,1,2,96,1,1,2,96,1,3,96,1,1,2,96,2,2,96,2,0,2,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,16,4,29,51,16,2,50,32,16,3,37,44,16,1,44,39,16,3,11,70,16,2,8,74,17,40,43,60,21,7,7,5,20,0,0,5,30,45,20,79,1,22,1,11,66,22,46,22,4,5,1,22,1,32,19,13,13,22,0,14,38,15,11,22,17,60,1,22,13,62,3,71,22,7,50,50,0,63,34,3,56,19,25,89,8,3,92,8,0,23,1,0,3,13,60,23,0,5,17,55,23,2,18,26,18,13,23,1,6,4,9,57,23,1,10,10,15,41,80,1,17,2,80,2,6,12,80,2,6,12,23,2,34,41,59,7,34,93,1,1,5,59,3,2,3,2,10,2,1,2,6,2,1,7,26,2,31,40,1,26,4,11,8,8,16,22,5,29,4,16,32,19,29,2,17,19,22,10,1,14.222222222222221,21.329526904006052,1.3333333333333333,0.5163977794943222,7.482456140350878,5.964152520536389,2.323529411764706,1.2148481444392176
GP,GLP,Guadeloupe,2021-04-28,2021-03-08,100,0,0,0,0,8,94,1413545.5545819348,72,2,98,9,91,0,100,20,80,12,88,5,95,5,95,3,97,4,96,1,99,4,96,9,91,2,98,13,87,98,2,0,91,4,5,100,0,80,9,11,88,4,8,95,3,2,95,2,3,97,2,1,96,2,2,99,0,1,96,1,3,91,3,6,98,1,1,87,5,8,6,6,88,94,1,5,8,2,74,16,26,1,11,62,89,1,10,89,1,10,99,1,22,2,4,72,8,1,29,61,1,71,16,13,84,1,15,39,1,19,13,11,17,45,6,9,27,13,45,6,18,17,14,45,5,11,22,17,45,6,2,16,31,45,2,27,15,11,83,7,10,83,10,7,83,9,8,83,15,2,83,10,7,83,12,5,83,17,83,16,1,83,13,4,83,9,8,89,4,7,89,6,5,89,10,1,89,11,89,4,7,89,8,3,89,11,89,11,89,10,1,89,10,1,87,6,7,87,9,4,87,11,2,87,11,2,87,7,6,87,9,4,87,13,87,13,87,11,2,87,9,4,100,100,100,100,100,100,100,100,100,100,90,9,1,90,5,5,90,6,4,90,4,6,90,10,90,6,4,90,6,4,45,2,19,15,8,11,16,5,73,6,16,5,79,16,5,78,1,16,5,73,6,16,5,65,14,16,5,78,1,16,5,79,16,5,76,3,16,5,74,5,16,5,27,52,59,1,40,28,16,56,58,1,13,18,5,5,69,4,27,70,1,12,17,96,1,1,2,96,1,1,2,96,1,3,96,1,1,2,96,2,2,96,2,0,2,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,16,4,29,51,16,2,50,32,16,3,36,45,16,1,43,40,16,3,11,70,16,2,8,74,17,39,44,61,20,7,7,5,19,0,0,5,31,45,19,79,2,21,1,11,67,21,47,22,4,5,1,21,1,33,19,13,13,21,0,14,39,15,11,21,17,61,1,21,13,63,3,71,22,7,50,50,0,64,33,3,57,19,24,89,8,3,92,8,0,22,1,0,3,13,61,22,0,5,17,56,22,2,19,26,18,13,22,1,6,4,10,57,22,1,10,11,15,41,79,1,18,2,79,3,6,12,79,3,6,12,22,2,35,41,59,7,34,93,1,1,5,58,3,2,3,2,10,2,1,2,6,3,1,7,25,2,32,40,1,25,4,11,8,8,17,22,5,28,4,16,32,20,28,2,18,19,22,10,1,14.222222222222221,21.329526904006052,1.3333333333333333,0.5163977794943222,7.646551724137931,6.042255170870331,2.318840579710145,1.2065111786516625
GP,GLP,Guadeloupe,2021-04-29,2021-03-09,100,0,0,0,0,8,95,1400890.4298084811,73,2,98,10,90,1,99,20,80,13,87,4,96,4,96,2,98,3,97,1,99,4,96,9,91,2,98,11,89,98,2,0,90,5,5,99,1,80,9,11,87,5,8,96,2,2,96,1,3,98,2,0,97,1,2,99,0,1,96,1,3,91,2,7,98,1,1,89,4,7,5,6,89,94,1,5,7,2,75,16,25,1,11,63,89,1,10,89,1,10,99,1,21,2,4,73,7,1,29,62,1,71,16,13,84,1,15,38,1,19,13,12,17,44,6,9,28,13,44,6,18,18,14,44,5,11,23,17,44,6,2,16,32,44,2,28,15,11,83,7,10,83,10,7,83,9,8,83,15,2,83,10,7,83,12,5,83,17,83,16,1,83,13,4,83,9,8,88,5,7,88,7,5,88,11,1,88,12,88,4,8,88,9,3,88,12,88,12,88,11,1,88,11,1,87,6,7,87,9,4,87,11,2,87,11,2,87,7,6,87,9,4,87,13,87,13,87,11,2,87,9,4,100,100,100,100,100,100,100,100,100,100,90,9,1,90,5,5,90,6,4,90,4,6,90,10,90,6,4,90,6,4,44,2,19,16,8,11,15,5,74,6,15,5,80,15,5,79,1,15,5,74,6,15,5,66,14,15,5,79,1,15,5,80,15,5,77,3,15,5,75,5,15,5,27,53,58,1,41,27,17,56,57,1,14,18,5,5,69,4,27,70,1,12,17,96,1,1,2,96,1,1,2,96,1,3,96,1,1,2,96,2,2,96,2,0,2,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,15,4,29,52,15,2,51,32,15,3,36,46,15,1,44,40,15,3,11,71,15,2,8,75,16,40,44,60,21,7,7,5,18,0,0,5,31,46,18,80,2,20,1,11,68,20,48,22,4,5,1,20,1,33,20,13,13,20,0,14,39,16,11,20,17,62,1,20,13,64,3,71,22,7,49,51,0,64,33,3,56,19,25,89,8,3,92,8,0,21,1,0,3,14,61,21,0,6,17,56,21,2,19,27,18,13,21,1,6,4,10,58,21,1,10,12,15,41,78,1,19,2,78,3,6,13,78,3,6,13,21,2,35,42,58,8,34,92,1,1,6,57,3,2,3,2,10,2,1,2,6,4,1,7,24,2,32,41,1,24,4,12,8,8,17,22,5,27,4,16,33,20,27,2,19,19,22,10,1,13.821428571428571,21.03797901050766,1.3333333333333333,0.5163977794943222,7.601694915254237,5.999841708412663,2.3,1.2080646877775514
GP,GLP,Guadeloupe,2021-05-01,2021-03-11,100,0,0,0,0,7,95,1427133.5323980555,72,2,98,10,90,1,99,21,79,13,87,4,96,4,96,2,98,3,97,1,99,4,96,9,91,2,98,11,89,98,2,0,90,5,5,99,1,79,10,11,87,5,8,96,2,2,96,1,3,98,2,0,97,1,2,99,0,1,96,1,3,91,2,7,98,1,1,89,4,7,5,5,90,95,1,4,7,2,74,17,26,1,11,62,89,1,10,89,1,10,99,1,21,2,4,73,7,1,30,61,1,70,16,14,84,1,15,39,1,18,13,11,18,45,6,9,27,13,45,6,17,18,14,45,5,10,23,17,45,6,2,16,31,45,2,26,16,11,82,8,10,82,10,8,82,10,8,82,16,2,82,11,7,82,13,5,82,18,82,17,1,82,14,4,82,10,8,89,5,6,89,7,4,89,10,1,89,11,89,4,7,89,9,2,89,11,89,11,89,10,1,89,10,1,87,6,7,87,9,4,87,11,2,87,11,2,87,7,6,87,9,4,87,13,87,13,87,11,2,87,9,4,100,100,100,100,100,100,100,100,100,100,90,9,1,90,5,5,90,6,4,90,4,6,90,10,90,6,4,90,6,4,45,2,20,15,8,10,15,5,73,7,15,5,80,15,5,78,2,15,5,75,5,15,5,66,14,15,5,79,1,15,5,80,15,5,77,3,15,5,75,5,15,5,28,52,59,1,40,28,17,55,59,1,14,16,5,5,70,4,26,71,1,11,17,96,1,1,2,96,1,1,2,96,1,3,96,1,1,2,96,2,2,96,2,0,2,98,2,98,2,98,2,98,2,98,2,98,2,98,2,100,100,100,100,100,15,4,30,51,15,2,52,31,15,3,36,46,15,1,46,38,15,3,12,70,15,2,9,74,16,42,42,58,22,8,7,5,18,1,0,5,30,46,18,80,2,20,2,12,66,20,47,22,4,6,1,20,1,33,20,13,13,20,0,12,39,17,12,20,16,63,1,20,11,66,3,70,22,8,48,52,0,64,33,3,54,20,26,88,9,3,91,9,0,21,1,0,4,14,60,21,1,6,17,55,21,2,19,27,18,13,21,1,6,4,11,57,21,1,10,13,16,39,77,1,20,2,77,3,6,14,77,3,6,14,21,2,35,42,58,9,33,91,1,2,6,56,4,1,3,2,10,3,1,2,6,4,1,7,25,2,32,40,1,25,4,11,9,8,17,20,6,28,6,15,32,19,28,4,18,19,20,10,1,14.379310344827587,20.876189090347896,1.4,0.5477225575051661,7.525862068965516,6.023653969023785,2.2686567164179103,1.1880986791003363
GP,GLP,Guadeloupe,2021-05-03,2021-03-12,100,0,0,0,0,7,95,1450218.892968638,74,2,98,10,90,1,99,21,79,14,86,5,95,4,96,2,98,3,97,1,99,4,96,9,91,3,97,10,90,98,2,0,90,5,5,99,1,79,10,11,86,5,9,95,2,3,96,1,3,98,2,0,97,1,2,99,0,1,96,1,3,91,2,7,97,1,2,90,3,7,5,5,90,95,1,4,7,1,75,17,25,1,10,64,90,1,9,90,1,9,99,1,19,2,4,75,7,1,32,59,1,68,16,16,84,1,15,41,1,18,12,11,17,46,6,9,26,13,46,6,16,18,14,46,5,9,23,17,46,6,2,16,30,46,2,25,16,11,83,7,10,83,9,8,83,10,7,83,15,2,83,11,6,83,13,4,83,17,83,16,1,83,13,4,83,9,8,89,5,6,89,7,4,89,10,1,89,11,89,4,7,89,9,2,89,11,89,11,89,10,1,89,10,1,88,6,6,88,8,4,88,10,2,88,11,1,88,7,5,88,9,3,88,12,88,12,88,10,2,88,9,3,100,100,100,100,100,100,100,100,100,100,91,9,0,91,4,5,91,5,4,91,4,5,91,9,91,5,4,91,5,4,46,2,19,15,8,10,14,5,74,7,14,5,81,14,5,78,3,14,5,76,5,14,5,67,14,14,5,80,1,14,5,81,14,5,78,3,14,5,76,5,14,5,29,52,58,1,41,26,18,56,60,1,13,16,5,5,71,4,25,72,1,11,16,96,1,1,2,96,1,1,2,96,1,3,96,1,1,2,96,2,2,96,2,0,2,98,2,98,2,98,2,98,2,98,2,98,2,98,2,100,100,100,100,100,14,4,31,51,14,2,52,32,14,3,36,47,14,1,47,38,14,3,12,71,14,2,8,76,15,43,42,57,22,9,7,5,17,1,0,5,31,46,17,81,2,18,2,13,67,18,47,23,5,6,1,18,1,33,20,14,14,18,0,12,40,18,12,18,17,64,1,18,12,67,3,69,23,8,48,52,0,64,33,3,53,20,27,88,9,3,92,8,0,19,1,0,4,15,61,19,1,6,18,56,19,2,19,28,19,13,19,1,6,4,11,59,19,1,10,13,17,40,77,1,20,2,77,3,6,14,77,3,6,14,19,2,36,43,57,9,34,91,1,2,6,55,4,1,3,2,11,3,1,2,6,4,1,7,23,2,33,41,1,23,4,12,9,8,17,20,7,26,6,15,33,20,26,4,19,19,21,10,1,14.066666666666666,20.584448990193668,1.4,0.5477225575051661,7.575,6.028762275647564,2.260869565217391,1.1713764391297692
