ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.0,V5d_5..99,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AO,AGO,Angola,2021-02-08,2021-02-07,100,2,33010.887861825104,0,0,18,83,19906240.318586547,41,9,4,87,8,9,83,8,4,88,7,15,78,5,13,82,9,14,77,8,5,87,9,7,84,9,4,87,8,7,85,8,5,87,8,13,79,8,7,85,7,17,76,96,0,2,2,91,0,5,4,96,0,3,1,85,2,4,9,87,0,7,6,86,1,4,9,95,1,2,2,93,0,4,3,96,0,3,1,93,0,3,4,95,0,2,3,87,0,7,6,93,0,3,4,83,2,5,10,17,0,15,68,86,0,6,8,19,2,42,37,58,0,13,29,87,0,2,11,0,87,0,7,6,0,94,1,4,1,34,0,15,51,20,1,1,76,2,99,1,0,0,99,0,1,0,0,22,1,19,33,19,6,28,12,22,21,17,100,28,15,28,19,10,28,15,20,20,17,28,19,6,13,34,28,11,33,19,9,94,0,1,5,94,0,4,2,94,0,4,2,94,0,4,2,94,0,3,3,94,0,3,3,94,0,6,0,94,0,6,0,94,0,5,1,0,81,0,7,12,81,0,12,7,81,0,15,4,81,0,19,0,81,0,6,13,81,0,12,7,81,0,16,3,81,0,19,0,81,0,16,3,0,67,0,12,21,67,0,24,9,67,0,31,2,67,0,31,2,67,0,11,22,67,0,21,12,67,0,28,5,67,0,33,0,67,0,30,3,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,92,0,8,0,92,0,3,5,92,0,4,4,92,0,4,4,92,0,6,2,92,0,4,4,92,0,4,4,28,0,35,22,10,5,29,2,66,3,29,2,66,3,29,2,69,0,29,2,65,4,29,2,55,14,29,2,66,3,29,2,67,2,29,2,67,2,29,2,63,6,29,2,24,45,84,0,5,11,58,0,5,37,0,0,0,85,3,7,5,85,3,5,7,85,2,8,5,85,5,1,9,85,5,2,8,85,5,1,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,31,11,19,39,31,12,33,24,31,19,12,38,31,10,31,28,31,12,21,36,31,13,20,36,31,0,39,30,61,0,22,6,3,8,31,0,2,14,25,28,31,4,62,3,32,3,16,49,32,1,45,13,1,2,3,3,32,3,11,18,19,17,33,1,27,23,11,5,100,100,100,81,1,17,1,67,0,32,1,88,0,10,2,69,1,19,11,79,0,17,4,80,0,19,1,35,0,1,2,3,15,44,35,1,4,1,3,15,41,39,0,31,12,9,9,39,0,26,8,10,17,39,0,29,11,13,8,63,6,24,7,63,12,12,13,63,11,15,11,42,0,23,35,65,0,24,11,79,3,2,0,3,1,2,2,8,57,0,1,4,0,7,0,3,6,1,0,2,2,4,0,2,11,57,0,26,15,1,1,57,0,7,10,10,11,3,2,0,58,1,32,5,4,58,1,5,9,16,9,2,3.21875,2.970113226906537,1.3333333333333333,0.5,8.969696969696969,5.399565077883869,2.55,1.616422133237637
AO,AGO,Angola,2021-02-09,2021-02-07,100,2,37789.267872647295,0,0,28,89,22343808.562583875,49,4,6,90,5,15,80,4,6,90,6,18,76,4,10,86,4,17,79,5,8,87,4,6,90,5,6,89,6,9,85,5,8,87,5,14,81,4,7,89,6,14,80,94,1,1,4,85,0,6,9,94,0,6,0,82,1,6,11,90,0,6,4,83,1,4,12,92,1,3,4,94,0,5,1,94,0,3,3,91,0,6,3,92,0,4,4,86,0,9,5,93,0,3,4,86,2,4,8,11,0,14,75,86,0,7,7,12,0,40,48,60,0,16,24,84,0,2,13,1,84,0,9,7,0,92,2,5,1,28,1,17,54,13,0,1,84,2,99,0,1,0,100,0,0,0,0,14,1,20,35,22,8,21,13,26,25,15,100,21,15,32,23,9,21,18,20,26,15,21,19,10,12,38,21,12,36,24,7,92,0,3,5,92,0,5,3,92,0,6,2,92,0,6,2,92,0,3,5,92,0,4,4,92,0,8,0,92,0,8,0,92,0,7,1,0,78,0,10,12,78,0,13,9,78,0,16,6,78,0,21,1,78,0,6,16,78,0,16,6,78,0,19,3,78,0,22,0,78,0,17,5,0,66,0,14,20,66,0,24,10,66,0,32,2,66,0,32,2,66,0,14,20,66,0,19,15,66,0,28,6,66,0,33,1,66,0,29,5,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,90,0,10,0,90,0,5,5,90,0,6,4,90,0,5,5,90,0,8,2,90,0,6,4,90,0,5,5,23,1,35,19,15,7,24,4,70,2,24,4,68,4,24,4,71,1,24,4,68,4,24,4,59,13,24,4,70,2,24,4,70,2,24,4,71,1,24,4,66,6,24,4,23,49,88,0,2,10,50,0,7,43,0,0,0,83,4,7,6,83,6,4,7,83,3,9,5,83,8,1,8,83,8,1,8,83,6,3,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,26,7,32,35,26,13,37,24,26,16,18,40,26,10,35,29,26,11,22,41,26,10,24,40,26,0,40,34,60,0,21,9,3,7,26,0,3,14,28,29,26,4,66,4,27,2,12,59,27,1,45,17,4,1,3,2,27,2,16,19,18,18,28,1,28,27,11,5,100,100,100,68,1,29,2,63,0,36,1,82,0,16,2,65,0,22,13,78,0,20,2,76,0,23,1,30,0,1,0,5,19,45,30,1,0,3,6,13,47,35,1,33,16,9,6,35,0,22,12,14,17,35,0,29,15,14,7,59,5,27,9,59,7,18,16,59,9,19,13,38,0,29,33,67,0,20,13,83,3,2,0,1,1,3,1,6,54,0,0,4,1,9,0,2,6,1,0,4,4,6,0,2,7,49,0,38,10,1,2,49,0,7,14,11,12,5,2,0,50,1,37,7,5,50,0,7,10,21,9,3,3.6000000000000005,3.4477789208676777,2.5555555555555554,2.9202359113225387,10.666666666666666,5.354126134736337,3,2.192831648416693
AO,AGO,Angola,2021-02-10,2021-02-08,100,1,20251.1297723746,0,0,32,92,22220805.9335159,48,5,7,88,6,14,80,5,5,90,5,22,73,5,12,83,5,19,76,6,9,85,5,4,91,6,7,87,7,10,83,6,10,84,7,15,78,4,7,89,4,15,81,93,1,2,4,86,0,6,8,95,0,5,0,78,0,9,13,88,0,6,6,81,0,7,12,91,0,4,5,96,1,3,0,93,1,3,3,90,1,6,3,90,1,4,5,85,1,8,6,93,0,3,4,85,2,8,5,8,0,13,79,87,0,4,9,8,0,25,67,75,0,10,15,90,0,1,8,1,90,0,6,4,0,95,3,2,0,18,2,24,56,10,0,2,87,1,98,1,1,0,99,0,1,0,0,13,0,24,32,20,11,17,15,32,24,12,100,17,12,40,22,9,17,17,30,22,14,17,18,12,17,36,17,15,36,25,7,89,0,6,5,89,0,7,4,89,0,10,1,89,0,9,2,89,0,4,7,89,0,5,6,89,0,11,0,89,0,11,0,89,0,10,1,0,81,0,10,9,81,0,12,7,81,0,15,4,81,0,18,1,81,0,3,16,81,0,14,5,81,0,18,1,81,0,19,0,81,0,15,4,0,70,0,17,13,70,0,22,8,70,0,30,0,70,0,29,1,70,0,15,15,70,0,18,12,70,0,25,5,70,0,29,1,70,0,24,6,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,95,0,5,0,95,0,4,1,95,0,4,1,95,0,2,3,95,0,5,0,95,0,4,1,95,0,4,1,17,1,35,19,16,12,19,6,72,3,19,6,72,3,19,6,74,1,19,6,73,2,19,6,61,14,19,6,74,1,19,6,73,2,19,6,73,2,19,6,69,6,19,6,25,50,85,1,1,13,50,0,5,45,0,0,0,76,8,8,8,76,11,3,10,76,5,15,4,76,11,1,12,76,10,3,11,76,9,4,11,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,21,14,38,27,21,20,32,27,21,22,16,41,21,16,32,31,21,15,16,48,21,13,28,38,22,0,38,40,62,1,18,9,6,4,23,1,2,20,20,34,23,3,70,4,25,2,12,61,25,0,53,13,3,2,0,4,25,1,16,18,22,18,28,0,28,32,9,3,100,100,100,62,1,36,1,68,0,32,0,84,0,14,2,68,0,27,5,84,0,16,0,72,0,28,0,32,1,2,0,4,21,40,32,1,1,5,6,16,39,36,1,39,10,6,8,36,0,18,16,16,14,36,0,28,17,10,9,58,6,30,6,58,12,18,12,58,9,22,11,40,0,31,29,71,0,18,11,83,2,4,1,0,0,3,0,7,52,0,3,1,2,11,3,0,3,0,0,5,4,7,0,3,6,50,2,35,12,0,1,50,0,10,14,10,10,4,2,0,50,1,37,8,4,50,0,7,9,21,8,5,3.195652173913043,3.2153767031244054,3.7142857142857144,3.498298906339371,10.975609756097562,4.829533128978664,3.3913043478260874,2.5164195098906808
AO,AGO,Angola,2021-02-11,2021-02-09,100,1,20251.1297723746,0,0,31,93,21245852.288442228,39,7,4,89,8,5,87,6,3,91,5,16,79,7,8,85,7,11,82,7,7,86,6,2,92,6,5,89,8,2,90,6,7,87,6,12,82,6,4,90,3,22,75,96,1,1,2,95,0,2,3,97,0,3,0,84,1,6,9,92,1,3,4,89,1,6,4,93,1,3,3,98,1,1,0,95,1,1,3,98,1,1,0,93,1,2,4,88,1,6,5,96,0,2,2,78,3,9,10,7,0,10,83,90,0,5,5,7,0,25,68,75,0,7,18,93,0,1,5,1,93,0,5,2,0,95,3,2,0,14,5,20,61,8,0,1,90,1,99,1,0,0,99,0,1,0,0,11,0,30,31,16,12,17,20,35,19,9,100,17,14,42,17,10,17,21,36,16,10,17,23,14,15,31,17,20,33,23,7,89,0,7,4,89,0,7,4,89,0,8,3,89,0,9,2,89,0,6,5,89,0,6,5,89,0,9,2,89,0,10,1,89,0,10,1,0,86,0,7,7,86,0,12,2,86,0,11,3,86,0,14,0,86,0,4,10,86,0,8,6,86,0,11,3,86,0,14,0,86,0,13,1,0,70,0,16,14,70,0,23,7,70,0,30,0,70,0,28,2,70,0,13,17,70,0,18,12,70,0,23,7,70,0,30,0,70,0,25,5,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,94,0,6,0,94,0,5,1,94,0,4,2,94,0,5,1,94,0,5,1,94,0,4,2,94,0,4,2,16,2,33,21,15,13,17,6,74,3,17,6,74,3,17,6,76,1,17,6,74,3,17,6,64,13,17,6,77,0,17,6,76,1,17,6,75,2,17,6,75,2,17,6,21,56,85,2,0,13,58,0,3,39,0,0,0,80,8,5,7,80,11,0,9,80,5,12,3,80,10,1,9,80,8,4,8,80,9,3,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,19,14,37,30,19,14,36,31,19,21,16,44,19,16,36,29,19,20,10,51,19,15,29,37,21,0,33,46,67,1,16,5,8,3,22,1,1,15,30,31,22,0,74,4,24,1,15,60,24,0,51,14,3,3,0,5,24,0,16,16,24,20,27,1,28,29,12,3,100,100,100,63,1,36,0,64,3,33,0,84,1,13,2,64,1,28,7,90,0,8,2,71,1,27,1,30,1,2,1,6,15,45,30,1,1,6,8,14,40,36,2,38,9,4,11,36,1,19,13,13,18,36,0,29,20,5,10,53,7,29,11,53,20,6,21,53,13,20,14,41,1,30,28,72,0,15,13,87,3,4,1,0,0,1,0,4,57,0,5,1,1,10,3,1,1,0,0,4,2,4,0,3,8,57,3,28,11,0,1,57,0,7,14,10,8,4,0,0,58,3,30,6,3,58,2,8,6,15,6,5,3,2.9683009973401973,3.6249999999999996,3.2486260832190936,11.114285714285714,5.592912682038542,3.6486486486486487,2.347767452711621
AO,AGO,Angola,2021-02-12,2021-02-11,100,0,0,0,0,120,93,18144978.040930744,41,5,0,95,5,4,91,4,0,96,2,15,83,4,10,86,2,13,85,4,7,89,4,4,92,4,1,95,4,2,94,2,2,96,3,14,83,5,2,93,3,19,78,100,0,0,0,96,0,4,0,100,0,0,0,85,1,10,4,90,1,5,4,87,1,7,5,93,2,4,1,96,0,2,2,99,0,0,1,98,1,0,1,98,0,1,1,86,0,6,8,98,0,0,2,81,2,5,12,7,0,12,81,88,0,7,5,8,0,36,56,64,0,11,25,89,0,2,8,1,89,0,7,4,0,93,1,5,1,21,3,22,54,11,1,0,86,2,100,0,0,0,100,0,0,0,0,12,0,28,33,14,13,21,17,31,18,13,100,21,13,37,17,12,21,18,31,16,14,21,18,10,15,36,21,14,36,19,10,88,0,6,6,88,0,11,1,88,0,7,5,88,0,10,2,88,0,9,3,88,0,8,4,88,0,9,3,88,0,12,0,88,0,10,2,0,88,0,3,9,88,0,9,3,88,0,8,4,88,0,11,1,88,0,4,8,88,0,6,6,88,0,8,4,88,0,12,0,88,0,10,2,0,68,0,16,16,68,0,27,5,68,0,30,2,68,0,30,2,68,0,14,18,68,0,16,16,68,0,26,6,68,0,30,2,68,0,29,3,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,89,0,10,1,89,0,8,3,89,0,4,7,89,0,9,2,89,0,7,4,89,0,9,2,89,0,9,2,23,1,33,20,17,6,24,5,65,6,24,5,67,4,24,5,70,1,24,5,67,4,24,5,63,8,24,5,69,2,24,5,67,4,24,5,69,2,24,5,69,2,24,5,17,54,83,1,1,15,58,0,3,39,0,0,0,79,11,5,5,79,15,1,5,79,9,8,4,79,15,1,5,79,14,1,6,79,13,2,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,26,12,27,35,26,10,37,27,26,15,23,36,26,12,33,29,26,14,15,45,26,11,26,37,27,0,32,41,68,0,16,5,5,6,28,0,2,5,35,30,28,0,68,4,29,1,17,53,29,0,50,11,5,2,1,2,29,1,14,12,21,23,30,1,26,26,13,4,100,100,100,73,2,23,2,63,3,33,1,77,1,20,2,67,1,23,9,85,2,10,3,74,3,21,2,30,0,1,2,10,13,44,30,0,0,4,10,15,41,36,3,33,13,5,10,36,1,24,13,13,13,36,0,30,23,3,8,49,9,26,16,49,20,6,25,49,13,24,14,40,1,29,30,70,1,13,16,90,5,2,0,1,1,0,0,1,61,1,1,4,1,7,0,2,7,0,0,2,1,2,0,4,7,56,0,27,16,0,1,56,1,8,13,12,5,4,1,0,58,2,30,9,1,58,2,8,8,12,7,5,3.4054054054054053,3.209875901542504,11.8,31.008242631776326,11.515151515151516,6.103898406557547,3.1621621621621623,1.8029838465029993
AO,AGO,Angola,2021-02-13,2021-02-12,100,1,246367.642496838,0,0,37,85,17293052.556965195,38,5,5,90,3,6,91,5,3,92,2,26,72,4,6,90,3,15,82,5,8,87,4,9,87,5,4,91,3,6,91,3,9,88,2,15,83,5,5,90,5,20,75,95,0,2,3,94,1,4,1,97,0,3,0,74,1,15,10,94,0,2,4,85,0,8,7,92,1,5,2,91,0,4,5,96,1,1,2,94,2,3,1,91,1,3,5,85,1,5,9,95,0,4,1,80,1,9,10,14,1,13,72,88,0,7,5,17,0,35,48,66,0,14,20,86,0,2,12,0,86,0,8,6,0,92,2,5,1,33,1,19,47,20,1,3,73,3,97,0,1,2,98,0,0,1,1,23,0,24,27,11,15,31,7,28,19,15,100,31,8,30,19,12,31,8,25,16,20,31,8,8,14,39,31,6,34,16,13,85,0,7,8,85,0,12,3,85,0,11,4,85,0,13,2,85,0,13,2,85,0,11,4,85,0,13,2,85,0,15,0,85,0,10,5,0,89,1,3,7,89,1,8,2,89,1,8,2,89,1,10,0,89,1,1,9,89,1,5,5,89,1,7,3,89,1,10,0,89,1,10,0,0,75,0,12,13,75,0,18,7,75,0,23,2,75,0,23,2,75,0,10,15,75,0,12,13,75,0,21,4,75,0,22,3,75,0,22,3,0,99,1,0,99,1,0,99,1,99,1,99,0,1,99,0,1,99,1,99,1,99,0,1,0,92,0,7,1,92,0,7,1,92,0,2,6,92,0,4,4,92,0,6,2,92,0,7,1,92,0,7,1,31,0,26,18,14,11,35,3,56,6,35,3,59,3,35,3,62,0,35,3,60,2,35,3,57,5,35,3,62,0,35,3,57,5,35,3,62,0,35,3,59,3,35,3,17,45,87,0,1,12,62,0,8,30,0,0,0,82,8,6,4,82,10,2,6,82,6,8,4,82,11,3,4,82,9,4,5,82,10,1,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,36,10,20,34,36,9,34,21,36,9,26,29,36,9,34,21,36,9,14,41,36,5,24,35,37,0,33,30,67,0,17,5,2,9,38,0,2,6,22,32,38,0,58,4,40,1,13,46,40,0,43,12,1,1,2,1,40,1,13,5,14,27,41,0,22,23,11,3,100,100,100,81,2,16,1,67,2,29,2,75,2,22,1,66,1,26,7,87,2,10,1,77,4,18,1,42,0,0,2,8,11,37,42,0,1,2,7,12,36,44,1,30,9,5,11,44,0,14,13,11,18,44,0,22,15,6,13,65,5,22,8,65,12,8,15,65,9,15,11,46,0,25,29,71,1,8,20,93,3,0,0,0,2,0,0,2,68,1,0,4,2,5,0,3,4,1,0,1,3,1,0,3,4,61,0,26,11,0,2,61,1,12,14,7,4,0,1,0,62,1,26,8,3,62,1,6,6,11,10,4,3.738095238095238,4.120499163519165,3.4000000000000004,3.533962208186286,12.6,6.1956603277255065,2.6363636363636362,1.9496503182971976
