ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AF,AFG,Afghanistan,2021-01-14,2021-01-14,113,9,428030.2649774487,5,220333.7095185396,84,90,5626735.642183575,54,17,12,84,17,23,73,18,18,77,20,20,73,20,20,73,19,28,66,21,14,78,21,19,73,22,14,77,18,15,80,20,18,75,18,23,72,18,15,80,17,21,75,101,4,6,2,90,4,14,5,95,4,9,5,93,3,8,9,93,4,7,9,85,5,15,8,99,2,7,5,94,4,9,6,99,2,6,6,98,5,6,4,95,4,9,5,90,4,14,5,98,4,6,5,92,4,13,4,21,2,26,64,89,0,15,9,26,1,25,61,89,1,11,12,102,0,1,7,3,102,0,6,3,2,107,0,4,2,0,41,3,10,59,113,113,0,31,1,31,22,12,16,38,14,25,17,19,38,10,20,23,22,38,9,35,15,16,38,10,23,20,22,38,11,9,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,27,15,16,12,0,0,0,0,0,0,0,0,0,0,0,0,103,4,6,0,103,4,4,2,103,3,6,1,103,3,4,3,103,5,4,1,103,4,3,3,113,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,42,3,48,20,42,5,51,15,42,6,30,35,42,5,36,30,42,6,29,36,42,4,25,42,43,2,37,31,76,0,18,3,6,10,47,2,5,16,22,21,47,1,62,3,49,3,12,49,49,1,24,12,8,3,12,4,49,1,21,10,11,21,50,2,13,20,12,16,51,1,5,43,13,0,55,1,5,43,9,65,5,31,12,62,5,33,13,83,1,20,9,77,4,17,15,84,2,13,14,88,3,14,8,56,2,2,4,10,10,29,56,2,0,6,10,12,27,57,1,16,14,10,15,57,1,8,10,14,23,57,2,13,16,11,14,84,4,23,2,84,7,12,10,84,6,11,12,57,1,35,20,93,0,7,13,106,0,3,0,0,0,0,1,3,72,0,3,8,1,5,3,0,3,2,0,4,1,1,0,4,6,58,1,40,9,2,3,58,0,14,17,15,6,1,1,1,58,3,29,11,12,58,1,15,14,13,7,5,8.634146341463415,12.583235072033295,4.411764705882353,5.208872521110155,14.098039215686274,4.026188778290379,3.568627450980392,2.317368351909418
AF,AFG,Afghanistan,2021-01-15,2021-01-15,168,15,708506.3478665046,7,273862.29171506694,201,124,8239443.282994127,68,33,20,115,35,38,95,34,16,118,28,38,102,35,43,90,32,32,104,29,37,102,35,20,113,39,19,110,36,18,114,33,22,113,35,35,98,43,20,105,40,25,103,148,11,8,1,130,6,21,11,152,9,5,2,130,9,21,8,125,7,23,13,136,12,11,9,131,9,17,11,148,6,9,5,149,7,9,3,150,8,5,5,146,8,9,5,133,12,11,12,148,5,10,5,143,7,10,8,42,2,45,79,127,2,23,16,50,5,29,84,140,3,11,14,157,0,2,8,1,157,0,5,6,0,163,1,2,1,1,71,3,11,83,168,168,0,55,5,48,30,12,18,64,17,43,19,25,64,20,37,20,27,64,21,57,10,16,64,19,43,19,23,64,25,16,15,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,5,27,24,24,23,0,0,0,0,0,0,0,0,0,0,0,0,157,3,3,5,157,4,3,4,157,4,2,5,157,4,1,6,157,4,3,4,157,3,3,5,168,0,0,168,0,0,0,168,0,0,0,168,0,0,0,168,0,0,0,168,0,0,0,168,0,0,0,168,0,0,0,168,0,0,0,168,0,0,0,168,0,0,0,168,0,0,0,70,10,55,33,70,7,65,26,70,12,43,43,70,9,50,39,70,12,36,50,70,9,37,52,72,2,56,38,112,1,17,15,9,14,73,2,8,25,33,27,73,2,83,10,75,3,22,68,75,2,28,26,13,5,17,2,75,3,31,18,17,24,75,3,12,27,34,17,79,1,18,65,5,0,83,3,15,59,8,113,3,31,21,103,3,39,23,125,3,24,16,118,3,18,29,132,2,20,14,131,3,22,12,86,3,5,6,11,25,32,86,2,2,9,14,26,29,89,0,27,10,20,22,89,2,12,18,11,36,89,1,19,22,16,21,128,3,33,4,128,8,24,8,128,5,31,4,92,0,41,35,133,2,10,23,158,0,8,0,1,0,0,0,1,118,0,3,11,4,2,3,2,2,3,1,2,1,1,1,1,13,97,2,64,2,0,3,97,0,10,33,14,6,3,4,1,98,2,43,13,12,98,2,22,18,12,9,7,6.58,8.521497425179858,8.8,17.887366903399787,13.095238095238095,4.3652376268847615,3.440677966101695,2.15175298576475
AF,AFG,Afghanistan,2021-01-16,2021-01-16,140,7,323384.3144683012,5,202909.2100260736,170,113,7947170.985932475,64,28,14,98,28,22,90,28,15,97,28,30,82,32,19,89,34,20,86,30,23,87,30,12,98,27,17,96,31,12,97,27,23,90,27,21,92,31,13,96,27,30,83,126,4,6,4,118,0,12,10,125,2,5,8,110,4,13,13,121,2,9,8,120,0,10,10,117,2,13,8,128,2,5,5,123,5,8,4,128,4,3,5,117,5,9,9,119,5,11,5,127,2,6,5,110,3,18,9,25,2,39,74,106,0,22,12,32,3,34,71,108,1,14,17,126,0,2,10,2,126,1,8,4,1,132,1,4,2,1,52,2,9,77,140,140,0,36,1,48,26,12,17,44,21,36,15,24,44,20,37,19,20,44,17,55,13,11,44,19,40,15,22,44,18,17,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,27,20,22,21,0,0,0,0,0,0,0,0,0,0,0,0,131,6,2,1,131,5,2,2,131,3,4,2,131,3,3,3,131,5,0,4,131,5,0,4,140,0,0,140,0,0,0,140,0,0,0,140,0,0,0,140,0,0,0,140,0,0,0,140,0,0,0,140,0,0,0,140,0,0,0,140,0,0,0,140,0,0,0,140,0,0,0,51,6,55,28,51,10,61,18,51,15,29,45,51,14,36,39,51,12,34,43,51,12,37,40,54,0,53,33,87,0,24,17,1,11,56,1,5,19,34,25,56,2,73,9,58,0,15,67,58,0,30,19,7,5,20,1,58,0,26,25,13,18,60,0,21,26,19,14,61,1,8,61,9,0,66,4,9,54,7,85,1,37,17,79,1,39,21,111,0,19,10,104,0,16,20,106,1,15,18,103,1,21,15,69,1,2,5,12,18,33,69,3,2,8,9,18,31,73,0,22,14,10,21,73,0,10,12,16,29,73,0,16,24,10,17,101,4,30,5,101,5,24,10,101,7,21,11,74,0,37,29,111,1,5,23,135,1,4,0,0,0,0,0,0,98,0,2,11,3,2,0,2,5,2,0,3,3,3,0,1,5,76,0,59,3,0,2,76,0,17,22,11,11,3,0,0,76,0,40,8,16,76,0,24,13,14,8,5,6.139999999999999,7.329030896206607,6.909090909090909,12.0234259079004,13.072727272727272,5.301483179802036,3.357142857142857,2.504022737542507
AF,AFG,Afghanistan,2021-01-17,2021-01-17,146,6,395469.0899252028,4,117448.0259243823,324,112,8125539.126703539,56,35,10,101,27,31,88,27,19,100,31,31,84,31,23,92,32,31,83,28,18,100,31,19,96,32,15,99,33,16,97,33,23,90,31,28,87,40,6,100,38,18,90,136,3,6,1,115,6,18,7,127,6,12,1,115,6,14,11,123,5,13,5,115,3,21,7,128,6,9,3,127,4,11,4,131,5,7,3,130,3,13,0,123,6,11,6,118,5,16,7,140,2,3,1,128,3,11,4,31,3,37,75,114,1,12,19,38,2,28,78,118,2,8,18,138,0,1,7,0,138,0,3,4,1,143,1,0,2,0,51,6,7,82,146,146,0,42,1,49,24,9,21,53,15,33,14,31,53,13,31,18,31,53,14,51,14,14,53,18,38,13,24,53,17,12,15,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,26,16,17,28,0,0,0,0,0,0,0,0,0,0,0,0,140,4,1,1,140,3,1,2,140,3,2,1,140,4,0,2,140,4,0,2,140,4,0,2,146,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,62,4,45,35,62,6,58,20,62,11,29,44,62,11,41,32,62,11,31,42,62,9,33,42,63,0,52,31,94,1,22,13,5,11,63,0,6,21,32,24,63,4,75,4,66,1,18,61,66,2,24,14,13,8,15,4,66,3,27,18,14,18,67,2,18,23,22,14,69,1,11,56,9,0,75,3,7,54,7,101,3,21,21,88,2,38,18,117,0,13,16,105,1,15,25,115,1,14,16,113,0,19,14,76,0,5,4,15,13,33,76,1,5,3,15,10,36,78,2,18,17,16,15,78,1,12,13,18,24,78,2,20,17,12,17,109,3,29,5,109,7,21,9,109,7,21,9,79,0,47,20,126,1,7,12,140,0,3,0,0,0,0,2,1,93,1,4,7,2,6,1,2,2,2,0,0,4,4,3,1,14,87,1,52,5,0,1,87,1,9,28,7,7,2,2,3,89,0,38,10,9,89,0,14,16,10,10,7,8.204081632653061,11.08861952603647,13.478260869565217,24.282184949646805,13.849056603773585,3.982636478974383,2.7962962962962963,1.936536780700251
AF,AFG,Afghanistan,2021-01-18,2021-01-18,160,13,434677.5589451969,4,86607.83330359079,141,123,7932220.995637491,68,37,19,104,37,33,90,33,22,105,32,40,88,35,29,96,36,30,94,33,25,102,32,24,104,37,18,105,37,26,97,35,21,104,31,33,96,42,11,107,38,34,88,141,6,8,5,127,5,18,10,138,6,12,4,120,5,25,10,131,8,9,12,130,5,17,8,135,9,12,4,136,7,12,5,142,8,6,4,134,6,11,9,139,6,11,4,127,10,15,8,149,5,4,2,126,6,19,9,37,0,38,85,127,1,16,16,44,2,28,86,134,0,11,15,149,2,2,7,0,149,3,3,5,0,157,0,2,1,0,59,4,8,89,160,160,0,47,2,50,30,10,21,57,17,39,19,28,57,18,33,21,31,57,16,53,13,21,57,14,40,19,30,57,19,17,17,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,31,22,24,24,0,0,0,0,0,0,0,0,0,0,0,0,152,2,4,2,152,3,3,2,152,2,5,1,152,3,1,4,152,3,2,3,152,3,4,1,160,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,61,7,63,29,61,6,59,34,61,11,36,52,61,10,50,39,61,14,38,47,61,7,40,52,63,1,53,43,107,0,22,12,7,12,64,0,9,29,34,24,64,3,86,7,68,1,21,70,68,0,38,14,13,3,18,6,68,1,39,11,17,24,68,0,22,24,27,19,70,0,10,64,16,0,74,1,11,60,14,99,3,38,20,102,2,36,20,125,1,22,12,112,1,22,25,123,1,22,14,121,2,23,14,74,0,3,3,21,24,35,74,2,5,3,20,19,37,81,1,25,21,14,18,81,0,14,15,19,31,81,0,29,23,11,16,110,4,41,5,110,15,24,11,110,13,27,10,85,2,40,33,127,0,9,24,151,0,5,1,0,1,0,0,2,111,0,6,8,2,5,1,0,4,1,0,3,2,4,1,1,11,90,0,60,8,0,2,90,1,21,25,12,6,2,3,0,92,0,39,8,21,92,0,26,17,15,3,7,8.169811320754716,12.387549346415108,6.15,5.70572196640309,12.265625,5.1739340210296705,3.888888888888889,2.547048330348801
AF,AFG,Afghanistan,2021-01-19,2021-01-19,146,12,367491.9487398242,6,245301.24170216604,182,115,9139859.978736866,58,27,23,96,27,34,85,29,12,105,27,32,87,24,30,92,27,33,86,31,29,86,24,21,101,28,17,101,26,18,102,29,21,96,28,31,87,31,15,100,31,27,88,123,7,13,3,112,4,18,12,134,3,5,4,114,7,18,7,116,6,19,5,113,7,18,8,117,4,16,9,125,6,11,4,129,5,7,5,128,3,13,2,125,2,11,8,115,5,16,10,131,3,9,3,119,3,14,10,31,0,40,75,109,2,14,21,36,3,29,78,118,2,8,18,138,0,4,4,0,138,1,2,5,0,144,0,2,0,0,50,2,14,80,146,146,0,40,1,41,35,17,12,48,19,45,17,17,48,25,25,20,28,48,24,50,14,10,48,25,42,11,20,48,25,17,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2,25,30,21,17,0,0,0,0,0,0,0,0,0,0,0,0,132,5,4,5,132,6,4,4,132,5,4,5,132,7,2,5,132,6,4,4,132,6,4,4,146,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,53,8,52,33,53,11,60,22,53,14,32,47,53,13,45,35,53,12,37,44,53,10,39,44,55,0,52,39,94,1,19,14,8,10,61,1,4,21,26,33,61,3,77,5,66,2,17,61,66,2,26,18,10,8,14,2,66,3,22,15,16,24,66,2,19,27,21,11,68,1,12,59,6,0,72,1,7,56,10,95,3,36,12,87,4,34,21,115,6,12,13,102,3,18,23,110,4,13,19,108,4,24,10,74,1,1,4,15,16,35,74,2,3,7,15,18,27,79,3,30,13,10,11,79,3,10,15,15,24,79,3,24,14,8,18,110,4,30,2,110,7,20,9,110,4,24,8,81,3,29,33,113,0,12,21,134,0,6,0,1,1,0,1,3,105,0,1,6,3,7,4,0,2,1,0,4,3,3,0,1,6,86,0,53,7,0,0,86,0,19,22,11,5,0,2,1,87,3,34,11,11,87,1,19,14,15,6,4,5.43859649122807,5.644268723542395,8.1,21.817182991491144,13.50909090909091,5.11306506348534,4.037735849056604,2.511222994654684
AF,AFG,Afghanistan,2021-01-20,2021-01-20,172,14,1069681.5354817866,11,805858.9379148039,148,139,9284244.894419806,78,24,22,126,25,39,108,25,22,125,25,50,97,25,38,109,29,36,107,29,36,107,26,25,121,24,25,123,27,21,124,26,32,114,23,41,108,31,20,121,31,37,104,150,11,7,4,133,6,22,11,150,7,11,4,122,10,23,17,134,8,14,16,136,10,15,11,136,9,10,17,147,10,10,5,147,10,10,5,151,8,11,2,140,12,13,7,131,12,18,11,152,5,9,6,135,7,16,14,32,1,45,94,130,0,27,15,36,4,35,97,138,1,14,19,158,1,3,9,1,158,2,7,5,0,166,0,5,1,0,59,3,11,99,172,172,0,44,3,47,26,21,31,52,18,39,22,41,52,19,33,25,43,52,16,51,17,36,52,16,39,24,41,52,19,17,14,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4,32,27,23,34,0,0,0,0,0,0,0,0,0,0,0,0,162,6,1,3,162,6,2,2,162,5,2,3,162,5,1,4,162,5,4,1,162,3,4,3,172,0,0,172,0,0,0,172,0,0,0,172,0,0,0,172,0,0,0,172,0,0,0,172,0,0,0,172,0,0,0,172,0,0,0,172,0,0,0,172,0,0,0,172,0,0,0,57,8,80,27,57,10,77,28,57,11,50,54,57,14,65,36,57,13,44,58,57,10,48,57,60,1,68,43,104,4,26,17,7,14,62,2,14,24,38,32,62,7,92,11,68,1,22,81,68,3,23,25,12,17,18,6,68,3,30,22,19,30,69,0,20,30,28,25,71,2,11,71,17,0,76,0,10,74,12,93,1,49,29,96,2,44,30,122,1,23,26,108,2,27,35,128,2,20,22,125,1,26,20,80,1,6,11,12,14,48,80,4,3,12,13,18,42,81,3,23,18,18,29,81,3,10,21,17,40,81,2,28,17,16,28,127,4,40,1,127,13,24,8,127,7,31,7,84,0,53,35,137,0,13,22,160,0,4,2,1,1,0,1,3,108,1,4,11,5,6,4,2,6,2,2,1,1,2,3,4,10,90,1,73,7,1,0,90,1,22,32,12,5,8,1,1,92,2,45,19,14,92,0,33,19,15,6,7,6.828125,7.820515729147361,4.551724137931035,4.694877199797911,13.428571428571429,4.274860943963624,3.732394366197183,2.19712634709765
AF,AFG,Afghanistan,2021-01-21,2021-01-21,148,15,629570.2352196238,9,396565.1043055117,113,117,7126926.085542349,63,21,23,104,17,33,98,19,21,108,21,34,93,25,36,87,18,31,99,17,39,92,23,25,100,24,18,106,23,22,103,23,18,107,18,33,97,28,11,109,23,32,93,125,7,7,9,115,9,15,9,127,6,11,4,114,8,17,9,112,8,14,14,117,9,14,8,109,11,15,13,123,8,9,8,130,6,10,2,126,6,8,8,130,3,12,3,115,14,14,5,137,6,5,0,116,7,16,9,29,2,40,77,110,0,21,17,36,6,24,82,125,0,10,13,138,1,5,3,1,138,2,3,4,1,145,0,1,0,2,53,5,16,74,148,148,0,40,2,45,26,15,20,47,19,35,19,28,47,15,34,17,35,47,14,51,15,21,47,18,45,13,25,47,17,21,14,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,27,22,25,20,0,0,0,0,0,0,0,0,0,0,0,0,132,4,7,5,132,4,2,10,132,1,7,8,132,4,2,10,132,3,7,6,132,4,5,7,148,0,0,148,0,0,0,148,0,0,0,148,0,0,0,148,0,0,0,148,0,0,0,148,0,0,0,148,0,0,0,148,0,0,0,148,0,0,0,148,0,0,0,148,0,0,0,52,6,54,36,52,8,59,29,52,12,31,53,52,13,42,41,52,12,34,50,52,10,34,52,55,3,39,51,109,1,18,7,6,7,55,4,8,20,36,25,55,4,79,10,59,4,18,67,59,3,37,10,13,5,12,9,59,5,35,13,19,17,61,2,25,28,22,10,62,2,15,57,12,0,65,3,13,58,9,95,1,37,15,89,1,40,18,117,2,17,12,106,1,25,16,114,1,20,13,115,2,22,9,69,2,4,3,17,16,37,69,2,3,8,14,17,35,71,1,21,23,15,17,71,1,14,20,17,25,71,1,29,17,12,18,102,3,39,4,102,14,24,8,102,12,26,8,74,2,37,35,113,0,14,21,134,0,8,1,0,1,0,0,4,99,0,3,6,2,6,0,1,3,3,2,2,4,3,1,1,12,83,0,55,7,2,1,83,0,12,24,12,6,6,4,1,84,1,41,9,13,84,2,20,19,11,7,5,7.122448979591836,10.631385636135004,4.130434782608695,3.0940463037330694,13.101694915254237,5.488844219946105,3.6724137931034484,2.805933131429191
AF,AFG,Afghanistan,2021-01-22,2021-01-22,104,8,320278.15518982057,5,230305.909521322,230,88,9203447.775828417,53,22,11,71,17,23,64,21,8,75,19,18,67,18,20,66,21,9,74,16,19,69,21,16,67,22,13,69,20,13,71,19,19,66,16,26,62,24,8,72,26,20,58,93,4,3,4,81,7,9,7,96,5,2,1,86,5,8,5,84,7,6,7,95,4,3,2,85,6,7,6,88,7,3,6,91,5,3,5,91,4,6,3,85,4,7,8,78,8,10,8,96,3,3,2,84,3,10,7,15,1,35,53,72,1,19,12,18,3,16,67,88,0,5,11,99,1,0,4,0,99,0,3,2,0,101,0,2,1,0,26,0,11,67,104,104,0,18,1,31,25,10,19,27,17,27,13,20,27,21,19,14,23,27,11,37,10,19,27,18,25,14,20,27,22,13,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,18,19,16,21,0,0,0,0,0,0,0,0,0,0,0,0,93,4,4,3,93,5,1,5,93,4,5,2,93,5,1,5,93,4,3,4,93,5,3,3,104,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,30,10,41,23,30,10,47,17,30,10,34,30,30,13,37,24,30,12,30,32,30,12,26,36,32,3,41,28,63,0,22,4,5,10,33,1,9,16,22,23,33,0,60,11,34,2,14,54,34,0,23,9,10,6,18,4,34,2,21,12,18,17,36,1,13,16,21,17,37,3,11,43,10,0,37,3,8,43,13,63,3,25,13,57,2,34,11,70,2,20,12,67,2,17,18,74,3,17,10,78,3,17,6,37,2,9,9,11,17,19,37,3,6,10,17,11,20,42,2,22,12,12,14,42,2,11,20,10,19,42,2,26,10,12,12,68,0,34,2,68,9,19,8,68,10,18,8,43,0,35,26,78,1,12,13,93,0,5,0,1,0,1,0,4,59,0,1,7,3,9,2,0,3,1,0,5,2,2,0,1,9,50,1,48,3,0,2,50,0,19,25,6,3,1,0,0,51,1,35,8,9,51,0,24,11,8,8,2,7.75,11.511622034294955,8.185185185185185,18.96765878468083,12.73469387755102,4.558762214150906,3.5,2.3429386893659125
