"","date","p_cases","p_cases_recent","p_m_country","recent_p_m_country"
"1","2020/03/19",0.166666666666667,NA,0.1,NA
"2","2020/03/20",0,NA,0,NA
"3","2020/03/22",0.84701581027668,NA,0.84701581027668,NA
"4","2020/03/23",1.10763557483731,NA,1.10763557483731,NA
"5","2020/03/24",1.19769704433498,NA,1.19769704433498,NA
"6","2020/03/25",1.11901639344262,NA,1.11901639344262,NA
"7","2020/03/26",1.29933333333333,NA,1.29933333333333,NA
"8","2020/03/27",0.695503126776578,NA,0.695503126776578,NA
"9","2020/03/28",2.04467811158798,NA,2.04467811158798,NA
"10","2020/03/29",0.813867595818815,NA,0.813867595818815,NA
"11","2020/03/30",0.914290909090909,NA,0.914290909090909,NA
"12","2020/03/31",2.82532839962997,NA,2.82532839962997,NA
"13","2020/04/01",1.45298013245033,NA,1.67714495952907,NA
"14","2020/04/02",1.48676616915423,NA,1.48676616915423,NA
"15","2020/04/03",1.84356687898089,NA,1.84356687898089,NA
"16","2020/04/04",1.32618429563799,NA,1.32618429563799,NA
"17","2020/04/05",1.16807408748739,NA,1.16807408748739,NA
"18","2020/04/06",1.40028369935377,NA,1.40028369935377,NA
"19","2020/04/07",1.15373949579832,NA,1.15373949579832,NA
"20","2020/04/08",1.5243992248062,NA,1.5243992248062,NA
"21","2020/04/09",1.94381008206331,NA,1.94381008206331,NA
"22","2020/04/10",1.81677567247799,NA,1.81677567247799,NA
"23","2020/04/11",3.76191301703163,NA,3.76191301703163,NA
"24","2020/04/12",2.38155117824146,NA,2.38155117824146,NA
"25","2020/04/13",1.8418215339233,NA,1.8418215339233,NA
"26","2020/04/14",0.70742816091954,NA,0.70742816091954,NA
"27","2020/04/15",1.95609813084112,NA,1.95609813084112,NA
"28","2020/04/16",0.887340637450199,NA,0.887340637450199,NA
"29","2020/04/17",1.52558873720137,NA,1.52558873720137,NA
"30","2020/04/18",1.06720421757438,NA,1.06720421757438,NA
"31","2020/04/19",2.14188395415473,NA,2.14188395415473,NA
"32","2020/04/20",0.866852142110763,NA,0.866852142110763,NA
"33","2020/04/21",1.88488046610304,NA,1.88488046610304,NA
"34","2020/04/22",2.15452853989278,NA,2.15452853989278,NA
"35","2020/04/23",2.05418059652573,NA,2.05418059652573,NA
"36","2020/04/24",1.3701006913135,NA,1.3701006913135,NA
"37","2020/04/25",1.42655996393147,NA,1.42655996393147,NA
"38","2020/04/26",1.75040175019889,NA,1.75040175019889,NA
