date,region,yhat_p_cli_smooth,yhat_p_cliWHO_smooth,yhat_p_cli_local_smooth,yhat_lower_p_cli_smooth,yhat_lower_p_cliWHO_smooth,yhat_lower_p_cli_local_smooth,yhat_upper_p_cli_smooth,yhat_upper_p_cliWHO_smooth,yhat_upper_p_cli_local_smooth,trend_p_cli_smooth,trend_p_cliWHO_smooth,trend_p_cli_local_smooth,trend_lower_p_cli_smooth,trend_lower_p_cliWHO_smooth,trend_lower_p_cli_local_smooth,trend_upper_p_cli_smooth,trend_upper_p_cliWHO_smooth,trend_upper_p_cli_local_smooth,ISO2,ISO_3,country,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cases_infected,p_cases_infected_smooth,p_cases_active
2021-06-13T00:00:00Z,Other Islands,0.0199523328198186,0.00997616640990943,0.026700730002757276,0.019952332819787075,0.009976166409858716,0.02670073000265704,0.019952332819849265,0.009976166409956952,0.026700730002861953,0.0198729361523471,0.010027699258194082,0.028171381328132825,0.0198729361523471,0.010027699258194082,0.028171381328132825,0.0198729361523471,0.010027699258194082,0.028171381328132825,VG,VGB,British Virgin Islands,2020-12-05,100,2,76,0.02,0.0274394957835608,0.0442803548133949,2.55265781406312e-4,0.01,0.0195013954179879,0.00709994219788934,1.04184226805768e-4,0.0265312807075008,0.00403097216023164,16,1,0,3,0.0199523328198186,0.0273747583017571,0.0428348224715919,2.47115851255685e-4,0.00997616640990928,0.0194551490030923,0.00686816455935795,1.00794679350863e-4,0.0267007300027573,0.00403772215200465,NA,NA,NA,NA,NA,0,0.144899152319404,0.0199523328198186
2021-06-15T00:00:00Z,Other Islands,0.019951777574331267,0.009975888787165696,0.026715888932853968,0.019951777574299553,0.009975888787118161,0.026715888932754117,0.01995177757436379,0.00997588878721286,0.02671588893295678,0.019941858799893495,0.01001305089445868,0.026556315611576158,0.019941858799893495,0.01001305089445868,0.026556315611576158,0.019941858799893495,0.01001305089445868,0.026556315611576158,VG,VGB,British Virgin Islands,2020-12-13,100,2,75,0.02,0.0274394957835608,0.0434550916482268,2.50616467817793e-4,0.01,0.0195013954179879,0.00696761894087316,1.02249334065487e-4,0.0268588273829021,0.00405509598799333,15,1,1,4,0.0199517775743313,0.0273740042148887,0.042641170506195,2.46023718380623e-4,0.00997588878716567,0.0194546103072207,0.00683711427155832,1.0034057573849e-4,0.0267158889328541,0.00403856950510334,NA,NA,NA,NA,NA,0.2,0.158761129251408,0.0199517775743313
2021-06-16T00:00:00Z,Other Islands,0.01995173643030473,0.0099758682151522,0.026722225922618154,0.01995173643027228,0.009975868215108366,0.026722225922505637,0.019951736430337277,0.009975868215197897,0.02672222592271991,0.019896729609487965,0.009917381836163478,0.02650669337860928,0.019896729609487965,0.009917381836163478,0.02650669337860928,0.019896729609487965,0.009917381836163478,0.02650669337860928,VG,VGB,British Virgin Islands,2020-12-15,101,2,75,0.0198019801980198,0.0271705622473482,0.0418851986750347,2.41760645666784e-4,0.0099009900990099,0.0193092777830645,0.00671590123414953,9.85678841501361e-5,0.0265501052290756,0.00400912147072659,14,1,1,6,0.0199517364303047,0.0273739483365954,0.0425415399985229,2.45461810660263e-4,0.00997586821515237,0.0194545703895307,0.00682113944821738,1.0010694592779e-4,0.0267222259226182,0.00403884461013446,NA,NA,NA,NA,NA,0.142857142857143,0.165551411310268,0.0199517364303047
2021-06-20T00:00:00Z,Other Islands,0.019952371366247605,0.009976185683123714,0.026725479383355785,0.019952371366214385,0.009976185683076818,0.026725479383253606,0.019952371366279406,0.009976185683172578,0.026725479383467747,0.01987297469877593,0.010027718531408329,0.028196130708731632,0.01987297469877593,0.010027718531408329,0.028196130708731632,0.01987297469877593,0.010027718531408329,0.028196130708731632,VG,VGB,British Virgin Islands,2020-12-23,100,1,75,0.02,0.0274394957835608,0.0420887126266256,2.42909522275581e-4,0.01,0.0195013954179879,0.00674853279952088,9.90451838750795e-5,0.0268588273829021,0.00405509598799333,15,1,2,6,0.0199523713662476,0.0273748106522158,0.0421542458098655,2.43277293040306e-4,0.00997618568312381,0.0194551864006086,0.0067590404346789,9.91987423881797e-5,0.0267254793833556,0.00403710247551285,NA,NA,NA,NA,NA,0.25,0.189008599039036,0.0199523713662476
2021-06-21T00:00:00Z,Other Islands,0.019952738170721403,0.00997636908536093,0.026717300034380876,0.0199527381706877,0.009976369085310893,0.02671730003427774,0.01995273817075148,0.009976369085408436,0.026717300034483374,0.019920147302512924,0.010041360342585333,0.02661435237076991,0.019920147302512924,0.010041360342585333,0.02661435237076991,0.019920147302512924,0.010041360342585333,0.02661435237076991,VG,VGB,British Virgin Islands,2020-12-25,100,1,75,0.02,0.0274394957835608,0.041519458292839,2.39695334735899e-4,0.01,0.0195013954179879,0.00665725817259399,9.77100763977949e-5,0.0268588273829021,0.00405509598799333,15,1,2,7,0.0199527381707214,0.0273753088146382,0.0420662854186814,2.42781088051515e-4,0.0099763690853607,0.019455542272129,0.0067449368057504,9.89924713350183e-5,0.0267173000343808,0.00403547118466464,NA,NA,NA,NA,NA,0.222222222222222,0.193431524971786,0.0199527381707214
2021-06-22T00:00:00Z,Other Islands,0.019953317673907865,0.009976658836954236,0.02670431435401501,0.019953317673878184,0.009976658836905438,0.026704314353921687,0.01995331767394054,0.009976658837001218,0.02670431435412376,0.0199433988994698,0.01001382094424741,0.02654474103273995,0.0199433988994698,0.01001382094424741,0.02654474103273995,0.0199433988994698,0.01001382094424741,0.02654474103273995,VG,VGB,British Virgin Islands,2020-12-29,100,1,75,0.02,0.0274394957835608,0.0418985781927402,2.41836183443911e-4,0.01,0.0195013954179879,0.0067180465151154304,9.85992635154002e-5,0.0268588273829021,0.00405509598799333,16,1,2,8,0.0199533176739079,0.0273760958462361,0.0419836356530722,2.42314805643408e-4,0.0099766588369539291,0.0194561045026761,0.00673168468613736,9.87986516947457e-5,0.0267043143540149,0.00403318696979818,NA,NA,NA,NA,NA,0.2,0.197146300956898,0.0199533176739079
2021-06-25T00:00:00Z,Other Islands,0.01995759792464263,0.009978798962321385,0.026636306171028093,0.019957597924611582,0.009978798962273983,0.026636306170922167,0.019957597924675226,0.009978798962366819,0.02663630617113403,0.02001315369034043,0.009931202749233644,0.026335907018650087,0.02001315369034043,0.009931202749233644,0.026335907018650087,0.02001315369034043,0.009931202749233644,0.026335907018650087,VG,VGB,British Virgin Islands,2020-12-29,101,1,76,0.0198019801980198,0.0271705622473482,0.0415358515703744,2.39787923888949e-4,0.0099009900990099,0.0193092777830645,0.00665988668186014,9.7748526292157e-5,0.0265501052290756,0.00400912147072659,16,1,2,9,0.0199575979246426,0.0273819089162144,0.0417708725152801,2.41114228496777e-4,0.00997879896232132,0.0194602571764987,0.00669757009996181,9.82996919488139e-5,0.0266363061710281,0.00402236107204565,8.77517470680133e-7,-1.77324992718628e-4,4.38758735340066e-7,-2.84324098993555e-5,-1.07373052881977e-5,0.181818181818182,0.204030450583798,0.0199575979246426
2021-06-30T00:00:00Z,Other Islands,0.019974767645101196,0.0099873838225508,0.0264775254670606,0.01997476764506784,0.009987383822504426,0.026477525466959882,0.019974767645134162,0.0099873838225991,0.0264775254671696,0.019919760824284136,0.009928897443561967,0.026261992923053916,0.019919760824284136,0.009928897443561967,0.026261992923053916,0.019919760824284136,0.009928897443561967,0.026261992923053916,VG,VGB,British Virgin Islands,2021-01-01,100,1,76,0.02,0.0274394957835608,0.0419985576493533,2.42400610676152e-4,0.01,0.0195013954179879,0.00673407728916684,9.88337460360883e-5,0.0265501052290756,0.00400912147072659,17,1,3,9,0.0199747676451012,0.0274052273600898,0.0415162195870267,2.39676501717976e-4,0.00998738382255062,0.0194769151372371,0.00665673887630198,9.77024463216075e-5,0.0264775254670605,0.00399834809987714,3.83167846165014e-6,-1.87491819861382e-4,1.91583923082507e-6,-3.00625658760569e-5,-3.97272442989241e-5,0.25,0.204373792615043,0.0199747676451012
2021-07-01T00:00:00Z,Other Islands,0.0199786182206038,0.009989309110302224,0.02644762905157816,0.019978618220572404,0.009989309110256372,0.02644762905147595,0.0199786182206345,0.009989309110347455,0.02644762905168588,0.019927515388131797,0.009921746613799581,0.026105256330842787,0.019927515388131797,0.009921746613799581,0.026105256330842787,0.019927515388131797,0.009921746613799581,0.026105256330842787,VG,VGB,British Virgin Islands,2021-01-06,100,2,75,0.02,0.0274394957835608,0.0415421776337466,2.39823653027066e-4,0.01,0.0195013954179879,0.00666090100716245,9.77633638388043e-5,0.0265501052290756,0.00400912147072659,17,1,3,11,0.0199786182206038,0.027410456881966,0.0414713686284545,2.39423160326223e-4,0.00998930911030192,0.0194806509427033,0.00664954744310944,9.75972484059858e-5,0.0264476290515781,0.00399387768330115,4.48029838318274e-6,-1.78361895011391e-4,2.24014919159137e-6,-2.85986675179887e-5,-4.57661451733453e-5,0.214285714285714,0.203303265574141,0.0199786182206038
2021-07-02T00:00:00Z,Other Islands,0.019982234276152498,0.009991117138076351,0.026418891998197934,0.019982234276122227,0.009991117138030513,0.026418891998100304,0.019982234276186745,0.00999111713812444,0.02641889199829606,0.020037790041850374,0.009943520924988661,0.026118492845820546,0.020037790041850374,0.009943520924988661,0.026118492845820546,0.020037790041850374,0.009943520924988661,0.026118492845820546,VG,VGB,British Virgin Islands,2021-01-09,100,2,74,0.02,0.0274394957835608,0.04124277911914,2.38132405259359e-4,0.01,0.0195013954179879,0.00661289524576331,9.70611190508583e-5,0.0262483994878361,0.00396417744718218,17,1,3,13,0.0199822342761525,0.0274153678989254,0.0414245605333345,2.39158727510113e-4,0.00999111713807623,0.019484159218304,0.00664204220131214,9.74874577453864e-5,0.0264188919981979,0.0039895866543394,4.97715165080683e-6,-1.21614212755161e-4,2.48857582540342e-6,-1.94997055611271e-5,-5.10978975262743e-5,0.1875,0.201913784298598,0.0199822342761525
