date,region,yhat_p_cli_smooth,yhat_p_cliWHO_smooth,yhat_p_cli_local_smooth,yhat_lower_p_cli_smooth,yhat_lower_p_cliWHO_smooth,yhat_lower_p_cli_local_smooth,yhat_upper_p_cli_smooth,yhat_upper_p_cliWHO_smooth,yhat_upper_p_cli_local_smooth,trend_p_cli_smooth,trend_p_cliWHO_smooth,trend_p_cli_local_smooth,trend_lower_p_cli_smooth,trend_lower_p_cliWHO_smooth,trend_lower_p_cli_local_smooth,trend_upper_p_cli_smooth,trend_upper_p_cliWHO_smooth,trend_upper_p_cli_local_smooth,ISO2,ISO_3,country,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cases_infected,p_cases_infected_smooth,p_cases_active
2020-05-04T00:00:00Z,North-East,0,0,0.0015853516185139,0,0,0.0015853516185133168,0,0,0.001585351618514512,0,0,0.0015889792300368643,0,0,0.0015889792300368643,0,0,0.0015889792300368643,BW,BWA,Botswana,2020-05-03,122,61,2,0,0,0,0,0,0,0,0,0.00221161680828774,9.93345649645125e-4,0,0,NA,NA,0,0,0,0,0,0,0,0,0.0015853516185139,8.20065555954697e-4,NA,NA,NA,NA,NA,NA,NA,0
2020-05-05T00:00:00Z,North-East,0,0,0.00155476493273074,0,0,0.0015547649327301862,0,0,0.0015547649327313131,0,0,0.0015575562019512221,0,0,0.0015575562019512221,0,0,0.0015575562019512221,BW,BWA,Botswana,2020-05-04,121,60,2,0,0,0,0,0,0,0,0,0.00176056338028169,8.90166994179104e-4,0,0,NA,NA,0,0,0,0,0,0,0,0,0.00155476493273074,8.12580521616408e-4,NA,NA,NA,NA,NA,NA,NA,0
2020-05-06T00:00:00Z,North-East,0,0,0.0015236568007666398,0,0,0.001523656800766068,0,0,0.0015236568007672097,0,0,0.001525419573734004,0,0,0.001525419573734004,0,0,0.001525419573734004,BW,BWA,Botswana,2020-05-05,137,77,2,0,0,0,0,0,0,0,0,0.00180027533622789,8.55010178614816e-4,0,0,NA,NA,0,0,0,0,0,0,0,0,0.00152365680076664,8.05031859930266e-4,NA,NA,NA,NA,NA,NA,NA,0
2020-05-07T00:00:00Z,North-East,0,0,0.0014923133562594298,0,0,0.0014923133562588988,0,0,0.001492313356259988,0,0,0.0014898189981884622,0,0,0.0014898189981884622,0,0,0.0014898189981884622,BW,BWA,Botswana,2020-05-05,148,11,3,0,0,0,0,0,0,0,0,0.00166275430359937,7.89751297106126e-4,0,0,NA,NA,0,0,0,0,0,0,0,0,0.00149231335625943,7.97480436644852e-4,NA,NA,NA,NA,NA,NA,NA,0
2020-05-08T00:00:00Z,North-East,0,0,0.0014609875228802996,0,0,0.001460987522879731,0,0,0.0014609875228808276,0,0,0.0014595472711629936,0,0,0.0014595472711629936,0,0,0.0014595472711629936,BW,BWA,Botswana,2020-05-05,159,11,4,0,0,0,0,0,0,0,0,0.00155478324492409,7.38508677291274e-4,0,0,NA,NA,0,0,0,0,0,0,0,0,0.0014609875228803,7.89974184743542e-4,NA,NA,NA,NA,NA,NA,NA,0
2020-05-09T00:00:00Z,North-East,0,0,0.0014299494812291895,0,0,0.001429949481228619,0,0,0.0014299494812297345,0,0,0.0014278730303854737,0,0,0.0014278730303854737,0,0,0.0014278730303854737,BW,BWA,Botswana,2020-05-06,106,7,4,0,0,0,0,0,0,0,0,0.00124275062137531,8.1141082547504e-4,0,0,NA,NA,0,0,0,0,0,0,0,0,0.00142994948122919,7.82563690108774e-4,NA,NA,NA,NA,NA,NA,NA,0
2020-05-10T00:00:00Z,North-East,0,0,0.0013994581608719496,0,0,0.0013994581608713565,0,0,0.0013994581608724672,0,0,0.0013972875677931232,0,0,0.0013972875677931232,0,0,0.0013972875677931232,BW,BWA,Botswana,2020-05-06,115,9,5,0,0,0,0,0,0,0,0,0.00114198705748002,7.45658370041372e-4,0,0,NA,NA,0,0,0,0,0,0,0,0,0.00139945816087195,7.75295044410261e-4,0,0,0,0,-3.09822429403246e-5,NA,NA,0
2020-05-11T00:00:00Z,North-East,0,0,0.0013697454557263999,0,0,0.0013697454557258287,0,0,0.0013697454557269485,0,0,0.001373373067249364,0,0,0.001373373067249364,0,0,0.001373373067249364,BW,BWA,Botswana,2020-05-06,120,5,6,0,0,0,0,0,0,0,0,0.00109276347741622,7.13535503870854e-4,0,0,NA,NA,0,0,0,0,0,0,0,0,0.0013697454557264,7.68206282213427e-4,0,0,0,0,-3.08365795007241e-5,NA,NA,0
2020-05-12T00:00:00Z,North-East,0,0,0.0013409993138795893,0,0,0.0013409993138790417,0,0,0.0013409993138801602,0,0,0.0013437905831000705,0,0,0.0013437905831000705,0,0,0.0013437905831000705,BW,BWA,Botswana,2020-05-06,124,4,7,0,0,0,0,0,0,0,0,0.00105633802816901,6.8976356294788e-4,0,0,NA,NA,0,0,0,0,0,0,0,0,0.00134099931387959,7.6132314423511e-4,0,0,0,0,-3.04429144811757e-5,NA,NA,0
2020-05-13T00:00:00Z,North-East,0,0,0.0013133455068613498,0,0,0.0013133455068607685,0,0,0.001313345506861897,0,0,0.0013151082798287259,0,0,0.0013151082798287259,0,0,0.0013151082798287259,BW,BWA,Botswana,2020-05-06,130,6,8,0,0,0,0,0,0,0,0,0.00100603621730382,6.56934218335547e-4,1,1,NA,NA,0,0,0,0,0,0,0,0,0.00131334550686135,7.54653778307376e-4,0,0,0,0,-2.98279748996803e-5,NA,NA,0
