Dates,"Accepted,age=0","Refused,age=0","Vaccinated,age=0","Accepted,age=1","Refused,age=1","Vaccinated,age=1","Accepted,age=2","Refused,age=2","Vaccinated,age=2"
2021-01-01,0.5743887739642979,0.42561122603570223,0.0,0.7453579489059786,0.2546420510940214,0.0,0.8394411193290076,0.16055888067099247,0.0
2021-01-02,0.566810711852941,0.43318928814705915,0.0,0.7561657583175307,0.24383424168246928,0.0,0.8539767638935233,0.14602323610647674,0.0
2021-01-03,0.5700013052264024,0.42999869477359753,0.0,0.73614253000689,0.26385746999311,0.0,0.8968243104132311,0.10317568958676883,0.0
2021-01-04,0.5997237109526131,0.4002762890473869,0.0,0.7255847826784714,0.2744152173215286,0.0,0.8870477076206239,0.11295229237937604,0.0
2021-01-05,0.6030870659211245,0.3969129340788755,0.0,0.7235607046906444,0.27643929530935557,0.0,0.8571552569131163,0.14284474308688364,0.0
2021-01-06,0.5901478450735951,0.409852154926405,0.0,0.7342250713363306,0.26577492866366925,0.0,0.8554849418742169,0.14451505812578314,0.0
2021-01-07,0.6008233824720819,0.3991766175279181,0.0,0.7370525926190806,0.25461003768990714,0.008337369691012253,0.8408989219539756,0.14433660490280067,0.01476447314322363
2021-01-08,0.6221223856275285,0.3724645178005789,0.005413096571892614,0.718003039620807,0.26560018561999904,0.01639677475919399,0.8386957788622049,0.142471941881519,0.018832279256276056
2021-01-09,0.6864391882272209,0.28843774275266926,0.025123069020109825,0.707777864620842,0.2664651872627779,0.02575694811638024,0.8312442828501613,0.13847428658209177,0.030281430567746934
2021-01-10,0.664668321979683,0.30923728388832966,0.02609439413198734,0.7143131980309478,0.2440216192469288,0.04166518272212332,0.7896581114969253,0.1474181537797469,0.06292373472332782
2021-01-11,0.663966434959892,0.30702592493470876,0.029007640105399187,0.7030313805427912,0.23312077813514787,0.0638478413220609,0.7625920868487036,0.16465728147743372,0.07275063167386277
2021-01-12,0.6519839686370109,0.31566743825835464,0.0323485931046345,0.7044109674930442,0.22233884390943928,0.07325018859751646,0.7392911559577434,0.1484624065945874,0.1122464374476692
2021-01-13,0.6199527040304902,0.34473453969948353,0.035312756270026405,0.7025046847685966,0.21852806554215054,0.07896724968925282,0.7159278535674144,0.15558302837402646,0.12848911805855914
2021-01-14,0.6057997514785725,0.33610047731104903,0.05809977121037863,0.6961711612998104,0.21446018031068004,0.08936865838950953,0.7344324233818439,0.1403776716104674,0.12518990500768862
2021-01-15,0.5872201667206945,0.35596390090185415,0.05681593237745131,0.6866501458648276,0.22194480456669363,0.09140504956847866,0.6985428540170942,0.1591871812413901,0.14226996474151568
2021-01-16,0.5608738288300741,0.39643148704243947,0.042694684127486546,0.6845877985500648,0.21689828582500123,0.09851391562493401,0.699253540781558,0.15245197578338807,0.14829448343505386
2021-01-17,0.5306965271998901,0.4141777561076296,0.05512571669248023,0.6790257529915226,0.2205613969865993,0.1004128500218781,0.714187791084715,0.15262196242167775,0.1331902464936072
2021-01-18,0.5302035930478964,0.38435883260114134,0.08543757435096222,0.6755319427949061,0.23020679921385045,0.0942612579912433,0.7251498176059467,0.1116541497573094,0.1631960326367438
2021-01-19,0.555281779659775,0.36310154904266,0.08161667129756486,0.6631658063536668,0.23829401080632906,0.09854018284000395,0.7642865907745358,0.09221578990148192,0.14349761932398228
2021-01-20,0.5605842986159119,0.3281731760655696,0.11124252531851844,0.6679728724601693,0.22446825020512165,0.10755887733470894,0.7662411659150855,0.08527768987049099,0.1484811442144234
2021-01-21,0.5293700886929129,0.37967785013958855,0.09095206116749867,0.6608579670114674,0.23285460888214451,0.10628742410638804,0.6780138304467064,0.130527168386974,0.19145900116631956
2021-01-22,0.5021103906616526,0.38149483125479144,0.11639477808355594,0.6503049631995296,0.2354447341155278,0.1142503026849427,0.6848618174549516,0.13845273176182768,0.17668545078322065
2021-01-23,0.5215554216226185,0.36169631817649495,0.1167482602008867,0.6432852083311075,0.24218912752904734,0.11452566413984529,0.6826760054486615,0.1317290107563518,0.18559498379498676
2021-01-24,0.5664084072185547,0.32814849139019364,0.10544310139125182,0.6434885229393023,0.2394295761657174,0.11708190089498038,0.679046150458881,0.13693038884488842,0.18402346069623063
2021-01-25,0.5944241812707014,0.320978752636802,0.08459706609249656,0.6494820702609863,0.2224693866502415,0.1280485430887722,0.6335943341611844,0.1632378838611478,0.2031677819776679
2021-01-26,0.5773951203101897,0.31403956003159167,0.10856531965821864,0.6555921238322643,0.212127872505246,0.1322800036624897,0.5855940999290247,0.19303831456678636,0.22136758550418886
2021-01-27,0.5948575984436064,0.310281276666342,0.09486112489005175,0.636951793056081,0.22188728653396503,0.141160920409954,0.5726003186027986,0.1944818628238011,0.2329178185734003
2021-01-28,0.6239946652029991,0.28381526430312065,0.09219007049388031,0.6433170979258068,0.2066564411384764,0.1500264609357168,0.6042295887465109,0.168622630009976,0.2271477812435131
2021-01-29,0.6521949035621939,0.2662679551323509,0.08153714130545503,0.6571345882606104,0.19835616647677823,0.14450924526261139,0.5862078641735929,0.17673694567172457,0.23705519015468254
2021-01-30,0.6514303011006106,0.2714203668523451,0.07714933204704433,0.6419771237538173,0.2027342187653142,0.15528865748086854,0.5742146518766987,0.17026697538253366,0.25551837274076755
2021-01-31,0.6668354815477857,0.23801832195254033,0.09514619649967392,0.6265516471029203,0.2072504990684093,0.16619785382867033,0.5675257697620503,0.1644022112981394,0.2680720189398103
2021-02-01,0.6545033393807289,0.25087647178189953,0.09462018883737157,0.6266457476038977,0.20644525278880765,0.1669089996072947,0.5674336042958265,0.17071632572866238,0.26185006997551125
2021-02-02,0.7067677454907345,0.22442787203878925,0.06880438247047621,0.6043492632633134,0.2143732660276565,0.1812774707090301,0.5885231815928139,0.14966581765053386,0.26181100075665226
2021-02-03,0.6946290793540153,0.22371037446999353,0.08166054617599117,0.6011321928879054,0.21819140256233946,0.1806764045497551,0.5753934052375896,0.13966295148752148,0.2849436432748888
2021-02-04,0.6974085024040562,0.20775275207145744,0.09483874552448632,0.5785709068511483,0.2458953752830372,0.1755337178658145,0.55919372954217,0.1416579590977399,0.29914831136009007
2021-02-05,0.6860309443086247,0.23229199195749944,0.0816770637338759,0.5574418147793571,0.25329211134387336,0.18926607387676964,0.548759901209034,0.126191428745395,0.3250486700455711
