"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2021-09-04","Germany","DE","Bayern","DEBY","en",100,10,30,,0,0,,,,,0,,,0,,,90,,0,10,,,,,"limesurvey-18717","u9xngs1yeypgtyczrm",
"2021-11-22","Germany","DE","Nordrhein-Westfalen","DENW","en",15,2,10,,0,2,,,,,2,,,0,,,15,,0,0,,,,,"limesurvey-20499","o0onzbxbs3l66ew2za",
"2021-11-22","Germany","DE","Bayern","DEBY","en",15,10,0,,,0,,,,,0,,,,,,15,,0,5,,,,,"limesurvey-20519","5ih6rhs6awrfsaa1x6",
"2021-12-07","Germany","DE","Berlin","DEBE","en",30,2,30,,0,0,,,,,0,,,0,,,28,,0,2,,,,,"limesurvey-20900","d9zffg42jyyb545wsq",
"2021-12-16","Germany","DE","Niedersachsen","DENI","en",100,0,30,,2,0,,,,,0,,,0,,,30,,25,70,,,,,"limesurvey-21086","0xf80816pij3szhqmo",
"2022-01-04","Germany","DE","Hamburg","DEHH","en",150,250,20,,0,0,,,,,0,,,0,,,100,,1,3,,,,,"limesurvey-21534","68po5tjgujbg7rutvo",
"2022-01-12","Germany","DE","Bremen","DEHB","en",10,0,10,,0,0,,,,,0,,,0,,,10,,0,0,,,,,"limesurvey-21734","ip5h5qc42jebezw4fu",
"2022-01-12","Germany","DE","Bremen","DEHB","en",10,0,10,,0,0,,,,,0,,,0,,,10,,0,0,,,,,"limesurvey-21733","ip5h5qc42jebezw4fu",
"2022-01-18","Germany","DE","Nordrhein-Westfalen","DENW","en",70,5,70,,0,0,,,,,0,,,1,,,63,,0,3,,,,,"limesurvey-21846","t9dqgfczswmq3nrdzm",
"2022-02-14","Germany","DE","Berlin","DEBE","en",80,12,10,,0,0,,,,,0,,,2,,,80,,0,0,,,,,"limesurvey-22431","1vmlm6c229tkzdgs2d",
"2022-02-14","Germany","DE","Berlin","DEBE","en",80,12,10,,0,0,,,,,0,,,2,,,80,,0,0,,,,,"limesurvey-22432","1vmlm6c229tkzdgs2d",
