ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
KE,KEN,Kenya,2,2021-01-01,2021-01-01,100,5,250543.217707103,3,178871.718427498,32,97,8,0,4675980.4154203,98,9,90,1,19,81,0,1,98,1,25,75,0,18,82,0,18,81,1,8,92,0,7,93,0,6,94,0,3,96,1,4,96,0,25,74,1,14,86,0,7,7,86,25,74,1,8,17,75,0,7,1,92,41,56,3,73,25,2,67,31,2,61,35,4,33,63,4,44,51,5,47,53,0,19,13,2,13,53,23,76,1,45,34,12,3,2,4,0,21,34,29,16,0,6,4,17,18,51,4,6,9,18,26,41,0,38,19,23,17,3,31,27,22,18,2,79,18,1,1,1,0,100,0,0,0,0,0,0,29,44,25,2,13.0413223140496,32.5853724038725,26.4462809917355,24.54698495382,3.51936693044565,2.5256361670164,0.05,0.042716424707947,0.0535808954376435,0.000204107273837822,0.03,0.0334344809563718,0.0382533078704994,0.000173850761681439,0.00464643531290838,0.00160613366551841
KE,KEN,Kenya,2,2021-01-02,2021-01-02,138,1,28676.160195572,1,28676.160195572,28,136,11,0,6205442.37406338,128,4,133,1,24,113,1,2,134,2,27,110,1,26,109,3,25,111,2,14,123,1,10,126,2,9,127,2,9,128,1,12,124,2,27,110,1,11,126,1,7,4,127,41,96,1,11,28,99,0,11,0,127,66,68,4,94,38,6,86,46,6,84,49,5,59,73,6,74,59,5,76,62,0,35,20,10,11,62,34,104,0,75,37,18,4,2,2,0,24,25,59,30,0,3,9,26,28,71,1,5,5,36,34,56,2,49,36,25,25,3,36,22,48,31,1,104,34,0,0,0,0,138,0,0,0,0,0,0,37,50,43,8,9.82781194207498,16.5867780845918,38.64,27.4462383579244,3.76491797367947,4.39675714978721,0.0072463768115942,0.014151085175537,0.00462113068931693,5.33617484796063e-05,0.0072463768115942,0.014151085175537,0.00462113068931693,5.33617484796063e-05,0.00289975144987573,0.00107250484274962
KE,KEN,Kenya,3,2021-01-02,2021-01-01,100,1,30787.9995120279,0,0,7,96,5,1,4116175.2459948,96,2,95,3,5,93,2,2,96,2,18,79,3,13,85,2,15,83,2,6,92,2,9,88,3,4,95,1,1,97,2,5,93,2,16,82,2,8,92,0,3,5,92,25,71,4,5,20,75,1,4,0,95,48,50,2,81,18,1,75,23,2,71,28,1,41,58,1,48,51,1,59,41,0,22,17,10,10,41,26,73,1,50,29,14,2,2,3,0,9,31,42,18,0,3,4,23,20,46,4,2,8,24,22,43,1,33,30,20,14,3,15,29,23,33,0,69,26,1,1,3,0,0,100,0,0,0,0,0,31,28,34,7,7.89224952741021,11.6516574228686,43.75,12.5,4.18545496589201,2.47374001571295,0.01,0.0195013954179879,0.00747975916282617,8.32366620979e-05,0,0,0,0,0.00102699530516432,0.000760404022294218
KE,KEN,Kenya,1,2021-01-03,2021-01-01,100,3,293604.193626523,2,215762.826003913,19,97,12,0,8212034.06979244,96,5,93,2,12,87,1,5,94,1,19,80,1,11,87,2,11,88,1,8,91,1,8,91,1,3,96,1,6,92,2,8,91,1,21,78,1,12,88,0,3,9,88,24,74,2,12,12,76,0,12,0,88,42,52,6,64,29,7,58,31,11,58,33,9,36,57,7,51,41,8,50,49,1,29,10,3,8,50,19,79,2,46,29,14,3,3,5,0,21,24,28,27,0,3,8,17,21,50,1,3,9,25,19,44,0,39,18,21,20,2,33,19,19,29,0,66,30,0,3,1,100,0,0,0,0,0,0,0,30,40,26,4,6.64462809917355,8.23007230912518,23.4567901234568,25.1197406782417,3.601108033241,2.59472036214461,0.03,0.0334344809563718,0.0357529195728171,0.000126990911968691,0.02,0.0274394957835608,0.0262739808639598,0.00010939665602371,0.00275882096703935,0.00123878206847378
KE,KEN,Kenya,2,2021-01-03,2021-01-03,161,2,76865.8665886492,1,38432.9332943246,62,157,12,0,6818691.93358649,158,14,145,2,19,140,2,3,155,3,27,131,3,25,134,2,19,139,3,13,144,4,8,151,2,9,149,3,4,153,4,5,153,3,32,126,3,29,132,0,16,13,132,50,110,1,12,37,112,0,12,0,149,71,85,5,117,36,8,105,50,6,104,53,4,61,93,7,86,68,7,75,86,0,42,13,7,12,87,36,124,1,85,49,16,4,2,5,0,38,39,54,29,1,5,10,30,32,82,2,4,13,31,41,70,2,54,36,40,26,5,47,36,44,34,0,109,50,0,0,2,0,161,0,0,0,0,0,0,52,57,47,5,8.89151873767258,20.2712895579522,15.7136,11.1667941087255,3.73376623376623,2.79007425648617,0.0124223602484472,0.0171089295092166,0.0112728170354837,7.92413785867147e-05,0.0062111801242236,0.0121358239675658,0.00563640851774186,5.61915995154241e-05,0.00556203462815107,0.00138062197863271
KE,KEN,Kenya,3,2021-01-03,2021-01-02,100,0,0,0,0,36,99,7,0,3684328.522256,97,6,93,1,8,91,1,1,98,1,15,85,0,13,85,2,19,80,1,8,91,1,3,95,2,4,95,1,3,96,1,7,91,2,26,73,1,11,89,0,6,5,89,28,70,2,7,21,72,0,7,0,93,43,57,0,73,27,0,67,33,0,56,44,0,34,66,0,44,56,0,48,52,0,25,8,7,8,52,32,67,1,58,34,5,1,2,0,0,18,28,29,25,0,1,3,18,17,60,1,0,7,19,20,54,0,36,31,17,16,0,26,16,30,28,0,74,25,0,1,0,0,0,100,0,0,0,0,0,39,29,26,6,9.26275992438563,11.2020152885838,36,28.7518115371304,4.86426592797784,8.14233454070134,0,0,0,0,0,0,0,0,0.00512163892445583,0.00166874812427729
KE,KEN,Kenya,4,2021-01-03,2021-01-01,100,1,40258.6357447334,0,0,31,98,9,2,6124909.95230736,98,4,92,4,10,87,3,1,95,4,16,80,4,15,84,1,18,78,4,7,90,3,5,92,3,4,92,4,0,96,4,6,90,4,15,84,1,10,90,0,5,5,90,21,78,1,9,11,80,2,7,0,91,27,67,6,66,30,4,62,33,5,55,40,5,24,69,7,34,60,6,46,54,0,22,11,4,9,54,15,81,4,71,21,3,2,0,3,0,17,26,35,20,2,1,7,10,11,69,2,2,3,15,22,58,0,31,27,23,16,3,22,12,24,42,0,63,32,0,1,4,0,0,0,100,0,0,0,0,37,34,25,4,14.560341758633,25.9638456375942,48.4375,48.3834664056697,4.01108033240997,2.23188495885188,0.01,0.0195013954179879,0.00657293512202041,6.3994979401799e-05,0,0,0,0,0.00445530324805979,0.0015648578583114
KE,KEN,Kenya,1,2021-01-04,2021-01-02,100,3,293604.193626523,2,215762.826003913,26,98,9,0,7668297.25195322,96,6,92,2,14,86,0,4,96,0,18,82,0,12,87,1,13,87,0,9,91,0,9,91,0,4,96,0,3,96,1,9,91,0,27,73,0,14,86,0,3,11,86,28,70,2,9,19,72,0,9,0,91,48,47,5,67,27,6,60,31,9,56,36,8,33,61,6,49,43,8,49,50,1,31,7,5,6,51,15,83,2,54,22,14,5,3,2,0,26,25,31,18,0,5,6,17,22,48,2,3,8,25,22,42,0,40,18,20,21,1,34,20,19,27,0,69,27,0,3,1,100,0,0,0,0,0,0,0,29,36,32,3,9.3041138023837,18.0513307027256,17.3611111111111,13.0356607495919,3.88919667590028,3.11305865397259,0.03,0.0334344809563718,0.0382880558720827,0.000135816577955905,0.02,0.0274394957835608,0.028136992987453,0.000117041529417098,0.00373670594998563,0.00143363107281851
KE,KEN,Kenya,2,2021-01-04,2021-01-04,133,6,171180.614257729,5,138500.475761182,28,132,8,0,5758430.4120404,130,9,122,2,28,103,2,3,127,3,29,102,2,20,111,2,23,108,2,13,118,2,10,121,2,5,126,2,6,123,4,5,125,3,27,103,3,14,119,0,9,5,119,34,97,2,8,26,99,0,8,0,125,72,56,5,94,33,6,91,35,7,92,35,6,56,71,6,68,60,5,79,54,0,45,15,4,15,54,24,105,4,73,40,12,3,1,4,0,17,31,46,39,0,4,9,23,32,63,2,1,12,30,30,58,2,46,39,29,19,0,46,28,30,29,0,96,35,0,0,2,0,133,0,0,0,0,0,0,40,52,37,4,13.2445943265225,27.9417363642766,22.0355029585799,13.1058735114317,3.57217434434869,2.83500581010909,0.0451127819548872,0.0352734643219424,0.0297269571756575,0.000138713343849803,0.037593984962406,0.0323266437036276,0.0240517755448758,0.000125136207828788,0.00298762270593257,0.00110495629814894
KE,KEN,Kenya,3,2021-01-04,2021-01-03,100,2,59139.866110343,2,59139.866110343,66,99,7,2,4041286.98120448,95,9,91,0,14,86,0,1,99,0,24,76,0,17,82,1,16,84,0,9,90,1,7,92,1,4,96,0,6,94,0,8,92,0,21,78,1,14,86,0,7,7,86,25,72,3,7,18,75,2,5,0,93,45,54,1,79,19,2,76,24,0,63,36,1,42,56,2,43,55,2,46,54,0,20,11,5,10,54,29,71,0,63,30,5,2,0,0,0,18,30,37,15,0,0,7,16,18,57,2,0,11,17,21,51,0,28,34,16,20,2,24,21,18,37,0,69,30,0,0,1,0,0,100,0,0,0,0,0,30,41,25,4,9.28,19.4569540582407,39.0532544378698,59.1242414049553,4.27517361111111,2.17705404090649,0.02,0.0274394957835608,0.0146339189434938,0.000117075864142007,0.02,0.0274394957835608,0.0146339189434938,0.000117075864142007,0.00938967136150235,0.00225464380936299
