ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
AE,ARE,United Arab Emirates,2,2021-01-02,2021-01-02,110,2,21544.3035232321,2,21544.3035232321,41,109,38,3,2031396.65797313,107,3,106,1,15,95,0,3,106,1,13,96,1,12,97,1,11,98,1,13,96,1,1,108,1,7,102,1,5,103,2,5,104,1,13,96,1,14,96,0,5,9,96,84,25,1,38,44,28,3,35,0,72,52,57,1,77,30,3,71,37,2,54,54,2,25,83,2,31,77,2,43,67,0,25,11,1,6,67,20,89,1,93,11,1,0,0,5,0,39,23,27,20,1,2,5,14,19,66,4,1,9,26,16,57,1,29,35,25,21,0,6,22,26,55,1,66,43,0,0,1,0,110,0,0,0,0,0,0,90,7,7,6,13.9061728395062,34.1897553222984,26.0355029585799,40.5008658366139,3.65552396823841,3.03618936689452,0.0181818181818182,0.0249681255146025,0.0106056606122058,0.000140865388549157,0.0181818181818182,0.0249681255146025,0.0106056606122058,0.000140865388549157,0.00529784209846233,0.00161734139701465
AE,ARE,United Arab Emirates,3,2021-01-02,2021-01-01,100,0,0,0,0,10,100,36,3,1608423.90163265,99,0,99,1,8,91,1,0,100,0,11,88,1,8,91,1,14,85,1,3,97,0,4,96,0,1,98,1,0,99,1,5,94,1,14,86,0,6,94,0,1,5,94,71,28,1,36,34,30,3,33,0,64,39,60,1,67,33,0,62,37,1,48,51,1,21,78,1,18,81,1,43,57,0,22,13,6,2,57,25,74,1,77,17,1,1,0,3,1,23,26,31,19,1,1,4,5,12,77,1,1,2,10,25,61,1,27,36,21,15,1,6,8,21,64,1,67,32,0,0,1,0,0,100,0,0,0,0,0,78,11,8,3,15.5818540433925,27.9115168938491,27.7777777777778,13.6082763487954,3.66759002770083,2.78865232427699,0,0,0,0,0,0,0,0,0.00140845070422535,0.000872335779060366
AE,ARE,United Arab Emirates,2,2021-01-03,2021-01-03,102,2,32329.1090159693,1,24453.1249078418,48,102,29,4,2012363.53114567,98,3,99,0,11,90,1,2,100,0,13,89,0,16,86,0,20,80,2,13,89,0,2,99,1,5,96,1,2,99,1,5,97,0,18,83,1,23,79,0,12,11,79,84,18,0,29,52,21,4,24,1,73,43,58,1,71,30,1,53,49,0,41,61,0,12,89,1,19,82,1,42,60,0,26,7,4,5,60,25,76,1,89,11,0,0,0,2,0,36,27,28,11,0,1,2,14,21,61,3,3,5,19,20,52,3,32,32,16,20,2,5,8,31,57,1,59,39,0,3,1,0,102,0,0,0,0,0,0,76,12,7,7,12.9607438016529,27.575956275214,9.06238185255198,5.42789802816127,3.64780443639656,2.33246210145755,0.0196078431372549,0.0269068483623884,0.0160652429422451,0.00017370874060789,0.00980392156862745,0.0191209083686488,0.0121514450691324,0.00015137495265686,0.00662800331400166,0.00186881428752145
AE,ARE,United Arab Emirates,3,2021-01-03,2021-01-02,100,1,68037.9086497926,1,68037.9086497926,41,100,23,1,1687083.44528835,99,1,98,1,9,90,1,2,97,1,10,90,0,15,84,1,13,86,1,5,94,1,5,94,1,4,95,1,2,97,1,3,96,1,14,85,1,10,90,0,3,6,91,68,32,0,23,43,34,1,22,0,77,48,50,2,64,36,0,48,51,1,37,62,1,7,92,1,16,83,1,29,71,0,20,5,2,2,71,22,78,0,86,11,1,0,0,1,1,27,29,32,11,1,1,5,15,10,69,0,2,7,12,19,60,0,30,26,27,17,0,9,12,24,55,0,56,42,1,0,1,0,0,100,0,0,0,0,0,90,8,2,0,13.0394857667585,19.0975945557887,41,41.7532433869913,4.24149338374291,2.91420464574373,0.01,0.0195013954179879,0.0403287157133853,0.000296857656712476,0.01,0.0195013954179879,0.0403287157133853,0.000296857656712476,0.00577464788732394,0.00176247955269088
AE,ARE,United Arab Emirates,4,2021-01-03,2021-01-01,100,1,70470.5570845308,0,0,35,100,41,4,1866510.56197926,99,1,99,0,6,94,0,3,97,0,13,87,0,9,91,0,12,88,0,7,93,0,2,98,0,2,98,0,3,97,0,6,94,0,8,92,0,12,88,0,4,8,88,66,30,4,41,25,34,4,36,1,59,45,55,0,74,26,0,58,39,3,50,49,1,15,84,1,12,87,1,53,47,0,35,12,3,2,48,24,76,0,88,9,0,0,0,3,0,34,22,30,14,0,1,4,9,27,58,1,1,5,13,20,60,1,21,46,22,11,0,2,9,23,66,0,72,27,0,1,0,0,0,0,100,0,0,0,0,87,7,2,4,18.530612244898,32.1638320252812,24.3055555555556,9.03020557875693,3.03964289510044,1.8666813318,0.01,0.0195013954179879,0.0377552415293078,0.000273441399795279,0,0,0,0,0.00492957746478873,0.00162911098911644
AE,ARE,United Arab Emirates,2,2021-01-04,2021-01-03,100,4,58764.5115735944,2,23816.0344134729,34,98,30,1,2463197.72490348,98,4,95,1,16,83,1,2,97,1,21,78,1,15,84,1,18,81,1,10,88,2,4,95,1,7,92,1,2,97,1,13,86,1,18,81,1,18,81,1,12,6,82,82,18,0,30,51,19,1,27,2,70,47,52,1,75,25,0,45,54,1,41,58,1,12,86,2,28,71,1,40,60,0,20,10,5,5,60,15,84,1,84,14,0,1,0,1,0,37,25,24,14,0,3,3,14,13,67,0,3,8,12,19,58,0,28,34,26,12,0,10,15,32,42,1,58,38,0,2,2,0,100,0,0,0,0,0,0,72,14,9,5,10.6,25.8038124061906,11.7647058823529,6.89767023503446,3.49392361111111,2.32176785310116,0.04,0.0384072934108425,0.0238570014008506,0.000190573760372082,0.02,0.0274394957835608,0.00966874651299304,0.000122200725231427,0.00488646162690428,0.00163847357866752
AE,ARE,United Arab Emirates,3,2021-01-04,2021-01-03,100,1,17655.1801450785,1,17655.1801450785,32,96,31,0,1621393.8604822,96,3,97,0,8,92,0,4,96,0,10,90,0,14,86,0,9,91,0,6,94,0,4,96,0,2,98,0,2,98,0,4,96,0,14,86,0,16,84,0,8,8,84,74,26,0,31,42,27,0,31,0,69,44,53,3,59,40,1,46,51,3,45,52,3,7,90,3,14,84,2,33,67,0,20,6,3,4,67,23,77,0,81,15,2,0,0,2,0,29,26,32,13,0,2,5,16,17,59,1,3,7,13,16,61,0,32,29,25,14,0,5,6,30,59,0,59,40,0,0,1,0,0,100,0,0,0,0,0,83,7,8,2,6.83760683760684,5.46572588306579,22.2222222222222,13.4527480826941,4.05540166204986,2.66813764142134,0.01,0.0195013954179879,0.0108888904635595,0.000159741656375256,0.01,0.0195013954179879,0.0108888904635595,0.000159741656375256,0.00469483568075117,0.00162282476710769
AE,ARE,United Arab Emirates,4,2021-01-04,2021-01-02,100,1,70470.5570845308,0,0,45,99,40,5,1956429.24038869,99,1,99,0,7,93,0,4,96,0,13,87,0,10,90,0,9,91,0,7,93,0,3,97,0,2,98,0,2,98,0,6,94,0,6,94,0,14,86,0,5,9,86,72,28,0,40,32,28,5,35,0,60,49,51,0,71,29,0,55,43,2,46,52,2,16,82,2,7,91,2,43,57,0,32,7,3,0,58,23,77,0,86,11,0,1,0,2,0,35,24,28,13,0,3,4,7,24,62,0,2,5,18,20,55,0,23,45,22,10,0,3,9,26,62,0,70,27,0,2,1,0,0,0,100,0,0,0,0,81,11,5,3,20.41015625,34.1956867796165,26.6272189349112,8.66616480229397,3.00564236111111,2.66484051912783,0.01,0.0195013954179879,0.0360199876539006,0.000261108982775798,0,0,0,0,0.00640204865556978,0.00186451614489725
AE,ARE,United Arab Emirates,2,2021-01-05,2021-01-05,106,2,19862.4876253123,2,19862.4876253123,39,106,42,1,1873901.46167044,104,4,102,0,14,92,0,5,101,0,22,84,0,19,87,0,19,87,0,7,99,0,4,102,0,2,104,0,2,104,0,12,94,0,18,88,0,13,93,0,5,8,93,86,20,0,42,43,21,1,41,0,64,55,51,0,69,36,1,54,51,1,51,54,1,12,93,1,34,72,0,45,61,0,26,10,4,5,61,34,72,0,87,15,0,0,0,4,0,43,18,28,17,0,0,1,18,25,62,0,2,9,16,27,52,0,35,33,22,15,1,12,23,32,38,1,55,48,0,1,2,0,106,0,0,0,0,0,0,82,17,3,4,12.3075740099962,21.5349689210668,24.4615384615385,22.8210602066301,3.65763168012303,2.59847294258173,0.0188679245283019,0.0259012641269205,0.0105995368655118,0.000146623713828494,0.0188679245283019,0.0259012641269205,0.0105995368655118,0.000146623713828494,0.00518203560988573,0.00162213871706478
AE,ARE,United Arab Emirates,3,2021-01-05,2021-01-04,100,3,29986.3704394479,3,29986.3704394479,38,99,36,5,1823176.2194606,98,4,95,1,13,87,0,1,98,1,13,86,1,16,84,0,13,86,1,7,93,0,5,95,0,4,95,1,4,95,1,8,91,1,16,84,0,13,87,0,4,9,87,69,28,3,36,33,31,5,29,2,64,47,51,2,66,33,1,45,52,3,43,55,2,10,89,1,16,83,1,37,63,0,25,4,5,3,63,25,75,0,88,10,1,0,0,1,0,39,23,20,18,0,2,2,17,16,63,0,1,4,18,27,50,0,31,38,21,10,0,8,12,26,54,0,60,38,0,1,1,0,0,100,0,0,0,0,0,74,18,5,3,14.0589569160998,25.2185268286363,26.3888888888889,21.5654200067455,3.88484217828651,2.65776282225952,0.03,0.0334344809563718,0.01644732424621,0.000184620620605131,0.03,0.0334344809563718,0.01644732424621,0.000184620620605131,0.00540617442025893,0.00171423052964889
