Dates,Accepted,Refused,Vaccinated
2021-01-01,0.6654836948232115,0.33451630517678865,0.0
2021-01-02,0.666192283308299,0.33380771669170095,0.0
2021-01-03,0.6741158527514091,0.32588414724859094,0.0
2021-01-04,0.6685374440054219,0.3314625559945781,0.0
2021-01-05,0.6695893074148108,0.3304106925851892,0.0
2021-01-06,0.6720127266959542,0.3279872733040458,0.0
2021-01-07,0.6687759017880629,0.32405680080485827,0.007167297407078897
2021-01-08,0.6506354083086984,0.33164592456739445,0.017718667123907246
2021-01-09,0.6401955774674869,0.3341555736016633,0.025648848930849656
2021-01-10,0.6173139721104182,0.3458245305821923,0.03686149730738962
2021-01-11,0.6121850186684372,0.3384964362152499,0.04931854511631287
2021-01-12,0.599721205533785,0.33873216460366407,0.061546629862550835
2021-01-13,0.5903746951904565,0.3397538229415854,0.06987148186795797
2021-01-14,0.5822830495502374,0.3441001559034108,0.0736167945463517
2021-01-15,0.5834264533901137,0.34287867271965805,0.07369487389022834
2021-01-16,0.5923184509159255,0.3308777759451467,0.07680377313892792
2021-01-17,0.5961707934727508,0.32174388496322054,0.08208532156402856
2021-01-18,0.592870997192021,0.32454918060267823,0.0825798222053008
2021-01-19,0.5818949219881919,0.33592391813515776,0.08218115987665026
2021-01-20,0.5900737200511694,0.32348219397597894,0.08644408597285165
2021-01-21,0.5950416006477739,0.3165486527708316,0.08840974658139451
2021-01-22,0.6033866342539471,0.3053097174154426,0.09130364833061032
2021-01-23,0.5993832177437871,0.2965274065303438,0.10408937572586906
2021-01-24,0.5956935824797991,0.2961872392263724,0.10811917829382851
2021-01-25,0.5969080887281413,0.2854276525497056,0.11766425872215319
2021-01-26,0.6063896610146483,0.2732622097620164,0.12034812922333535
2021-01-27,0.5887131542492736,0.28065989872175073,0.13062694702897568
2021-01-28,0.5723646384014033,0.2862452166898435,0.14139014490875343
2021-01-29,0.5660843633831333,0.28350676016580123,0.15040887645106546
2021-01-30,0.5517224370750375,0.2978627099252749,0.15041485299968751
2021-01-31,0.5365055387353063,0.30716585760749593,0.15632860365719772
2021-02-01,0.5292967179179013,0.31017697747639755,0.16052630460570114
2021-02-02,0.5285723821383035,0.30323347476193835,0.16819414309975833
2021-02-03,0.5245745450687134,0.3050405168164873,0.17038493811479932
2021-02-04,0.5232443196946077,0.2998428406407682,0.1769128396646241
2021-02-05,0.5165413902030652,0.3071146738615984,0.17634393593533637
2021-02-06,0.5127343966704763,0.30423266999148324,0.18303293333804044
2021-02-07,0.5216173654148363,0.2854052131438824,0.1929774214412814
2021-02-08,0.5079700331352334,0.29593061411175975,0.19609935275300694
2021-02-09,0.49612451539599267,0.29507004303042667,0.20880544157358058
2021-02-10,0.49959647187110595,0.2875510339757002,0.21285249415319396
2021-02-11,0.493731735550411,0.28765089352402023,0.2186173709255688
2021-02-12,0.4691000328822048,0.29857166176945,0.23232830534834517
2021-02-13,0.46385026193644585,0.300778245167357,0.23537149289619713
2021-02-14,0.44832568346384205,0.3097707788066352,0.24190353772952275
2021-02-15,0.45031964447954914,0.2957679582323069,0.2539123972881439
2021-02-16,0.44391868366846116,0.2976056633210868,0.258475653010452
2021-02-17,0.4269338188701964,0.30148070948303507,0.2715854716467686
2021-02-18,0.422680880841868,0.3016540711606786,0.27566504799745334
2021-02-19,0.4259150854789132,0.296573438943644,0.27751147557744277
2021-02-20,0.4187632703772125,0.2939818901427956,0.2872548394799919
2021-02-21,0.42946293254413975,0.2882238368598457,0.28231323059601465
2021-02-22,0.4209014203421257,0.2915318517151521,0.2875667279427221
2021-02-23,0.4214479382661745,0.2929596738128346,0.2855923879209909
2021-02-24,0.4219474687781984,0.2934347730029246,0.2846177582188771
2021-02-25,0.4177734601403856,0.29549772627307097,0.28672881358654345
2021-02-26,0.4219227187051513,0.2890510940213157,0.2890261872735332
2021-02-27,0.4226661718950579,0.2817992508661474,0.29553457723879484
2021-02-28,0.41167159639696127,0.28457215827147125,0.30375624533156736
2021-03-01,0.41334969150176154,0.28873252472100125,0.29791778377723727
2021-03-02,0.4017573719966622,0.2925256556524811,0.30571697235085654
2021-03-03,0.39957143540929857,0.2960653828971982,0.3043631816935033
2021-03-04,0.3940443935479923,0.30243096153106436,0.3035246449209434
2021-03-05,0.38726485599242977,0.29966549877069776,0.3130696452368724
2021-03-06,0.3828222249297645,0.2992689198492948,0.31790885522094053
2021-03-07,0.3748503773858511,0.3035799219326615,0.32156970068148727
2021-03-08,0.36770649653299814,0.29769879699324375,0.3345947064737581
2021-03-09,0.36757302750167753,0.2920428531118971,0.3403841193864253
2021-03-10,0.3708881613838605,0.2850371068219727,0.3440747317941667
2021-03-11,0.3635555238242847,0.27162626170232806,0.36481821447338714
2021-03-12,0.37495071692681337,0.2666529411995113,0.3583963418736753
2021-03-13,0.3710800544143953,0.26918857298992843,0.35973137259567634
2021-03-14,0.3698961758423532,0.2638344003183816,0.3662694238392652
2021-03-15,0.36468800605975055,0.2583529684631762,0.3769590254770734
2021-03-16,0.3610417832574157,0.2538611726821518,0.38509704406043244
2021-03-17,0.3390073125739953,0.2565996459878467,0.4043930414381581
2021-03-18,0.33562851887745776,0.2616234878205151,0.40274799330202726
2021-03-19,0.31463148157327714,0.25928479389389575,0.42608372453282706
2021-03-20,0.30433980505733554,0.26550323365251977,0.4301569612901445
2021-03-21,0.2891110362497737,0.2621539361263625,0.44873502762386375
2021-03-22,0.2755475254915575,0.2693675260191854,0.45508494848925707
