Dates,Accepted,Refused,Vaccinated
2021-01-01,0.7027802136353299,0.29721978636467,0.0
2021-01-02,0.704700444419208,0.295299555580792,0.0
2021-01-03,0.7043987998120583,0.2956012001879417,0.0
2021-01-04,0.7080547585522659,0.29194524144773415,0.0
2021-01-05,0.7046149247802196,0.2953850752197804,0.0
2021-01-06,0.7109580684136072,0.28904193158639285,0.0
2021-01-07,0.7082957741901913,0.28580094328030015,0.005903282529508734
2021-01-08,0.7017856445591966,0.28282206334266796,0.01539229209813551
2021-01-09,0.6954771820356515,0.2788978043906612,0.025625013573687374
2021-01-10,0.6864763008914384,0.2776441669284363,0.0358795321801252
2021-01-11,0.67795425029414,0.27570520356200506,0.04634054614385502
2021-01-12,0.6768266642401961,0.2695915414680703,0.0535817942917335
2021-01-13,0.66557122683822,0.27226099221072425,0.062167780951055775
2021-01-14,0.6614666935905521,0.2688213869742961,0.06971191943515181
2021-01-15,0.6631086271677172,0.2651279851229055,0.0717633877093774
2021-01-16,0.6584876630723356,0.26421539242056424,0.0772969445071002
2021-01-17,0.6616595986839378,0.2565540726182583,0.08178632869780393
2021-01-18,0.6525757509611843,0.26206912335720256,0.0853551256816133
2021-01-19,0.6448679180143211,0.2627964766259288,0.09233560535975015
2021-01-20,0.6406005802963423,0.26038556610627356,0.09901385359738417
2021-01-21,0.632713234985161,0.2668323346542099,0.1004544303606291
2021-01-22,0.6281545396337685,0.26673640434754037,0.10510905601869103
2021-01-23,0.634797369927432,0.2562042121623509,0.10899841791021712
2021-01-24,0.6353587218005304,0.2531621462380916,0.11147913196137793
2021-01-25,0.6348291784587954,0.2507422775662461,0.11442854397495848
2021-01-26,0.6312492796186101,0.24976302848170792,0.118987691899682
2021-01-27,0.6316705957493114,0.2501256514082227,0.11820375284246601
2021-01-28,0.6268888660126997,0.25321353675341685,0.11989759723388345
2021-01-29,0.6237929915178703,0.2533653718998637,0.12284163658226604
2021-01-30,0.6207995976437886,0.2562643185382121,0.12293608381799934
2021-01-31,0.6107202660811483,0.2633448113998964,0.12593492251895533
2021-02-01,0.6101298375864656,0.26089554708086116,0.12897461533267324
2021-02-02,0.6121018426605278,0.2577739494522399,0.1301242078872323
2021-02-03,0.5991687810611963,0.2610394755692093,0.13979174336959443
2021-02-04,0.6002260853786356,0.2574882044076855,0.1422857102136788
2021-02-05,0.6014541682382127,0.2538288756099739,0.14471695615181338
2021-02-06,0.5911375008128962,0.25876545044211635,0.1500970487449875
2021-02-07,0.5822301182472708,0.26140373545073864,0.15636614630199058
