Dates,Accepted,Refused,Vaccinated
2021-01-01,0.7311304994412402,0.26886950055875986,0.0
2021-01-02,0.7449293189484345,0.25507068105156544,0.0
2021-01-03,0.7294750567508242,0.2705249432491756,0.0
2021-01-04,0.7277918275671121,0.2722081724328878,0.0
2021-01-05,0.7210942406811475,0.27890575931885264,0.0
2021-01-06,0.72185321138792,0.27814678861208003,0.0
2021-01-07,0.7282822313457875,0.2655943143087668,0.006123454345445711
2021-01-08,0.7177177906705883,0.2699838671554964,0.01229834217391539
2021-01-09,0.7098079657975963,0.2649934786120131,0.025198555590390578
2021-01-10,0.7103441562647365,0.24990330871941863,0.03975253501584467
2021-01-11,0.700450375865909,0.24377409836651942,0.055775525767571714
2021-01-12,0.6972377196406735,0.23459194080697707,0.06817033955234936
2021-01-13,0.6875681184757558,0.23757242485436852,0.07485945666987565
2021-01-14,0.68093640729507,0.2346813357387709,0.08438225696615922
2021-01-15,0.6749394858924004,0.23302729706904904,0.09203321703855069
2021-01-16,0.6730153507975365,0.23737042280551898,0.08961422639694458
2021-01-17,0.6616139146887432,0.24328214240224325,0.09510394290901368
2021-01-18,0.6545408133684356,0.24931565622954427,0.09614353040202002
2021-01-19,0.6479052041808674,0.2549549746719763,0.09713982114715619
2021-01-20,0.6553592674669809,0.23784456526769077,0.10679616726532831
2021-01-21,0.6428422936324103,0.248143246257585,0.10901446011000462
2021-01-22,0.6334059158173102,0.249878087019029,0.11671599716366082
2021-01-23,0.6263923253838583,0.2522093742509543,0.1213983003651875
2021-01-24,0.6404975704795248,0.24097262200849454,0.11852980751198071
2021-01-25,0.6455891367075969,0.23104885744884163,0.12336200584356136
2021-01-26,0.6394000600367846,0.23183691754029198,0.1287630224229234
2021-01-27,0.6269104421379146,0.24112549690815263,0.1319640609539329
2021-01-28,0.6349342239611467,0.23108369293282183,0.13398208310603144
2021-01-29,0.6452747512239363,0.22689477512543627,0.12783047365062739
2021-01-30,0.6384830478728412,0.22529690376907294,0.1362200483580859
2021-01-31,0.6282202843362676,0.2232922900907229,0.14848742557300937
2021-02-01,0.6229804347027253,0.22606900581496034,0.15095055948231426
2021-02-02,0.6184570886708866,0.22416206405963107,0.1573808472694824
2021-02-03,0.6206877161499261,0.21854359865980102,0.16076868519027282
2021-02-04,0.6056382042196857,0.22655966543030226,0.16780213035001204
2021-02-05,0.5919208273988701,0.22997429270585956,0.17810487989527043
2021-02-06,0.5829906903778335,0.24116078841481323,0.17584852120735328
2021-02-07,0.5665733985057159,0.2520307884219131,0.181395813072371
2021-02-08,0.5633929358513582,0.2511799229853958,0.18542714116324602
2021-02-09,0.5667199116598095,0.24996245772865622,0.18331763061153436
2021-02-10,0.5542832729535302,0.25197127042948675,0.19374545661698298
2021-02-11,0.5558230331748394,0.24710129780306275,0.19707566902209794
2021-02-12,0.5505218942925005,0.2483694089148301,0.20110869679266935
2021-02-13,0.556172976831736,0.23656705293286157,0.20725997023540227
2021-02-14,0.5546620239345819,0.23394174302748766,0.21139623303793043
2021-02-15,0.5454221774429315,0.23830810405007166,0.21626971850699694
2021-02-16,0.5374355649803049,0.23328779752945578,0.22927663749023947
2021-02-17,0.5401042082810684,0.23112939335931,0.22876639835962148
2021-02-18,0.5324753691945614,0.23149138567966085,0.23603324512577786
2021-02-19,0.5238369184014262,0.23848381516229297,0.23767926643628093
2021-02-20,0.5059937083335125,0.23700572497342118,0.2570005666930663
2021-02-21,0.5046476474755877,0.23413365840726527,0.26121869411714715
2021-02-22,0.4951470655702267,0.23635375509067746,0.26849917933909584
2021-02-23,0.4878883169214361,0.2473563609927544,0.2647553220858095
2021-02-24,0.4805307087082307,0.24844189510436793,0.2710273961874014
2021-02-25,0.4770890689215323,0.2491751650066941,0.2737357660717737
2021-02-26,0.48229431094601244,0.2355212086263112,0.28218448042767635
2021-02-27,0.47726957572907297,0.24367556024898018,0.2790548640219468
2021-02-28,0.4723230730644343,0.2510879044363926,0.27658902249917316
2021-03-01,0.464379948065262,0.24548614144689918,0.2901339104878388
2021-03-02,0.4642781370136194,0.23675397365760997,0.29896788932877055
2021-03-03,0.4563925526572979,0.24120217739750807,0.3024052699451941
2021-03-04,0.44679259323578185,0.24085671247706147,0.3123506942871566
2021-03-05,0.4298121791675163,0.24682515527524024,0.3233626655572435
2021-03-06,0.4159243188819617,0.24571329249699372,0.33836238862104456
2021-03-07,0.4161396642613649,0.23525722177124295,0.3486031139673921
2021-03-08,0.4225975786591996,0.23215566584203717,0.3452467554987631
2021-03-09,0.41091205733596203,0.23529026742129006,0.353797675242748
2021-03-10,0.4010424188871184,0.22980972421200302,0.3691478569008785
2021-03-11,0.3895147727589281,0.23152931778838812,0.3789559094526838
2021-03-12,0.3966837789023047,0.22258939475576925,0.38072682634192606
2021-03-13,0.39809575790434315,0.20942780787980314,0.3924764342158538
2021-03-14,0.38017349954818913,0.21286194352403434,0.4069645569277766
2021-03-15,0.3699294468843158,0.2083509514535546,0.42171960166212963
2021-03-16,0.3545399199643444,0.21474676575163495,0.43071331428402065
2021-03-17,0.3501242851238455,0.21026332659064817,0.4396123882855063
2021-03-18,0.35435347469232575,0.21237969714214797,0.43326682816552625
2021-03-19,0.3360117013795469,0.21717118030723986,0.44681711831321336
2021-03-20,0.3379911948419817,0.21918436894696633,0.4428244362110519
