"date","region","population","sample_size","reach","p_cases","p_cases_error"
"2020/04/13","AUNSW",8166369,5,370,NA,NA
"2020/04/14","AUNSW",8166369,5,370,NA,NA
"2020/04/15","AUNSW",8166369,5,370,NA,NA
"2020/04/16","AUNSW",8166369,11,940,0.00851063829787234,0.00587231387145941
"2020/04/17","AUNSW",8166369,11,940,0.00851063829787234,0.00587231387145941
"2020/04/18","AUNSW",8166369,11,940,0.00851063829787234,0.00587231387145941
"2020/04/19","AUNSW",8166369,11,940,0.00851063829787234,0.00587231387145941
"2020/04/20","AUNSW",8166369,11,940,0.00851063829787234,0.00587231387145941
"2020/04/21","AUNSW",8166369,11,940,0.00851063829787234,0.00587231387145941
"2020/04/22","AUNSW",8166369,11,940,0.00851063829787234,0.00587231387145941
"2020/04/23","AUNSW",8166369,14,1075,0.00744186046511628,0.00513762732242596
"2020/04/24","AUNSW",8166369,14,1075,0.00744186046511628,0.00513762732242596
"2020/04/25","AUNSW",8166369,16,1115,0.00717488789237668,0.00495398393473318
"2020/04/26","AUNSW",8166369,16,1115,0.00717488789237668,0.00495398393473318
"2020/04/27","AUNSW",8166369,16,1115,0.00717488789237668,0.00495398393473318
"2020/04/13","AUQLD",5184847,1,20,NA,NA
"2020/04/14","AUQLD",5184847,1,20,NA,NA
"2020/04/15","AUQLD",5184847,1,20,NA,NA
"2020/04/16","AUQLD",5184847,1,20,NA,NA
"2020/04/17","AUQLD",5184847,1,20,NA,NA
"2020/04/18","AUQLD",5184847,1,20,NA,NA
"2020/04/19","AUQLD",5184847,1,20,NA,NA
"2020/04/20","AUQLD",5184847,1,20,NA,NA
"2020/04/21","AUQLD",5184847,1,20,NA,NA
"2020/04/22","AUQLD",5184847,1,20,NA,NA
"2020/04/23","AUQLD",5184847,1,20,NA,NA
"2020/04/24","AUQLD",5184847,1,20,NA,NA
"2020/04/25","AUQLD",5184847,1,20,NA,NA
"2020/04/26","AUQLD",5184847,1,20,NA,NA
"2020/04/27","AUQLD",5184847,1,20,NA,NA
"2020/04/13","AUSA",1770591,0,0,NA,NA
"2020/04/14","AUSA",1770591,0,0,NA,NA
"2020/04/15","AUSA",1770591,0,0,NA,NA
"2020/04/16","AUSA",1770591,0,0,NA,NA
"2020/04/17","AUSA",1770591,0,0,NA,NA
"2020/04/18","AUSA",1770591,0,0,NA,NA
"2020/04/19","AUSA",1770591,0,0,NA,NA
"2020/04/20","AUSA",1770591,0,0,NA,NA
"2020/04/21","AUSA",1770591,0,0,NA,NA
"2020/04/22","AUSA",1770591,0,0,NA,NA
"2020/04/23","AUSA",1770591,0,0,NA,NA
"2020/04/24","AUSA",1770591,0,0,NA,NA
"2020/04/25","AUSA",1770591,0,0,NA,NA
"2020/04/26","AUSA",1770591,0,0,NA,NA
"2020/04/27","AUSA",1770591,0,0,NA,NA
"2020/04/13","AUTAS",541071,1,25,NA,NA
"2020/04/14","AUTAS",541071,1,25,NA,NA
"2020/04/15","AUTAS",541071,1,25,NA,NA
"2020/04/16","AUTAS",541071,1,25,NA,NA
"2020/04/17","AUTAS",541071,1,25,NA,NA
"2020/04/18","AUTAS",541071,1,25,NA,NA
"2020/04/19","AUTAS",541071,1,25,NA,NA
"2020/04/20","AUTAS",541071,1,25,NA,NA
"2020/04/21","AUTAS",541071,1,25,NA,NA
"2020/04/22","AUTAS",541071,1,25,NA,NA
"2020/04/23","AUTAS",541071,1,25,NA,NA
"2020/04/24","AUTAS",541071,1,25,NA,NA
"2020/04/25","AUTAS",541071,1,25,NA,NA
"2020/04/26","AUTAS",541071,1,25,NA,NA
"2020/04/27","AUTAS",541071,1,25,NA,NA
"2020/04/13","AUVIC",6680648,2,56,NA,NA
"2020/04/14","AUVIC",6680648,2,56,NA,NA
"2020/04/15","AUVIC",6680648,2,56,NA,NA
"2020/04/16","AUVIC",6680648,3,64,NA,NA
"2020/04/17","AUVIC",6680648,3,64,NA,NA
"2020/04/18","AUVIC",6680648,3,64,NA,NA
"2020/04/19","AUVIC",6680648,3,64,NA,NA
"2020/04/20","AUVIC",6680648,3,64,NA,NA
"2020/04/21","AUVIC",6680648,3,64,NA,NA
"2020/04/22","AUVIC",6680648,3,64,NA,NA
"2020/04/23","AUVIC",6680648,3,64,NA,NA
"2020/04/24","AUVIC",6680648,3,64,NA,NA
"2020/04/25","AUVIC",6680648,3,64,NA,NA
"2020/04/26","AUVIC",6680648,3,64,NA,NA
"2020/04/27","AUVIC",6680648,3,64,NA,NA
"2020/04/13","AUWA",2667130,0,0,NA,NA
"2020/04/14","AUWA",2667130,0,0,NA,NA
"2020/04/15","AUWA",2667130,0,0,NA,NA
"2020/04/16","AUWA",2667130,0,0,NA,NA
"2020/04/17","AUWA",2667130,0,0,NA,NA
"2020/04/18","AUWA",2667130,0,0,NA,NA
"2020/04/19","AUWA",2667130,0,0,NA,NA
"2020/04/20","AUWA",2667130,0,0,NA,NA
"2020/04/21","AUWA",2667130,0,0,NA,NA
"2020/04/22","AUWA",2667130,0,0,NA,NA
"2020/04/23","AUWA",2667130,0,0,NA,NA
"2020/04/24","AUWA",2667130,0,0,NA,NA
"2020/04/25","AUWA",2667130,0,0,NA,NA
"2020/04/26","AUWA",2667130,0,0,NA,NA
"2020/04/27","AUWA",2667130,0,0,NA,NA
"2020/04/13","AUACT",431215,0,0,NA,NA
"2020/04/14","AUACT",431215,0,0,NA,NA
"2020/04/15","AUACT",431215,0,0,NA,NA
"2020/04/16","AUACT",431215,0,0,NA,NA
"2020/04/17","AUACT",431215,0,0,NA,NA
"2020/04/18","AUACT",431215,0,0,NA,NA
"2020/04/19","AUACT",431215,0,0,NA,NA
"2020/04/20","AUACT",431215,0,0,NA,NA
"2020/04/21","AUACT",431215,0,0,NA,NA
"2020/04/22","AUACT",431215,0,0,NA,NA
"2020/04/23","AUACT",431215,0,0,NA,NA
"2020/04/24","AUACT",431215,0,0,NA,NA
"2020/04/25","AUACT",431215,0,0,NA,NA
"2020/04/26","AUACT",431215,0,0,NA,NA
