"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"5","BR","BRBA",15203934,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"6","BR","BRCE",8904459,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"7","BR","BRDF",2914830,0.2,0.2,0,0,10,0.2,0.2,0,0,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"10","BR","BRGO",6610681,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"11","BR","BRMA",6904241,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"12","BR","BRMG",20869101,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"13","BR","BRMS",2651235,0,0,0,0,4,0,0,0,0,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"15","BR","BRPA",8175113,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"16","BR","BRPB",3972202,0.05,0.05,0,0,200,0.05,0.05,0,0,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"17","BR","BRPE",9345173,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"18","BR","BRPI",3204028,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"19","BR","BRPR",11163018,0.0666666666666667,0.0666666666666667,0,0,150,0.0666666666666667,0.0666666666666667,0,0,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"20","BR","BRRJ",16550024,0.00917431192660551,0.00917431192660551,NA,NA,109,0.00917431192660551,0.00917431192660551,NA,NA,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"21","BR","BRRN",3442175,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"23","BR","BRRR",505665,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"24","BR","BRRS",11247972,0,0,0,0,3,0,0,0,0,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"25","BR","BRSC",6819190,0,0,0.005,0.005,200,0,0,0.005,0.005,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"26","BR","BRSE",2242937,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"27","BR","BRSP",44396484,0.08,0.08,0,0,50,0.08,0.08,0,0,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
"28","BR","BRTO",1515126,0.3,0.3,0,0,50,0.3,0.3,0,0,204453710,0.2,0.2,0,0,50,0.0561480228645555,0.0561480228645555,776,0.000402644391228976,0.000402644391228976,667,0.0648557696645219,0.0648557696645219,0.000374565981798783,0.000374565981798783
