"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"3","BR","BRAM",3938336,0.1,0.1,0,0,100,0.1,0.1,0,0,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"5","BR","BRBA",15203934,0,0,0,0,4,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"6","BR","BRCE",8904459,0,0,0,0,10,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"7","BR","BRDF",2914830,0,0,0,0,40,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"10","BR","BRGO",6610681,0,0,0,0,15,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"11","BR","BRMA",6904241,0.133333333333333,0.133333333333333,0,0,30,0.133333333333333,0.133333333333333,0,0,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"12","BR","BRMG",20869101,0,0,0,0,5,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"13","BR","BRMS",2651235,0,0,0,0,20,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"15","BR","BRPA",8175113,0.15,0.15,0.01,0.01,100,0.15,0.15,0.01,0.01,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"16","BR","BRPB",3972202,0.1,0.1,0.0333333333333333,0.0333333333333333,300,0.1,0.1,0.0333333333333333,0.0333333333333333,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"17","BR","BRPE",9345173,0,0,0,0,80,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"18","BR","BRPI",3204028,0,0,0,0,7,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"19","BR","BRPR",11163018,0.142857142857143,0.142857142857143,0,0,7,0.142857142857143,0.142857142857143,0,0,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"20","BR","BRRJ",16550024,0,0,0,0,300,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"21","BR","BRRN",3442175,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"23","BR","BRRR",505665,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
"24","BR","BRRS",11247972,0,0,0,0,3,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0508315403467541,0.0384512904474992,1304,0.00321837091199799,0.0023340673477655,1304,0.0578948209488371,0.0463963552304408,0.00298914221456223,0.00216782323467679
