"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0642345009641935,0.0642345009641935,1643,0.00346111463445736,0.00346111463445736,1643,0.0691550688951061,0.0691550688951061,0.00326254236627277,0.00326254236627277
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0642345009641935,0.0642345009641935,1643,0.00346111463445736,0.00346111463445736,1643,0.0691550688951061,0.0691550688951061,0.00326254236627277,0.00326254236627277
"3","BR","BRAM",3938336,0.1,0.1,0.015,0.015,200,0.1,0.1,0.015,0.015,204453710,0.15,0.15,0,0,100,0.0642345009641935,0.0642345009641935,1643,0.00346111463445736,0.00346111463445736,1643,0.0691550688951061,0.0691550688951061,0.00326254236627277,0.00326254236627277
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0642345009641935,0.0642345009641935,1643,0.00346111463445736,0.00346111463445736,1643,0.0691550688951061,0.0691550688951061,0.00326254236627277,0.00326254236627277
"5","BR","BRBA",15203934,0.05,0.05,0.005,0.005,200,0.05,0.05,0.005,0.005,204453710,0.15,0.15,0,0,100,0.0642345009641935,0.0642345009641935,1643,0.00346111463445736,0.00346111463445736,1643,0.0691550688951061,0.0691550688951061,0.00326254236627277,0.00326254236627277
"6","BR","BRCE",8904459,0.15,0.15,0.03,0.03,100,0.15,0.15,0.03,0.03,204453710,0.15,0.15,0,0,100,0.0642345009641935,0.0642345009641935,1643,0.00346111463445736,0.00346111463445736,1643,0.0691550688951061,0.0691550688951061,0.00326254236627277,0.00326254236627277
"7","BR","BRDF",2914830,0,0,0,0,40,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0642345009641935,0.0642345009641935,1643,0.00346111463445736,0.00346111463445736,1643,0.0691550688951061,0.0691550688951061,0.00326254236627277,0.00326254236627277
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0642345009641935,0.0642345009641935,1643,0.00346111463445736,0.00346111463445736,1643,0.0691550688951061,0.0691550688951061,0.00326254236627277,0.00326254236627277
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0642345009641935,0.0642345009641935,1643,0.00346111463445736,0.00346111463445736,1643,0.0691550688951061,0.0691550688951061,0.00326254236627277,0.00326254236627277
"10","BR","BRGO",6610681,0.166666666666667,0.166666666666667,0,0,6,0.166666666666667,0.166666666666667,0,0,204453710,0.15,0.15,0,0,100,0.0642345009641935,0.0642345009641935,1643,0.00346111463445736,0.00346111463445736,1643,0.0691550688951061,0.0691550688951061,0.00326254236627277,0.00326254236627277
