"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0883782726212265,0.0883782726212265,2283,0.00561246932435205,0.00561246932435205,2283,0.0909641613068653,0.0909641613068653,0.0053769481609298,0.0053769481609298
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0883782726212265,0.0883782726212265,2283,0.00561246932435205,0.00561246932435205,2283,0.0909641613068653,0.0909641613068653,0.0053769481609298,0.0053769481609298
"3","BR","BRAM",3938336,0.1,0.1,0.015,0.015,200,0.1,0.1,0.015,0.015,204453710,0.15,0.15,0,0,100,0.0883782726212265,0.0883782726212265,2283,0.00561246932435205,0.00561246932435205,2283,0.0909641613068653,0.0909641613068653,0.0053769481609298,0.0053769481609298
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0883782726212265,0.0883782726212265,2283,0.00561246932435205,0.00561246932435205,2283,0.0909641613068653,0.0909641613068653,0.0053769481609298,0.0053769481609298
"5","BR","BRBA",15203934,0.05,0.05,0.005,0.005,200,0.05,0.05,0.005,0.005,204453710,0.15,0.15,0,0,100,0.0883782726212265,0.0883782726212265,2283,0.00561246932435205,0.00561246932435205,2283,0.0909641613068653,0.0909641613068653,0.0053769481609298,0.0053769481609298
"6","BR","BRCE",8904459,0.15,0.15,0.03,0.03,100,0.15,0.15,0.03,0.03,204453710,0.15,0.15,0,0,100,0.0883782726212265,0.0883782726212265,2283,0.00561246932435205,0.00561246932435205,2283,0.0909641613068653,0.0909641613068653,0.0053769481609298,0.0053769481609298
"7","BR","BRDF",2914830,0.05,0.05,0,0,20,0.05,0.05,0,0,204453710,0.15,0.15,0,0,100,0.0883782726212265,0.0883782726212265,2283,0.00561246932435205,0.00561246932435205,2283,0.0909641613068653,0.0909641613068653,0.0053769481609298,0.0053769481609298
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0883782726212265,0.0883782726212265,2283,0.00561246932435205,0.00561246932435205,2283,0.0909641613068653,0.0909641613068653,0.0053769481609298,0.0053769481609298
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0883782726212265,0.0883782726212265,2283,0.00561246932435205,0.00561246932435205,2283,0.0909641613068653,0.0909641613068653,0.0053769481609298,0.0053769481609298
"10","BR","BRGO",6610681,0.166666666666667,0.166666666666667,0,0,6,0.166666666666667,0.166666666666667,0,0,204453710,0.15,0.15,0,0,100,0.0883782726212265,0.0883782726212265,2283,0.00561246932435205,0.00561246932435205,2283,0.0909641613068653,0.0909641613068653,0.0053769481609298,0.0053769481609298
