"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,0.0657142857142857,0.0657142857142857,0,0,350,0.0657142857142857,0.0657142857142857,0,0,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"5","BR","BRBA",15203934,0.05,0.05,0,0,100,0.05,0.05,0,0,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"6","BR","BRCE",8904459,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"7","BR","BRDF",2914830,0.0714285714285714,0.0714285714285714,0,0,70,0.0714285714285714,0.0714285714285714,0,0,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"10","BR","BRGO",6610681,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"11","BR","BRMA",6904241,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"12","BR","BRMG",20869101,0.1,0.1,0,0,100,0.1,0.1,0,0,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"13","BR","BRMS",2651235,0.1,0.1,0,0,50,0.1,0.1,0,0,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"14","BR","BRMT",3265486,0.25,0.25,0,0,20,0.25,0.25,0,0,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"15","BR","BRPA",8175113,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"16","BR","BRPB",3972202,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"17","BR","BRPE",9345173,0.01,0.01,NA,NA,200,0.01,0.01,NA,NA,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"18","BR","BRPI",3204028,0.0666666666666667,0.0666666666666667,0,0,30,0.0666666666666667,0.0666666666666667,0,0,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"19","BR","BRPR",11163018,0.075,0.075,0,0,200,0.075,0.075,0,0,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"20","BR","BRRJ",16550024,0.15,0.15,0.05,0.05,20,0.15,0.15,0.05,0.05,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"21","BR","BRRN",3442175,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"23","BR","BRRR",505665,0.02,0.02,0,0,200,0.02,0.02,0,0,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"24","BR","BRRS",11247972,0.294117647058824,0.294117647058824,0,0,17,0.294117647058824,0.294117647058824,0,0,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"25","BR","BRSC",6819190,0.12,0.12,0,0,250,0.12,0.12,0,0,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
"26","BR","BRSE",2242937,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.152279737762298,0.152279737762298,1682,0.00586424428114412,0.00586424428114412,1482,0.151098844849088,0.151098844849088,0.00771670628690138,0.00771670628690138
