"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0.06,0.06,50,0.105152283798656,0.105152283798656,1525,0.0171789727606952,0.0171789727606952,1480,0.108163322408223,0.108163322408223,0.0185783527358359,0.0185783527358359
"2","BR","BRAL",3340932,0.25,0.25,0.01,0.01,200,0.25,0.25,0.01,0.01,204453710,0.2,0.2,0.06,0.06,50,0.105152283798656,0.105152283798656,1525,0.0171789727606952,0.0171789727606952,1480,0.108163322408223,0.108163322408223,0.0185783527358359,0.0185783527358359
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0.06,0.06,50,0.105152283798656,0.105152283798656,1525,0.0171789727606952,0.0171789727606952,1480,0.108163322408223,0.108163322408223,0.0185783527358359,0.0185783527358359
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0.06,0.06,50,0.105152283798656,0.105152283798656,1525,0.0171789727606952,0.0171789727606952,1480,0.108163322408223,0.108163322408223,0.0185783527358359,0.0185783527358359
"5","BR","BRBA",15203934,0.08,0.08,0,0,50,0.08,0.08,0,0,204453710,0.2,0.2,0.06,0.06,50,0.105152283798656,0.105152283798656,1525,0.0171789727606952,0.0171789727606952,1480,0.108163322408223,0.108163322408223,0.0185783527358359,0.0185783527358359
"6","BR","BRCE",8904459,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0.06,0.06,50,0.105152283798656,0.105152283798656,1525,0.0171789727606952,0.0171789727606952,1480,0.108163322408223,0.108163322408223,0.0185783527358359,0.0185783527358359
"7","BR","BRDF",2914830,0.15,0.15,0,0,100,0.15,0.15,0,0,204453710,0.2,0.2,0.06,0.06,50,0.105152283798656,0.105152283798656,1525,0.0171789727606952,0.0171789727606952,1480,0.108163322408223,0.108163322408223,0.0185783527358359,0.0185783527358359
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0.06,0.06,50,0.105152283798656,0.105152283798656,1525,0.0171789727606952,0.0171789727606952,1480,0.108163322408223,0.108163322408223,0.0185783527358359,0.0185783527358359
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0.06,0.06,50,0.105152283798656,0.105152283798656,1525,0.0171789727606952,0.0171789727606952,1480,0.108163322408223,0.108163322408223,0.0185783527358359,0.0185783527358359
"10","BR","BRGO",6610681,0.183333333333333,0.183333333333333,0.336666666666667,0.336666666666667,300,0.183333333333333,0.183333333333333,0.336666666666667,0.336666666666667,204453710,0.2,0.2,0.06,0.06,50,0.105152283798656,0.105152283798656,1525,0.0171789727606952,0.0171789727606952,1480,0.108163322408223,0.108163322408223,0.0185783527358359,0.0185783527358359
