"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"3","BR","BRAM",3938336,0.1,0.1,0.015,0.015,200,0.1,0.1,0.015,0.015,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"5","BR","BRBA",15203934,0.128888888888889,0.128888888888889,0.00666666666666667,0.00666666666666667,450,0.128888888888889,0.128888888888889,0.00666666666666667,0.00666666666666667,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"6","BR","BRCE",8904459,0.15,0.15,0.03,0.03,100,0.15,0.15,0.03,0.03,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"7","BR","BRDF",2914830,0.05,0.05,0,0,20,0.05,0.05,0,0,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"10","BR","BRGO",6610681,0.166666666666667,0.166666666666667,0,0,6,0.166666666666667,0.166666666666667,0,0,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"11","BR","BRMA",6904241,0.133333333333333,0.133333333333333,0,0,30,0.133333333333333,0.133333333333333,0,0,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"12","BR","BRMG",20869101,0.052,0.052,0.008,0.008,250,0.052,0.052,0.008,0.008,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"13","BR","BRMS",2651235,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"15","BR","BRPA",8175113,0.11,0.11,0.05,0.05,100,0.11,0.11,0.05,0.05,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"16","BR","BRPB",3972202,0.26,0.26,0,0,50,0.26,0.26,0,0,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"17","BR","BRPE",9345173,0.03,0.03,0,0,300,0.03,0.03,0,0,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"18","BR","BRPI",3204028,0.02,0.02,0,0,100,0.02,0.02,0,0,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"19","BR","BRPR",11163018,0.142857142857143,0.142857142857143,0,0,7,0.142857142857143,0.142857142857143,0,0,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"20","BR","BRRJ",16550024,0.166666666666667,0.166666666666667,0,0,60,0.166666666666667,0.166666666666667,0,0,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"21","BR","BRRN",3442175,0.08,0.08,0,0,100,0.08,0.08,0,0,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"23","BR","BRRR",505665,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"24","BR","BRRS",11247972,0.06,0.06,0,0,50,0.06,0.06,0,0,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"25","BR","BRSC",6819190,0.00666666666666667,0.00666666666666667,0,0,300,0.00666666666666667,0.00666666666666667,0,0,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"26","BR","BRSE",2242937,0.075,0.075,0.015,0.015,200,0.075,0.075,0.015,0.015,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"27","BR","BRSP",44396484,0.0727272727272727,0.0727272727272727,0.00909090909090909,0.00909090909090909,110,0.0727272727272727,0.0727272727272727,0.00909090909090909,0.00909090909090909,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
"28","BR","BRTO",1515126,0.11,0.11,0.03,0.03,100,0.11,0.11,0.03,0.03,204453710,0.15,0.15,0,0,100,0.0967423606233068,0.0967423606233068,2533,0.007928645829465,0.007928645829465,2533,0.0987650586626799,0.0987650586626799,0.00762751989594943,0.00762751989594943
