"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,0.0657142857142857,0.0657142857142857,0,0,350,0.0657142857142857,0.0657142857142857,0,0,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.172256884029449,0.172256884029449,1690,0.0218049948219333,0.0218049948219333,1655,0.170698858972588,0.170698858972588,0.023155963525059,0.023155963525059
"2","BR","BRAL",3340932,0.25,0.25,0.01,0.01,200,0.25,0.25,0.01,0.01,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.172256884029449,0.172256884029449,1690,0.0218049948219333,0.0218049948219333,1655,0.170698858972588,0.170698858972588,0.023155963525059,0.023155963525059
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.172256884029449,0.172256884029449,1690,0.0218049948219333,0.0218049948219333,1655,0.170698858972588,0.170698858972588,0.023155963525059,0.023155963525059
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.172256884029449,0.172256884029449,1690,0.0218049948219333,0.0218049948219333,1655,0.170698858972588,0.170698858972588,0.023155963525059,0.023155963525059
"5","BR","BRBA",15203934,0.08,0.08,0,0,50,0.08,0.08,0,0,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.172256884029449,0.172256884029449,1690,0.0218049948219333,0.0218049948219333,1655,0.170698858972588,0.170698858972588,0.023155963525059,0.023155963525059
"6","BR","BRCE",8904459,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.172256884029449,0.172256884029449,1690,0.0218049948219333,0.0218049948219333,1655,0.170698858972588,0.170698858972588,0.023155963525059,0.023155963525059
"7","BR","BRDF",2914830,0.02,0.02,0,0,200,0.02,0.02,0,0,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.172256884029449,0.172256884029449,1690,0.0218049948219333,0.0218049948219333,1655,0.170698858972588,0.170698858972588,0.023155963525059,0.023155963525059
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.172256884029449,0.172256884029449,1690,0.0218049948219333,0.0218049948219333,1655,0.170698858972588,0.170698858972588,0.023155963525059,0.023155963525059
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.172256884029449,0.172256884029449,1690,0.0218049948219333,0.0218049948219333,1655,0.170698858972588,0.170698858972588,0.023155963525059,0.023155963525059
"10","BR","BRGO",6610681,0.183333333333333,0.183333333333333,0.336666666666667,0.336666666666667,300,0.183333333333333,0.183333333333333,0.336666666666667,0.336666666666667,204453710,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,33,0.172256884029449,0.172256884029449,1690,0.0218049948219333,0.0218049948219333,1655,0.170698858972588,0.170698858972588,0.023155963525059,0.023155963525059
