"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"2","BR","BRAL",3340932,0.25,0.25,0.01,0.01,200,0.25,0.25,0.01,0.01,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"5","BR","BRBA",15203934,0.02,0.02,0,0,50,0.02,0.02,0,0,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"6","BR","BRCE",8904459,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"7","BR","BRDF",2914830,0.15,0.15,0,0,100,0.15,0.15,0,0,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"10","BR","BRGO",6610681,0.183333333333333,0.183333333333333,0.336666666666667,0.336666666666667,300,0.183333333333333,0.183333333333333,0.336666666666667,0.336666666666667,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"11","BR","BRMA",6904241,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"12","BR","BRMG",20869101,0.0857142857142857,0.0857142857142857,7.42857142857143,7.42857142857143,70,0.0857142857142857,0.0857142857142857,7.42857142857143,7.42857142857143,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"13","BR","BRMS",2651235,0.1,0.1,0,0,200,0.1,0.1,0,0,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"14","BR","BRMT",3265486,0.3,0.3,0,0,100,0.3,0.3,0,0,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"15","BR","BRPA",8175113,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"16","BR","BRPB",3972202,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"17","BR","BRPE",9345173,0.2,0.2,0.01,0.01,100,0.2,0.2,0.01,0.01,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"18","BR","BRPI",3204028,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"19","BR","BRPR",11163018,0,0,0,0,30,0,0,0,0,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"20","BR","BRRJ",16550024,0.15,0.15,0,0,100,0.15,0.15,0,0,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"21","BR","BRRN",3442175,0.075,0.075,0,0,40,0.075,0.075,0,0,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"23","BR","BRRR",505665,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"24","BR","BRRS",11247972,0,0,0,0,50,0,0,0,0,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"25","BR","BRSC",6819190,0.166666666666667,0.166666666666667,0,0,60,0.166666666666667,0.166666666666667,0,0,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"26","BR","BRSE",2242937,0.0857142857142857,0.0857142857142857,NA,NA,35,0.0857142857142857,0.0857142857142857,NA,NA,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"27","BR","BRSP",44396484,0.2,0.2,2.2,2.2,10,0.2,0.2,2.2,2.2,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
"28","BR","BRTO",1515126,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0.06,0.06,50,0.128947996129749,0.128947996129749,1445,1.61609396421972,1.61609396421972,1410,0.131324317329423,0.131324317329423,1.56280307503412,1.56280307503412
