"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"3","BR","BRAM",3938336,0.1,0.1,0.015,0.015,200,0.1,0.1,0.015,0.015,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"5","BR","BRBA",15203934,0.05,0.05,0.005,0.005,200,0.05,0.05,0.005,0.005,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"6","BR","BRCE",8904459,0.15,0.15,0.03,0.03,100,0.15,0.15,0.03,0.03,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"7","BR","BRDF",2914830,0,0,0,0,40,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"10","BR","BRGO",6610681,0.166666666666667,0.166666666666667,0,0,6,0.166666666666667,0.166666666666667,0,0,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"11","BR","BRMA",6904241,0.133333333333333,0.133333333333333,0,0,30,0.133333333333333,0.133333333333333,0,0,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"12","BR","BRMG",20869101,0,0,0,0,30,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"13","BR","BRMS",2651235,0,0,0,0,20,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"15","BR","BRPA",8175113,0.12,0.12,0,0,50,0.12,0.12,0,0,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"16","BR","BRPB",3972202,0,0,0.5,0.5,10,0,0,0.5,0.5,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"17","BR","BRPE",9345173,0,0,0,0,80,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"18","BR","BRPI",3204028,0.02,0.02,0,0,100,0.02,0.02,0,0,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"19","BR","BRPR",11163018,0,0,0,0,20,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"20","BR","BRRJ",16550024,0.166666666666667,0.166666666666667,0,0,60,0.166666666666667,0.166666666666667,0,0,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"21","BR","BRRN",3442175,0.08,0.08,0,0,100,0.08,0.08,0,0,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"23","BR","BRRR",505665,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"24","BR","BRRS",11247972,0,0,0,0,4,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
"25","BR","BRSC",6819190,0.00666666666666667,0.00666666666666667,0,0,300,0.00666666666666667,0.00666666666666667,0,0,204453710,0.15,0.15,0,0,100,0.0471993655689885,0.0471993655689885,1665,0.0129816591400552,0.0129816591400552,1665,0.0530237641203206,0.0530237641203206,0.0122461543729132,0.0122461543729132
