"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2024-01-15","Algeria","DZ","Tipaza","DZ42","en",15,4,0,,0,0,,,,,0,,,0,,,14,,,,,,,,"limesurvey-133083","ityfvw6hrc9ftm4by0",20240115
"2024-02-19","Algeria","DZ","Blida","DZ09","en",15,0,0,,0,0,,,,,0,,,0,,,10,,,,,,,,"limesurvey-135697","ityfvw6hrc9ftm4by0",20240219
