"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_infected","p_daily","p_active"
"2019/12/21","PA",4436105,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/22","PA",4436105,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/23","PA",4436105,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","PA",4436105,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","PA",4436105,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","PA",4436105,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","PA",4436105,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","PA",4436105,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","PA",4436105,0,0,0,0,4782.60869565217,4782.60869565217,4782.60869565217,0,0,0.00107810989497592,0.00107810989497592,0.00107810989497592
"2019/12/30","PA",4436105,0,0,0,0,4782.60869565217,0,4782.60869565217,0,0,0.00107810989497592,0,0.00107810989497592
"2019/12/31","PA",4436105,0,0,0,0,4782.60869565217,0,4782.60869565217,0,0,0.00107810989497592,0,0.00107810989497592
"2020/01/01","PA",4436105,0,0,0,0,4782.60869565217,0,4782.60869565217,0,0,0.00107810989497592,0,0.00107810989497592
"2020/01/02","PA",4436105,0,0,0,0,4782.60869565217,0,4782.60869565217,0,0,0.00107810989497592,0,0.00107810989497592
"2020/01/03","PA",4436105,0,0,0,0,4782.60869565217,0,4782.60869565217,0,0,0.00107810989497592,0,0.00107810989497592
"2020/01/04","PA",4436105,0,0,0,0,4782.60869565217,0,4782.60869565217,0,0,0.00107810989497592,0,0.00107810989497592
"2020/01/05","PA",4436105,0,0,0,0,4782.60869565217,0,4782.60869565217,0,0,0.00107810989497592,0,0.00107810989497592
"2020/01/06","PA",4436105,0,0,0,0,4782.60869565217,0,4782.60869565217,0,0,0.00107810989497592,0,0.00107810989497592
