"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_active","p_infected","p_daily","p_active"
"2021/07/30","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/31","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/01","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/02","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/03","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/04","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/05","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/06","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/07","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/08","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/09","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/10","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/11","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/12","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/13","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/14","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/15","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/16","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/17","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/18","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/19","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/20","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/21","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/22","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/23","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/24","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/25","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/26","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/27","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/28","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/29","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/30","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/31","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/01","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/02","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/03","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/04","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/05","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/06","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/07","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/08","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/09","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/10","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/11","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/12","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/13","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/14","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/15","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/16","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/17","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/18","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/19","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/20","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/21","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/22","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/23","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/24","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/25","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/26","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/27","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/28","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/29","TK",1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/09/30","TK",1501,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/10/01","TK",1501,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/10/02","TK",1501,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/10/03","TK",1501,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/10/04","TK",1501,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/10/05","TK",1501,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/10/06","TK",1501,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/10/07","TK",1501,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/10/08","TK",1501,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/10/09","TK",1501,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/10/10","TK",1501,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/10/11","TK",1501,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/10/12","TK",1501,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
