"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_infected","p_daily","p_active"
"2019/12/21","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/22","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/23","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/30","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/31","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/01","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/02","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/03","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/04","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/05","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/06","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/07","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/08","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/09","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/10","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/11","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/12","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/14","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/15","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/16","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/17","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/18","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/19","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/21","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/22","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/23","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/24","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/25","FR",67012883,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/26","FR",67012883,3,0,3,0,0,0,0,4.47675113455423e-08,0,0,0,0
"2020/01/27","FR",67012883,0,0,3,0,0,0,0,4.47675113455423e-08,0,0,0,0
"2020/01/28","FR",67012883,0,0,3,0,0,0,0,4.47675113455423e-08,0,0,0,0
"2020/01/29","FR",67012883,0,0,3,0,0,0,0,4.47675113455423e-08,0,0,0,0
"2020/01/30","FR",67012883,0,0,3,0,0,0,0,4.47675113455423e-08,0,0,0,0
"2020/01/31","FR",67012883,0,0,3,0,0,0,0,4.47675113455423e-08,0,0,0,0
"2020/02/01","FR",67012883,0,0,3,0,0,0,0,4.47675113455423e-08,0,0,0,0
"2020/02/02","FR",67012883,3,0,6,0,0,0,0,8.95350226910846e-08,0,0,0,0
"2020/02/03","FR",67012883,0,0,6,0,0,0,0,8.95350226910846e-08,0,0,0,0
"2020/02/04","FR",67012883,0,0,6,0,0,0,0,8.95350226910846e-08,0,0,0,0
"2020/02/05","FR",67012883,0,0,6,0,0,0,0,8.95350226910846e-08,0,0,0,0
"2020/02/06","FR",67012883,0,0,6,0,0,0,0,8.95350226910846e-08,0,0,0,0
"2020/02/07","FR",67012883,0,0,6,0,0,0,0,8.95350226910846e-08,0,0,0,0
"2020/02/08","FR",67012883,0,0,6,0,0,0,0,8.95350226910846e-08,0,0,0,0
"2020/02/09","FR",67012883,6,0,12,0,0,0,0,1.79070045382169e-07,0,0,0,0
"2020/02/10","FR",67012883,0,0,12,0,0,0,0,1.79070045382169e-07,0,0,0,0
"2020/02/11","FR",67012883,0,0,12,0,0,0,0,1.79070045382169e-07,0,0,0,0
"2020/02/12","FR",67012883,0,0,12,0,0,0,0,1.79070045382169e-07,0,0,0,0
"2020/02/13","FR",67012883,0,0,12,0,0,0,0,1.79070045382169e-07,0,0,0,0
"2020/02/14","FR",67012883,0,0,12,0,0,0,0,1.79070045382169e-07,0,0,0,0
"2020/02/15","FR",67012883,0,0,12,0,0,0,0,1.79070045382169e-07,0,0,0,0
"2020/02/16","FR",67012883,0,0,12,0,0,0,0,1.79070045382169e-07,0,0,0,0
"2020/02/17","FR",67012883,0,0,12,0,0,0,0,1.79070045382169e-07,0,0,0,0
"2020/02/18","FR",67012883,0,0,12,0,0,0,0,1.79070045382169e-07,0,0,0,0
"2020/02/19","FR",67012883,0,0,12,0,0,0,0,1.79070045382169e-07,0,0,0,0
"2020/02/20","FR",67012883,0,0,12,0,0,0,0,1.79070045382169e-07,0,0,0,0
"2020/02/21","FR",67012883,0,0,12,0,0,0,0,1.79070045382169e-07,0,0,0,0
"2020/02/22","FR",67012883,0,0,12,0,0,0,0,1.79070045382169e-07,0,0,0,0
"2020/02/23","FR",67012883,4,0,16,0,0,0,0,2.38760060509559e-07,0,0,0,0
"2020/02/24","FR",67012883,0,0,16,0,0,0,0,2.38760060509559e-07,0,0,0,0
"2020/02/25","FR",67012883,0,0,16,0,0,0,0,2.38760060509559e-07,0,0,0,0
"2020/02/26","FR",67012883,0,0,16,0,0,0,0,2.38760060509559e-07,0,0,0,0
"2020/02/27","FR",67012883,0,0,16,0,0,0,0,2.38760060509559e-07,0,0,0,0
"2020/02/28","FR",67012883,0,0,16,0,0,0,0,2.38760060509559e-07,0,0,0,0
"2020/02/29","FR",67012883,0,0,16,0,0,0,0,2.38760060509559e-07,0,0,0,0
"2020/03/01","FR",67012883,0,0,16,0,0,0,0,2.38760060509559e-07,0,0,0,0
"2020/03/02","FR",67012883,0,0,16,0,3115.94202898551,3115.94202898551,3115.94202898551,2.38760060509559e-07,0,4.64976567115536e-05,4.64976567115536e-05,4.64976567115536e-05
"2020/03/03","FR",67012883,0,0,16,0,3115.94202898551,0,3115.94202898551,2.38760060509559e-07,0,4.64976567115536e-05,0,4.64976567115536e-05
"2020/03/04","FR",67012883,0,0,16,0,3115.94202898551,0,3115.94202898551,2.38760060509559e-07,0,4.64976567115536e-05,0,4.64976567115536e-05
"2020/03/05","FR",67012883,0,0,16,0,3115.94202898551,0,3115.94202898551,2.38760060509559e-07,0,4.64976567115536e-05,0,4.64976567115536e-05
"2020/03/06","FR",67012883,0,0,16,0,3115.94202898551,0,3115.94202898551,2.38760060509559e-07,0,4.64976567115536e-05,0,4.64976567115536e-05
"2020/03/07","FR",67012883,0,0,16,0,3115.94202898551,0,3115.94202898551,2.38760060509559e-07,0,4.64976567115536e-05,0,4.64976567115536e-05
"2020/03/08","FR",67012883,0,0,16,0,3115.94202898551,0,3115.94202898551,2.38760060509559e-07,0,4.64976567115536e-05,0,4.64976567115536e-05
"2020/03/09","FR",67012883,0,0,16,0,51666.6666666667,48550.7246376812,51666.6666666667,2.38760060509559e-07,0,0.000770996028728784,0.000724498372017231,0.000770996028728784
"2020/03/10","FR",67012883,0,0,16,0,51666.6666666667,0,51666.6666666667,2.38760060509559e-07,0,0.000770996028728784,0,0.000770996028728784
"2020/03/11","FR",67012883,0,0,16,0,51666.6666666667,0,51666.6666666667,2.38760060509559e-07,0,0.000770996028728784,0,0.000770996028728784
"2020/03/12","FR",67012883,0,0,16,0,51666.6666666667,0,48550.7246376812,2.38760060509559e-07,0,0.000770996028728784,0,0.000724498372017231
"2020/03/13","FR",67012883,0,0,16,0,51666.6666666667,0,48550.7246376812,2.38760060509559e-07,0,0.000770996028728784,0,0.000724498372017231
"2020/03/14","FR",67012883,0,0,16,0,51666.6666666667,0,48550.7246376812,2.38760060509559e-07,0,0.000770996028728784,0,0.000724498372017231
"2020/03/15","FR",67012883,0,43,16,43,51666.6666666667,0,48550.7246376812,2.38760060509559e-07,6.4166766261944e-07,0.000770996028728784,0,0.000724498372017231
"2020/03/16","FR",67012883,0,0,16,43,196521.739130435,144855.072463768,193405.797101449,2.38760060509559e-07,6.4166766261944e-07,0.00293259639538915,0.00216160036666036,0.0028860987386776
"2020/03/17","FR",67012883,0,0,16,43,196521.739130435,0,193405.797101449,2.38760060509559e-07,6.4166766261944e-07,0.00293259639538915,0,0.0028860987386776
"2020/03/18","FR",67012883,0,0,16,43,196521.739130435,0,193405.797101449,2.38760060509559e-07,6.4166766261944e-07,0.00293259639538915,0,0.0028860987386776
"2020/03/19","FR",67012883,0,0,16,43,196521.739130435,0,144855.072463768,2.38760060509559e-07,6.4166766261944e-07,0.00293259639538915,0,0.00216160036666036
"2020/03/20","FR",67012883,0,0,16,43,196521.739130435,0,144855.072463768,2.38760060509559e-07,6.4166766261944e-07,0.00293259639538915,0,0.00216160036666036
"2020/03/21","FR",67012883,0,0,16,43,196521.739130435,0,144855.072463768,2.38760060509559e-07,6.4166766261944e-07,0.00293259639538915,0,0.00216160036666036
"2020/03/22","FR",67012883,0,670,16,713,196521.739130435,0,144855.072463768,2.38760060509559e-07,1.06397451964572e-05,0.00293259639538915,0,0.00216160036666036
