"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_active","p_infected","p_daily","p_active"
"2020/02/08","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/09","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/10","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/11","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/12","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/13","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/14","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/15","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/16","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/17","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/18","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/19","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/20","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/21","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/22","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/23","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/24","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/25","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/26","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/27","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/28","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/02/29","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/03/01","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/03/02","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/03/03","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/03/04","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/03/05","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/03/06","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/03/07","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/03/08","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/03/09","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/03/10","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/03/11","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/03/12","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/03/13","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/03/14","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/03/15","MO",683100,0,0,9,0,0,0,0,1.31752305665349e-05,0,0,0,0,0,0,0
"2020/03/16","MO",683100,1,0,10,0,0,0,0,1.46391450739277e-05,0,0,0,0,0,0,0
"2020/03/17","MO",683100,1,0,11,0,0,0,0,1.61030595813204e-05,0,0,0,0,0,0,0
"2020/03/18","MO",683100,3,0,14,0,0,0,0,2.04948031034988e-05,0,0,0,0,0,0,0
"2020/03/19","MO",683100,2,0,16,0,0,0,0,2.34226321182843e-05,0,0,0,0,0,0,0
"2020/03/20","MO",683100,0,0,16,0,0,0,0,2.34226321182843e-05,0,0,0,0,0,0,0
"2020/03/21","MO",683100,1,0,17,0,0,0,0,2.48865466256771e-05,0,0,0,0,0,0,0
"2020/03/22","MO",683100,6,0,23,0,0,0,0,3.36700336700337e-05,0,0,0,0,0,0,0
"2020/03/23","MO",683100,0,0,23,0,0,0,0,3.36700336700337e-05,0,0,0,0,0,0,0
"2020/03/24","MO",683100,1,0,24,0,0,0,0,3.51339481774264e-05,0,0,0,0,0,0,0
"2020/03/25","MO",683100,5,0,29,0,0,0,0,4.24535207143903e-05,0,0,0,0,0,0,0
"2020/03/26","MO",683100,1,0,30,0,0,0,0,4.39174352217831e-05,0,0,0,0,0,0,0
"2020/03/27","MO",683100,2,0,32,0,0,0,0,4.68452642365686e-05,0,0,0,0,0,0,0
"2020/03/28","MO",683100,4,0,36,0,0,0,0,5.27009222661397e-05,0,0,0,0,0,0,0
"2020/03/29","MO",683100,0,0,36,0,0,0,0,5.27009222661397e-05,0,0,0,0,0,0,0
"2020/03/30","MO",683100,1,0,37,0,0,0,0,5.41648367735324e-05,0,0,0,0,0,0,0
"2020/03/31","MO",683100,3,0,40,0,0,0,0,5.85565802957107e-05,0,0,0,0,0,0,0
"2020/04/01","MO",683100,0,0,40,0,0,0,0,5.85565802957107e-05,0,0,0,0,0,0,0
"2020/04/02","MO",683100,0,0,40,0,0,0,0,5.85565802957107e-05,0,0,0,0,0,0,0
"2020/04/03","MO",683100,2,0,42,0,0,0,0,6.14844093104963e-05,0,0,0,0,0,0,0
"2020/04/04","MO",683100,0,0,42,0,0,0,0,6.14844093104963e-05,0,0,0,0,0,0,0
"2020/04/05","MO",683100,1,0,43,0,0,0,0,6.2948323817889e-05,0,0,0,0,0,0,0
"2020/04/06","MO",683100,0,0,43,0,0,0,0,6.2948323817889e-05,0,0,0,0,0,0,0
"2020/04/07","MO",683100,0,0,43,0,0,0,0,6.2948323817889e-05,0,0,0,0,0,0,0
"2020/04/08","MO",683100,1,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/09","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/10","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/11","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/12","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/13","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/14","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/15","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/16","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/17","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/18","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/19","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/20","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/21","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/22","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/23","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/24","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/25","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/26","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/27","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/28","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/29","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/04/30","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/01","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/02","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/03","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/04","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/05","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/06","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/07","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/08","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/09","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/10","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/11","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/12","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/13","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/14","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/15","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/16","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/17","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/18","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/19","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/20","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/21","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/22","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/23","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/24","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/25","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/26","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/27","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/28","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/29","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/30","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/05/31","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/01","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/02","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/03","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/04","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/05","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/06","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/07","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/08","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/09","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/10","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/11","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/12","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/13","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/14","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/15","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/16","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/17","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/18","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/19","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/20","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/21","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/22","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/23","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/24","MO",683100,0,0,44,0,0,0,0,6.44122383252818e-05,0,0,0,0,0,0,0
"2020/06/25","MO",683100,1,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/06/26","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/06/27","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/06/28","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/06/29","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/06/30","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/01","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/02","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/03","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/04","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/05","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/06","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/07","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/08","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/09","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/10","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/11","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/12","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/13","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/14","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/15","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/16","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/17","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/18","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/19","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/20","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/21","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/22","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/23","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/24","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/25","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/26","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/27","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/28","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/29","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/30","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/07/31","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/01","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/02","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/03","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/04","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/05","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/06","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/07","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/08","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/09","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/10","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/11","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/12","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/13","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/14","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/15","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/16","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/17","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/18","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/19","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/20","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/21","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/22","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/23","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/24","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/25","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/26","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/27","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/28","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/29","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/30","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/08/31","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/01","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/02","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/03","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/04","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/05","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/06","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/07","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/08","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/09","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/10","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/11","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/12","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/13","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/14","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/15","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/16","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/17","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/18","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/19","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/20","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/21","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/22","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/23","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/24","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/25","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
"2020/09/26","MO",683100,0,0,45,0,0,0,0,6.58761528326746e-05,0,0,0,0,0,0,0
