"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_infected","p_daily","p_active"
"2019/12/21","MW",18898441,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/22","MW",18898441,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/23","MW",18898441,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","MW",18898441,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","MW",18898441,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","MW",18898441,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","MW",18898441,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","MW",18898441,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","MW",18898441,0,0,0,0,72.463768115942,72.463768115942,72.463768115942,0,0,3.83437809054948e-06,3.83437809054948e-06,3.83437809054948e-06
"2019/12/30","MW",18898441,0,0,0,0,72.463768115942,0,72.463768115942,0,0,3.83437809054948e-06,0,3.83437809054948e-06
"2019/12/31","MW",18898441,0,0,0,0,72.463768115942,0,72.463768115942,0,0,3.83437809054948e-06,0,3.83437809054948e-06
"2020/01/01","MW",18898441,0,0,0,0,72.463768115942,0,72.463768115942,0,0,3.83437809054948e-06,0,3.83437809054948e-06
"2020/01/02","MW",18898441,0,0,0,0,72.463768115942,0,72.463768115942,0,0,3.83437809054948e-06,0,3.83437809054948e-06
"2020/01/03","MW",18898441,0,0,0,0,72.463768115942,0,72.463768115942,0,0,3.83437809054948e-06,0,3.83437809054948e-06
"2020/01/04","MW",18898441,0,0,0,0,72.463768115942,0,72.463768115942,0,0,3.83437809054948e-06,0,3.83437809054948e-06
"2020/01/05","MW",18898441,0,0,0,0,72.463768115942,0,72.463768115942,0,0,3.83437809054948e-06,0,3.83437809054948e-06
"2020/01/06","MW",18898441,0,0,0,0,72.463768115942,0,72.463768115942,0,0,3.83437809054948e-06,0,3.83437809054948e-06
"2020/01/07","MW",18898441,0,0,0,0,72.463768115942,0,72.463768115942,0,0,3.83437809054948e-06,0,3.83437809054948e-06
"2020/01/08","MW",18898441,0,0,0,0,72.463768115942,0,0,0,0,3.83437809054948e-06,0,0
"2020/01/09","MW",18898441,0,0,0,0,72.463768115942,0,0,0,0,3.83437809054948e-06,0,0
"2020/01/10","MW",18898441,0,0,0,0,72.463768115942,0,0,0,0,3.83437809054948e-06,0,0
"2020/01/11","MW",18898441,43,1,43,1,72.463768115942,0,0,2.27531995893206e-06,5.29144176495828e-08,3.83437809054948e-06,0,0
"2020/01/12","MW",18898441,0,0,43,1,72.463768115942,0,0,2.27531995893206e-06,5.29144176495828e-08,3.83437809054948e-06,0,0
"2020/01/13","MW",18898441,0,0,43,1,72.463768115942,0,0,2.27531995893206e-06,5.29144176495828e-08,3.83437809054948e-06,0,0
"2020/01/14","MW",18898441,0,0,43,1,72.463768115942,0,0,2.27531995893206e-06,5.29144176495828e-08,3.83437809054948e-06,0,0
"2020/01/15","MW",18898441,0,0,43,1,72.463768115942,0,0,2.27531995893206e-06,5.29144176495828e-08,3.83437809054948e-06,0,0
"2020/01/16","MW",18898441,0,0,43,1,72.463768115942,0,0,2.27531995893206e-06,5.29144176495828e-08,3.83437809054948e-06,0,0
"2020/01/17","MW",18898441,0,0,43,1,72.463768115942,0,0,2.27531995893206e-06,5.29144176495828e-08,3.83437809054948e-06,0,0
"2020/01/18","MW",18898441,0,0,43,1,72.463768115942,0,0,2.27531995893206e-06,5.29144176495828e-08,3.83437809054948e-06,0,0
"2020/01/19","MW",18898441,0,0,43,1,72.463768115942,0,0,2.27531995893206e-06,5.29144176495828e-08,3.83437809054948e-06,0,0
"2020/01/20","MW",18898441,0,0,43,1,72.463768115942,0,0,2.27531995893206e-06,5.29144176495828e-08,3.83437809054948e-06,0,0
"2020/01/21","MW",18898441,0,0,43,1,72.463768115942,0,0,2.27531995893206e-06,5.29144176495828e-08,3.83437809054948e-06,0,0
"2020/01/22","MW",18898441,0,0,43,1,72.463768115942,0,0,2.27531995893206e-06,5.29144176495828e-08,3.83437809054948e-06,0,0
"2020/01/23","MW",18898441,0,0,43,1,72.463768115942,0,0,2.27531995893206e-06,5.29144176495828e-08,3.83437809054948e-06,0,0
"2020/01/24","MW",18898441,0,0,43,1,72.463768115942,0,0,2.27531995893206e-06,5.29144176495828e-08,3.83437809054948e-06,0,0
"2020/01/25","MW",18898441,0,0,43,1,72.463768115942,0,0,2.27531995893206e-06,5.29144176495828e-08,3.83437809054948e-06,0,0
"2020/01/26","MW",18898441,0,0,43,1,2101.44927536232,2028.98550724638,2028.98550724638,2.27531995893206e-06,5.29144176495828e-08,0.000111196964625935,0.000107362586535385,0.000107362586535385
"2020/01/27","MW",18898441,0,0,43,1,2101.44927536232,0,2028.98550724638,2.27531995893206e-06,5.29144176495828e-08,0.000111196964625935,0,0.000107362586535385
"2020/01/28","MW",18898441,0,0,43,1,2101.44927536232,0,2028.98550724638,2.27531995893206e-06,5.29144176495828e-08,0.000111196964625935,0,0.000107362586535385
"2020/01/29","MW",18898441,0,0,43,1,2101.44927536232,0,2028.98550724638,2.27531995893206e-06,5.29144176495828e-08,0.000111196964625935,0,0.000107362586535385
"2020/01/30","MW",18898441,0,0,43,1,2101.44927536232,0,2028.98550724638,2.27531995893206e-06,5.29144176495828e-08,0.000111196964625935,0,0.000107362586535385
