"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_infected","p_daily","p_active"
"2019/12/23","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/30","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/31","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/01","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/02","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/03","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/04","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/05","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/06","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/07","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/08","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/09","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/10","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/11","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/12","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/14","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/15","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/16","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/17","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/18","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/19","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/21","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/22","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/23","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/24","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/25","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/26","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/28","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/29","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/30","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/31","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/01","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/02","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/04","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/05","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/06","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/07","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/08","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/09","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/10","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/11","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/12","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/13","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/14","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/15","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/16","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/17","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/18","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/19","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/20","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/21","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/22","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/23","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/24","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/25","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/26","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/27","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/28","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/29","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/01","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/02","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/03","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/04","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/05","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/06","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/07","BT",756129,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/08","BT",756129,1,0,1,0,0,0,0,1.32252565369137e-06,0,0,0,0
"2020/03/09","BT",756129,0,0,1,0,0,0,0,1.32252565369137e-06,0,0,0,0
"2020/03/10","BT",756129,0,0,1,0,0,0,0,1.32252565369137e-06,0,0,0,0
"2020/03/11","BT",756129,0,0,1,0,0,0,0,1.32252565369137e-06,0,0,0,0
"2020/03/12","BT",756129,0,0,1,0,0,0,0,1.32252565369137e-06,0,0,0,0
"2020/03/13","BT",756129,0,0,1,0,0,0,0,1.32252565369137e-06,0,0,0,0
"2020/03/14","BT",756129,0,0,1,0,0,0,0,1.32252565369137e-06,0,0,0,0
"2020/03/15","BT",756129,0,0,1,0,0,0,0,1.32252565369137e-06,0,0,0,0
"2020/03/16","BT",756129,0,0,1,0,0,0,0,1.32252565369137e-06,0,0,0,0
"2020/03/17","BT",756129,0,0,1,0,0,0,0,1.32252565369137e-06,0,0,0,0
"2020/03/18","BT",756129,0,0,1,0,0,0,0,1.32252565369137e-06,0,0,0,0
"2020/03/19","BT",756129,0,0,1,0,0,0,0,1.32252565369137e-06,0,0,0,0
"2020/03/20","BT",756129,0,0,1,0,0,0,0,1.32252565369137e-06,0,0,0,0
"2020/03/21","BT",756129,0,0,1,0,0,0,0,1.32252565369137e-06,0,0,0,0
"2020/03/22","BT",756129,1,0,2,0,0,0,0,2.64505130738273e-06,0,0,0,0
"2020/03/23","BT",756129,0,0,2,0,0,0,0,2.64505130738273e-06,0,0,0,0
"2020/03/24","BT",756129,0,0,2,0,0,0,0,2.64505130738273e-06,0,0,0,0
"2020/03/25","BT",756129,0,0,2,0,0,0,0,2.64505130738273e-06,0,0,0,0
"2020/03/26","BT",756129,0,0,2,0,0,0,0,2.64505130738273e-06,0,0,0,0
"2020/03/27","BT",756129,0,0,2,0,0,0,0,2.64505130738273e-06,0,0,0,0
"2020/03/28","BT",756129,0,0,2,0,0,0,0,2.64505130738273e-06,0,0,0,0
"2020/03/29","BT",756129,1,0,3,0,0,0,0,3.9675769610741e-06,0,0,0,0
"2020/03/30","BT",756129,0,0,3,0,0,0,0,3.9675769610741e-06,0,0,0,0
"2020/03/31","BT",756129,0,0,3,0,0,0,0,3.9675769610741e-06,0,0,0,0
