"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_infected","p_daily","p_active"
"2019/12/21","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/22","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/23","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/30","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/31","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/01","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/02","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/03","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/04","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/05","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/06","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/07","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/08","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/09","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/10","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/11","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/12","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/14","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/15","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/16","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/17","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/18","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/19","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/21","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/22","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/23","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/24","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/25","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/26","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/28","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/29","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/30","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/31","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/01","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/02","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/04","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/05","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/06","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/07","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/08","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/09","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/10","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/11","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/12","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/13","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/14","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/15","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/16","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/17","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/18","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/19","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/20","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/21","IL",8519373,8,0,8,0,0,0,0,9.39036241282076e-07,0,0,0,0
"2020/02/22","IL",8519373,2,0,10,0,0,0,0,1.17379530160259e-06,0,0,0,0
"2020/02/23","IL",8519373,0,0,10,0,0,0,0,1.17379530160259e-06,0,0,0,0
"2020/02/24","IL",8519373,0,0,10,0,0,0,0,1.17379530160259e-06,0,0,0,0
"2020/02/25","IL",8519373,1,0,11,0,0,0,0,1.29117483176285e-06,0,0,0,0
"2020/02/26","IL",8519373,0,0,11,0,0,0,0,1.29117483176285e-06,0,0,0,0
"2020/02/27","IL",8519373,0,0,11,0,0,0,0,1.29117483176285e-06,0,0,0,0
"2020/02/28","IL",8519373,1,0,12,0,0,0,0,1.40855436192311e-06,0,0,0,0
"2020/02/29","IL",8519373,3,0,15,0,0,0,0,1.76069295240389e-06,0,0,0,0
