"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_infected","p_daily","p_active"
"2019/12/21","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/22","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/23","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/30","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/31","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/01","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/02","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/03","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/04","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/05","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/06","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/07","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/08","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/09","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/10","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/11","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/12","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/14","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/15","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/16","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/17","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/18","CW",157538,0,0,0,0,0,0,0,0,0,0,0,0
