"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_infected","p_daily","p_active"
"2019/12/21","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/22","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/23","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/30","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/31","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/01","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/02","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/03","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/04","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/05","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/06","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/07","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/08","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/09","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/10","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/11","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/12","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/14","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/15","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/16","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/17","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/18","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/19","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/21","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/22","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/23","GY",790000,0,0,0,0,0,0,0,0,0,0,0,0
