"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_infected","p_daily","p_active"
"2019/12/19","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/20","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/21","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/22","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/23","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/30","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/31","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/01","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/02","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/03","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/04","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/05","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/06","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/07","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/08","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/09","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/10","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/11","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/12","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/14","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/15","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/16","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/17","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/18","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/19","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/21","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/22","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/23","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/24","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/25","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/26","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/28","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/29","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/30","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/31","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/01","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/02","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/04","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/05","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/06","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/07","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/08","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/09","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/10","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/11","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/12","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/13","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/14","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/15","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/16","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/17","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/18","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/19","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/20","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/21","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/22","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/23","AR",44780675,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/24","AR",44780675,0,0,0,0,72.463768115942,72.463768115942,72.463768115942,0,0,1.61819285028513e-06,1.61819285028513e-06,1.61819285028513e-06
"2020/02/25","AR",44780675,0,0,0,0,72.463768115942,0,72.463768115942,0,0,1.61819285028513e-06,0,1.61819285028513e-06
"2020/02/26","AR",44780675,0,0,0,0,72.463768115942,0,72.463768115942,0,0,1.61819285028513e-06,0,1.61819285028513e-06
"2020/02/27","AR",44780675,0,0,0,0,72.463768115942,0,72.463768115942,0,0,1.61819285028513e-06,0,1.61819285028513e-06
"2020/02/28","AR",44780675,0,0,0,0,72.463768115942,0,72.463768115942,0,0,1.61819285028513e-06,0,1.61819285028513e-06
"2020/02/29","AR",44780675,0,0,0,0,72.463768115942,0,72.463768115942,0,0,1.61819285028513e-06,0,1.61819285028513e-06
"2020/03/01","AR",44780675,0,0,0,0,72.463768115942,0,72.463768115942,0,0,1.61819285028513e-06,0,1.61819285028513e-06
"2020/03/02","AR",44780675,0,0,0,0,652.173913043478,579.710144927536,652.173913043478,0,0,1.45637356525662e-05,1.2945542802281e-05,1.45637356525662e-05
"2020/03/03","AR",44780675,0,0,0,0,652.173913043478,0,652.173913043478,0,0,1.45637356525662e-05,0,1.45637356525662e-05
"2020/03/04","AR",44780675,0,0,0,0,652.173913043478,0,652.173913043478,0,0,1.45637356525662e-05,0,1.45637356525662e-05
"2020/03/05","AR",44780675,0,0,0,0,652.173913043478,0,579.710144927536,0,0,1.45637356525662e-05,0,1.2945542802281e-05
"2020/03/06","AR",44780675,0,0,0,0,652.173913043478,0,579.710144927536,0,0,1.45637356525662e-05,0,1.2945542802281e-05
"2020/03/07","AR",44780675,0,0,0,0,652.173913043478,0,579.710144927536,0,0,1.45637356525662e-05,0,1.2945542802281e-05
"2020/03/08","AR",44780675,22,1,22,1,652.173913043478,0,579.710144927536,4.91283349346565e-07,2.23310613339348e-08,1.45637356525662e-05,0,1.2945542802281e-05
"2020/03/09","AR",44780675,0,0,22,1,1449.27536231884,797.101449275362,1376.8115942029,4.91283349346565e-07,2.23310613339348e-08,3.23638570057026e-05,1.78001213531364e-05,3.07456641554175e-05
"2020/03/10","AR",44780675,0,0,22,1,1449.27536231884,0,1376.8115942029,4.91283349346565e-07,2.23310613339348e-08,3.23638570057026e-05,0,3.07456641554175e-05
"2020/03/11","AR",44780675,0,0,22,1,1449.27536231884,0,1376.8115942029,4.91283349346565e-07,2.23310613339348e-08,3.23638570057026e-05,0,3.07456641554175e-05
"2020/03/12","AR",44780675,0,0,22,1,1449.27536231884,0,797.101449275362,4.91283349346565e-07,2.23310613339348e-08,3.23638570057026e-05,0,1.78001213531364e-05
"2020/03/13","AR",44780675,0,0,22,1,1449.27536231884,0,797.101449275362,4.91283349346565e-07,2.23310613339348e-08,3.23638570057026e-05,0,1.78001213531364e-05
"2020/03/14","AR",44780675,0,0,22,1,1449.27536231884,0,797.101449275362,4.91283349346565e-07,2.23310613339348e-08,3.23638570057026e-05,0,1.78001213531364e-05
"2020/03/15","AR",44780675,109,8,131,9,1449.27536231884,0,797.101449275362,2.92536903474546e-06,2.00979552005413e-07,3.23638570057026e-05,0,1.78001213531364e-05
"2020/03/16","AR",44780675,0,0,131,9,5072.46376811594,3623.1884057971,4420.28985507246,2.92536903474546e-06,2.00979552005413e-07,0.000113273499519959,8.09096425142565e-05,9.87097638673929e-05
"2020/03/17","AR",44780675,0,0,131,9,5072.46376811594,0,4420.28985507246,2.92536903474546e-06,2.00979552005413e-07,0.000113273499519959,0,9.87097638673929e-05
"2020/03/18","AR",44780675,0,0,131,9,5072.46376811594,0,4420.28985507246,2.92536903474546e-06,2.00979552005413e-07,0.000113273499519959,0,9.87097638673929e-05
"2020/03/19","AR",44780675,0,0,131,9,5072.46376811594,0,3623.1884057971,2.92536903474546e-06,2.00979552005413e-07,0.000113273499519959,0,8.09096425142565e-05
"2020/03/20","AR",44780675,0,0,131,9,5072.46376811594,0,3623.1884057971,2.92536903474546e-06,2.00979552005413e-07,0.000113273499519959,0,8.09096425142565e-05
"2020/03/21","AR",44780675,0,0,131,9,5072.46376811594,0,3623.1884057971,2.92536903474546e-06,2.00979552005413e-07,0.000113273499519959,0,8.09096425142565e-05
"2020/03/22","AR",44780675,405,11,536,20,5072.46376811594,0,3623.1884057971,1.1969448874989e-05,4.46621226678696e-07,0.000113273499519959,0,8.09096425142565e-05
"2020/03/23","AR",44780675,0,0,536,20,9492.75362318841,4420.28985507246,8043.47826086957,1.1969448874989e-05,4.46621226678696e-07,0.000211983263387352,9.87097638673929e-05,0.000179619406381649
"2020/03/24","AR",44780675,0,0,536,20,9492.75362318841,0,8043.47826086957,1.1969448874989e-05,4.46621226678696e-07,0.000211983263387352,0,0.000179619406381649
"2020/03/25","AR",44780675,0,0,536,20,9492.75362318841,0,8043.47826086957,1.1969448874989e-05,4.46621226678696e-07,0.000211983263387352,0,0.000179619406381649
"2020/03/26","AR",44780675,0,0,536,20,9492.75362318841,0,4420.28985507246,1.1969448874989e-05,4.46621226678696e-07,0.000211983263387352,0,9.87097638673929e-05
"2020/03/27","AR",44780675,0,0,536,20,9492.75362318841,0,4420.28985507246,1.1969448874989e-05,4.46621226678696e-07,0.000211983263387352,0,9.87097638673929e-05
"2020/03/28","AR",44780675,0,0,536,20,9492.75362318841,0,4420.28985507246,1.1969448874989e-05,4.46621226678696e-07,0.000211983263387352,0,9.87097638673929e-05
"2020/03/29","AR",44780675,746,50,1282,70,9492.75362318841,0,4420.28985507246,2.86284206301044e-05,1.56317429337543e-06,0.000211983263387352,0,9.87097638673929e-05
"2020/03/30","AR",44780675,0,0,1282,70,14855.0724637681,5362.31884057971,9782.60869565217,2.86284206301044e-05,1.56317429337543e-06,0.000331729534308451,0.0001197462709211,0.000218456034788492
"2020/03/31","AR",44780675,0,0,1282,70,14855.0724637681,0,9782.60869565217,2.86284206301044e-05,1.56317429337543e-06,0.000331729534308451,0,0.000218456034788492
"2020/04/01","AR",44780675,0,0,1282,70,14855.0724637681,0,9782.60869565217,2.86284206301044e-05,1.56317429337543e-06,0.000331729534308451,0,0.000218456034788492
"2020/04/02","AR",44780675,0,0,1282,70,14855.0724637681,0,5362.31884057971,2.86284206301044e-05,1.56317429337543e-06,0.000331729534308451,0,0.0001197462709211
"2020/04/03","AR",44780675,0,0,1282,70,14855.0724637681,0,5362.31884057971,2.86284206301044e-05,1.56317429337543e-06,0.000331729534308451,0,0.0001197462709211
"2020/04/04","AR",44780675,0,0,1282,70,14855.0724637681,0,5362.31884057971,2.86284206301044e-05,1.56317429337543e-06,0.000331729534308451,0,0.0001197462709211
"2020/04/05","AR",44780675,791,61,2073,131,14855.0724637681,0,5362.31884057971,4.62922901452468e-05,2.92536903474546e-06,0.000331729534308451,0,0.0001197462709211
"2020/04/06","AR",44780675,0,0,2073,131,20217.3913043478,5362.31884057971,10724.6376811594,4.62922901452468e-05,2.92536903474546e-06,0.000451475805229551,0.0001197462709211,0.000239492541842199
"2020/04/07","AR",44780675,0,0,2073,131,20217.3913043478,0,10724.6376811594,4.62922901452468e-05,2.92536903474546e-06,0.000451475805229551,0,0.000239492541842199
"2020/04/08","AR",44780675,0,0,2073,131,20217.3913043478,0,10724.6376811594,4.62922901452468e-05,2.92536903474546e-06,0.000451475805229551,0,0.000239492541842199
"2020/04/09","AR",44780675,0,0,2073,131,20217.3913043478,0,5362.31884057971,4.62922901452468e-05,2.92536903474546e-06,0.000451475805229551,0,0.0001197462709211
"2020/04/10","AR",44780675,0,0,2073,131,20217.3913043478,0,5362.31884057971,4.62922901452468e-05,2.92536903474546e-06,0.000451475805229551,0,0.0001197462709211
"2020/04/11","AR",44780675,0,0,2073,131,20217.3913043478,0,5362.31884057971,4.62922901452468e-05,2.92536903474546e-06,0.000451475805229551,0,0.0001197462709211
"2020/04/12","AR",44780675,917,74,2990,205,20217.3913043478,0,5362.31884057971,6.6769873388465e-05,4.57786757345663e-06,0.000451475805229551,0,0.0001197462709211
"2020/04/13","AR",44780675,0,0,2990,205,29782.6086956522,9565.21739130435,14927.5362318841,6.6769873388465e-05,4.57786757345663e-06,0.000665077261467188,0.000213601456237637,0.000333347727158737
"2020/04/14","AR",44780675,0,0,2990,205,29782.6086956522,0,14927.5362318841,6.6769873388465e-05,4.57786757345663e-06,0.000665077261467188,0,0.000333347727158737
"2020/04/15","AR",44780675,0,0,2990,205,29782.6086956522,0,14927.5362318841,6.6769873388465e-05,4.57786757345663e-06,0.000665077261467188,0,0.000333347727158737
"2020/04/16","AR",44780675,0,0,2990,205,29782.6086956522,0,9565.21739130435,6.6769873388465e-05,4.57786757345663e-06,0.000665077261467188,0,0.000213601456237637
"2020/04/17","AR",44780675,0,0,2990,205,29782.6086956522,0,9565.21739130435,6.6769873388465e-05,4.57786757345663e-06,0.000665077261467188,0,0.000213601456237637
"2020/04/18","AR",44780675,0,0,2990,205,29782.6086956522,0,9565.21739130435,6.6769873388465e-05,4.57786757345663e-06,0.000665077261467188,0,0.000213601456237637
"2020/04/19","AR",44780675,1076,74,4066,279,29782.6086956522,0,9565.21739130435,9.07980953837788e-05,6.2303661121678e-06,0.000665077261467188,0,0.000213601456237637
"2020/04/20","AR",44780675,0,0,4066,279,38115.9420289855,8333.33333333333,17898.5507246377,9.07980953837788e-05,6.2303661121678e-06,0.000851169439249978,0.00018609217778279,0.000399693634020427
"2020/04/21","AR",44780675,0,0,4066,279,38115.9420289855,0,17898.5507246377,9.07980953837788e-05,6.2303661121678e-06,0.000851169439249978,0,0.000399693634020427
"2020/04/22","AR",44780675,0,0,4066,279,38115.9420289855,0,17898.5507246377,9.07980953837788e-05,6.2303661121678e-06,0.000851169439249978,0,0.000399693634020427
