"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_active","p_infected","p_daily","p_active"
"2021/07/08","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/09","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/10","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/11","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/12","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/13","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/14","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/15","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/16","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/17","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/18","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/19","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/20","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/21","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/22","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/23","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/24","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/25","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/26","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/27","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/28","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/29","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/30","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/07/31","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/01","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/02","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/03","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/04","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/05","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/06","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/07","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/08","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/09","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/10","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/11","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/12","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/13","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/14","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/15","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/16","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/17","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/18","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/19","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/20","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/21","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/22","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/23","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/24","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/25","PN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021/08/26","PN",50,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/08/27","PN",50,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/08/28","PN",50,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/08/29","PN",50,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/08/30","PN",50,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/08/31","PN",50,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/09/01","PN",50,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/09/02","PN",50,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/09/03","PN",50,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/09/04","PN",50,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/09/05","PN",50,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/09/06","PN",50,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"2021/09/07","PN",50,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
