"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_active"
"2020/08/17","RK",1873000,129,9,11543,410,37391.3043478261,579.710144927536,5652.17391304348,0.00616284036305392,0.000218900160170849,0.0199633231969173,0.000309508886773911,0.00301771164604564
"2020/08/18","RK",1873000,141,6,11684,416,38043.4782608696,652.17391304348,5579.71014492754,0.00623812066203951,0.000222103577148959,0.0203115206945379,0.000348197497620651,0.0029790230351989
"2020/08/19","RK",1873000,162,9,11846,425,38623.1884057971,579.710144927536,5507.2463768116,0.00632461292044848,0.000226908702616124,0.0206210295813119,0.000309508886773911,0.00294033442435216
"2020/08/20","RK",1873000,158,13,12004,438,39057.9710144928,434.782608695648,5217.39130434782,0.00640896956753871,0.000233849439402029,0.0208531612463923,0.000232131665080432,0.0027855799809652
"2020/08/21","RK",1873000,162,10,12166,448,39710.1449275362,652.17391304348,4927.53623188406,0.00649546182594768,0.000239188467698879,0.0212013587440129,0.000348197497620651,0.00263082553757825
"2020/08/22","RK",1873000,169,9,12335,457,39927.5362318841,217.391304347824,4565.21739130434,0.00658569140416444,0.000243993593166044,0.0213174245765532,0.000116065832540216,0.00243738248334455
"2020/08/23","RK",1873000,111,10,12446,467,40289.8550724638,362.318840579712,4637.68115942029,0.00664495461825948,0.000249332621462894,0.0215108676307868,0.000193443054233696,0.00247607109419129
"2020/08/24","RK",1873000,99,13,12545,480,40797.1014492754,507.246376811592,4710.14492753623,0.00669781099839829,0.000256273358248799,0.021781687906714,0.000270820275927171,0.00251475970503803
"2020/08/25","RK",1873000,136,8,12681,488,41159.4202898551,362.318840579712,5000,0.00677042178323545,0.000260544580886279,0.0219751309609477,0.000193443054233696,0.00266951414842499
"2020/08/26","RK",1873000,157,4,12838,492,41159.4202898551,0,4347.82608695652,0.006854244527496,0.000262680192205019,0.0219751309609477,0,0.00232131665080434
"2020/08/27","RK",1873000,141,6,12979,498,41594.2028985507,434.782608695656,4202.89855072464,0.00692952482648158,0.000265883609183129,0.0222072626260282,0.000232131665080435,0.00224393942911086
"2020/08/28","RK",1873000,119,1,13098,499,42101.4492753623,507.246376811592,4057.97101449275,0.00699305926321409,0.000266417512012814,0.0224780829019553,0.000270820275927171,0.00216656220741738
"2020/08/29","RK",1873000,115,9,13213,508,42463.768115942,362.318840579712,3840.57971014493,0.00705445808862787,0.000271222637479979,0.022671525956189,0.000193443054233696,0.00205049637487716
"2020/08/30","RK",1873000,119,8,13332,516,42681.1594202899,217.391304347824,3623.1884057971,0.00711799252536038,0.000275493860117459,0.0227875917887292,0.000116065832540216,0.00193443054233695
"2020/08/31","RK",1873000,120,9,13452,525,43188.4057971014,507.246376811592,3478.26086956522,0.00718206086492258,0.000280298985584624,0.0230584120646564,0.000270820275927171,0.00185705332064347
"2020/09/01","RK",1873000,147,8,13599,533,43478.2608695652,289.855072463768,3550.72463768116,0.00726054458088628,0.000284570208222104,0.0232131665080434,0.000154754443386956,0.00189574193149021
"2020/09/02","RK",1873000,112,6,13711,539,43550.7246376812,72.4637681159438,3260.86956521739,0.007320341697811,0.000287773625200214,0.0232518551188901,3.86886108467399e-05,0.00174098748810325
"2020/09/03","RK",1873000,78,9,13789,548,43768.115942029,217.391304347824,2971.01449275362,0.00736198611852643,0.000292578750667379,0.0233679209514303,0.000116065832540216,0.0015862330447163
"2020/09/04","RK",1873000,119,3,13908,551,43985.5072463768,217.391304347831,2826.08695652174,0.00742552055525894,0.000294180459156434,0.0234839867839705,0.00011606583254022,0.00150885582302282
"2020/09/05","RK",1873000,117,5,14025,556,44275.3623188406,289.855072463768,3115.94202898551,0.00748798718633209,0.000296849973304858,0.0236387412273575,0.000154754443386956,0.00166361026640978
"2020/09/06","RK",1873000,92,7,14117,563,44492.7536231884,217.391304347824,2898.55072463768,0.00753710624666311,0.000300587293112654,0.0237548070598977,0.000116065832540216,0.00154754443386956
"2020/09/07","RK",1873000,85,5,14202,568,44492.7536231884,0,2391.30434782609,0.00758248798718633,0.000303256807261078,0.0237548070598977,0,0.00127672415794239
"2020/09/08","RK",1873000,97,0,14299,568,44565.2173913044,72.4637681159438,2101.44927536232,0.00763427656166578,0.000303256807261078,0.0237934956707444,3.86886108467399e-05,0.00112196971455543
"2020/09/09","RK",1873000,76,6,14375,574,44565.2173913044,0,1884.0579710145,0.00767485317672184,0.000306460224239188,0.0237934956707444,0,0.00100590388201521
"2020/09/10","RK",1873000,69,7,14444,581,44637.6811594203,72.4637681159365,1449.27536231884,0.0077116924719701,0.000310197544046983,0.0238321842815912,3.8688610846736e-05,0.000773772216934778
"2020/09/11","RK",1873000,50,5,14494,586,44637.6811594203,0,1159.42028985507,0.00773838761345435,0.000312867058195408,0.0238321842815912,0,0.000619017773547823
"2020/09/12","RK",1873000,70,3,14564,589,44710.1449275362,72.4637681159438,1159.42028985507,0.0077757608115323,0.000314468766684463,0.0238708728924379,3.86886108467399e-05,0.000619017773547823
"2020/09/13","RK",1873000,71,7,14635,596,44855.0724637681,144.927536231888,1086.95652173914,0.00781366791243994,0.000318206086492258,0.0239482501141314,7.73772216934798e-05,0.000580329162701087
"2020/09/14","RK",1873000,55,4,14690,600,45072.4637681159,217.391304347824,1086.95652173913,0.00784303256807261,0.000320341697810998,0.0240643159466716,0.000116065832540216,0.000580329162701083
"2020/09/15","RK",1873000,71,1,14761,601,45289.8550724638,217.391304347824,1014.49275362318,0.00788093966898025,0.000320875600640683,0.0241803817792118,0.000116065832540216,0.000541640551854343
"2020/09/16","RK",1873000,76,3,14837,604,45289.8550724638,0,797.10144927536,0.0079215162840363,0.000322477309129738,0.0241803817792118,0,0.000425574719314127
"2020/09/17","RK",1873000,43,3,14880,607,45289.8550724638,0,797.10144927536,0.00794447410571276,0.000324079017618793,0.0241803817792118,0,0.000425574719314127
"2020/09/18","RK",1873000,57,4,14937,611,45434.7826086957,144.927536231888,869.565217391304,0.0079749065670048,0.000326214628937533,0.0242577590009053,7.73772216934798e-05,0.000464263330160867
"2020/09/19","RK",1873000,63,3,15000,614,45434.7826086957,0,869.565217391304,0.00800854244527496,0.000327816337426588,0.0242577590009053,0,0.000464263330160867
"2020/09/20","RK",1873000,61,0,15061,614,45652.1739130435,217.391304347824,1014.49275362319,0.00804111051788575,0.000327816337426588,0.0243738248334455,0.000116065832540216,0.000541640551854347
"2020/09/21","RK",1873000,79,1,15140,615,45652.1739130435,0,1014.49275362319,0.00808328884143086,0.000328350240256273,0.0243738248334455,0,0.000541640551854347
"2020/09/22","RK",1873000,66,0,15206,615,45869.5652173913,217.391304347824,1159.42028985507,0.00811852642819007,0.000328350240256273,0.0244898906659857,0.000116065832540216,0.000619017773547823
"2020/09/23","RK",1873000,62,1,15268,616,46014.4927536232,144.927536231888,1159.42028985507,0.00815162840363054,0.000328884143085958,0.0245672678876792,7.73772216934798e-05,0.000619017773547823
"2020/09/24","RK",1873000,63,0,15331,616,46231.884057971,217.391304347824,1159.42028985507,0.00818526428190069,0.000328884143085958,0.0246833337202194,0.000116065832540216,0.000619017773547823
"2020/09/25","RK",1873000,46,1,15377,617,46231.884057971,0,942.028985507248,0.0082098238120662,0.000329418045915643,0.0246833337202194,0,0.000502951941007607
"2020/09/26","RK",1873000,46,2,15423,619,46449.2753623188,217.391304347824,1159.42028985507,0.00823438334223171,0.000330485851575013,0.0247993995527597,0.000116065832540216,0.000619017773547823
"2020/09/27","RK",1873000,47,3,15470,622,46739.1304347826,289.855072463768,1449.27536231884,0.00825947677522691,0.000332087560064068,0.0249541539961466,0.000154754443386956,0.000773772216934778
"2020/09/28","RK",1873000,48,3,15518,625,46884.0579710145,144.927536231888,1449.27536231884,0.00828510411105179,0.000333689268553123,0.0250315312178401,7.73772216934798e-05,0.000773772216934778
"2020/09/29","RK",1873000,54,0,15572,625,46956.5217391304,72.4637681159365,1521.73913043478,0.00831393486385478,0.000333689268553123,0.0250702198286868,3.8688610846736e-05,0.000812460827781514
"2020/09/30","RK",1873000,46,0,15618,625,47028.9855072464,72.4637681159438,1376.8115942029,0.00833849439402029,0.000333689268553123,0.0251089084395336,3.86886108467399e-05,0.000735083606088039
"2020/10/01","RK",1873000,43,2,15661,627,47101.4492753623,72.4637681159438,1449.27536231884,0.00836145221569674,0.000334757074212493,0.0251475970503803,3.86886108467399e-05,0.000773772216934778
"2020/10/02","RK",1873000,42,0,15703,627,47101.4492753623,0,1231.88405797102,0.00838387613454351,0.000334757074212493,0.0251475970503803,0,0.000657706384394563
"2020/10/03","RK",1873000,-14127,3,15703,630,47246.3768115942,144.92753623188,1231.88405797101,0.00838387613454351,0.000336358782701548,0.0252249742720738,7.73772216934759e-05,0.000657706384394559
"2020/10/04","RK",1873000,14236,0,15703,630,47246.3768115942,0,1014.49275362318,0.00838387613454351,0.000336358782701548,0.0252249742720738,0,0.000541640551854343
"2020/10/05","RK",1873000,41,3,15703,633,47318.8405797101,72.4637681159438,1086.95652173913,0.00838387613454351,0.000337960491190603,0.0252636628829205,3.86886108467399e-05,0.000580329162701083
"2020/10/06","RK",1873000,34,2,15703,635,47536.231884058,217.391304347824,1086.95652173913,0.00838387613454351,0.000339028296849973,0.0253797287154607,0.000116065832540216,0.000580329162701083
"2020/10/07","RK",1873000,49,3,15703,638,47608.6956521739,72.4637681159438,869.565217391304,0.00838387613454351,0.000340630005339028,0.0254184173263075,3.86886108467399e-05,0.000464263330160867
"2020/10/08","RK",1873000,33,0,15703,638,47608.6956521739,0,724.637681159416,0.00838387613454351,0.000340630005339028,0.0254184173263075,0,0.000386886108467387
"2020/10/09","RK",1873000,79,3,15703,641,47608.6956521739,0,652.17391304348,0.00838387613454351,0.000342231713828083,0.0254184173263075,0,0.000348197497620651
"2020/10/10","RK",1873000,80,4,15703,645,47753.6231884058,144.927536231888,724.637681159424,0.00838387613454351,0.000344367325146823,0.025495794548001,7.73772216934798e-05,0.000386886108467391
"2020/10/11","RK",1873000,49,2,15703,647,47898.5507246377,144.92753623188,797.10144927536,0.00838387613454351,0.000345435130806193,0.0255731717696944,7.73772216934759e-05,0.000425574719314127
"2020/10/12","RK",1873000,68,1,15703,648,48043.4782608696,144.927536231888,942.028985507248,0.00838387613454351,0.000345969033635878,0.0256505489913879,7.73772216934798e-05,0.000502951941007607
"2020/10/13","RK",1873000,98,1,15703,649,48043.4782608696,0,797.101449275367,0.00838387613454351,0.000346502936465563,0.0256505489913879,0,0.000425574719314131
"2020/10/14","RK",1873000,80,1,15703,650,48043.4782608696,0,797.101449275367,0.00838387613454351,0.000347036839295248,0.0256505489913879,0,0.000425574719314131
"2020/10/15","RK",1873000,77,0,15703,650,48768.115942029,724.637681159416,1449.27536231884,0.00838387613454351,0.000347036839295248,0.0260374350998553,0.000386886108467387,0.000773772216934778
"2020/10/16","RK",1873000,104,2,15703,652,48768.115942029,0,1231.88405797102,0.00838387613454351,0.000348104644954618,0.0260374350998553,0,0.000657706384394563
"2020/10/17","RK",1873000,148,0,15703,652,49130.4347826087,362.318840579712,1521.73913043478,0.00838387613454351,0.000348104644954618,0.026230878154089,0.000193443054233696,0.000812460827781518
"2020/10/18","RK",1873000,137,1,15703,653,49130.4347826087,0,1521.73913043478,0.00838387613454351,0.000348638547784303,0.026230878154089,0,0.000812460827781518
"2020/10/19","RK",1873000,118,3,15703,656,49130.4347826087,0,1521.73913043478,0.00838387613454351,0.000350240256273358,0.026230878154089,0,0.000812460827781518
"2020/10/20","RK",1873000,130,1,15703,657,49855.0724637681,724.637681159424,2101.44927536232,0.00838387613454351,0.000350774159103043,0.0266177642625564,0.000386886108467391,0.00112196971455543
"2020/10/21","RK",1873000,124,0,15703,657,51086.9565217391,1231.88405797101,3188.40579710145,0.00838387613454351,0.000350774159103043,0.027275470646951,0.000657706384394559,0.00170229887725651
"2020/10/22","RK",1873000,159,0,15703,657,51739.1304347826,652.17391304348,3695.65217391304,0.00838387613454351,0.000350774159103043,0.0276236681445716,0.000348197497620651,0.00197311915318368
"2020/10/23","RK",1873000,169,2,17496,659,52173.9130434783,434.782608695656,4130.4347826087,0.00934116390816871,0.000351841964762413,0.027855799809652,0.000232131665080435,0.00220525081826412
"2020/10/24","RK",1873000,166,2,17755,661,53043.4782608696,869.565217391304,5000,0.00947944474105713,0.000352909770421783,0.0283200631398129,0.000464263330160867,0.00266951414842499
"2020/10/25","RK",1873000,186,2,17941,663,53043.4782608696,0,4275.36231884058,0.00957875066737854,0.000353977576081153,0.0283200631398129,0,0.0022826280399576
"2020/10/26","RK",1873000,0,0,17941,663,53043.4782608696,0,4275.36231884058,0.00957875066737854,0.000353977576081153,0.0283200631398129,0,0.0022826280399576
"2020/10/27","RK",1873000,0,0,17941,663,55652.1739130435,2608.69565217391,6521.73913043478,0.00957875066737854,0.000353977576081153,0.0297128531302955,0.0013927899904826,0.00348197497620651
"2020/10/28","RK",1873000,683,10,18624,673,56014.4927536232,362.318840579712,6884.0579710145,0.00994340630005339,0.000359316604378003,0.0299062961845292,0.000193443054233696,0.0036754180304402
"2020/10/29","RK",1873000,0,0,18624,673,56304.347826087,289.855072463768,7173.91304347826,0.00994340630005339,0.000359316604378003,0.0300610506279162,0.000154754443386956,0.00383017247382716
"2020/10/30","RK",1873000,702,5,19326,678,56884.0579710145,579.710144927536,7028.98550724638,0.0103182060864923,0.000361986118526428,0.0303705595146901,0.000309508886773911,0.00375279525213368
"2020/10/31","RK",1873000,0,0,19326,678,57826.0869565217,942.028985507248,6739.13043478262,0.0103182060864923,0.000361986118526428,0.0308735114556977,0.000502951941007607,0.00359804080874672
"2020/11/01","RK",1873000,0,0,19326,678,57826.0869565217,0,6086.95652173914,0.0103182060864923,0.000361986118526428,0.0308735114556977,0,0.00324984331112607
"2020/11/02","RK",1873000,851,10,20177,688,59565.2173913044,1739.13043478261,7391.30434782609,0.0107725573945542,0.000367325146823278,0.0318020381160194,0.000928526660321734,0.00394623830636737
"2020/11/03","RK",1873000,820,17,20997,705,60362.3188405797,797.10144927536,7318.84057971014,0.0112103577148959,0.000376401494927923,0.0322276128353335,0.000425574719314127,0.00390754969552063
"2020/11/04","RK",1873000,546,9,21543,714,60362.3188405797,0,7318.84057971014,0.0115018686599039,0.000381206620395088,0.0322276128353335,0,0.00390754969552063
"2020/11/05","RK",1873000,661,6,22204,720,62318.8405797101,1956.52173913043,9275.36231884058,0.0118547784303257,0.000384410037373198,0.0332722053281955,0.00104459249286195,0.00495214218838258
"2020/11/06","RK",1873000,728,12,22932,732,63333.3333333333,1014.49275362319,7681.15942028986,0.0122434596903364,0.000390816871329418,0.0338138458800498,0.000541640551854347,0.00410099274975433
"2020/11/07","RK",1873000,0,0,22932,732,64130.4347826087,797.10144927536,8115.9420289855,0.0122434596903364,0.000390816871329418,0.034239420599364,0.000425574719314127,0.00433312441483476
"2020/11/08","RK",1873000,0,0,22932,732,65507.2463768116,1376.8115942029,9202.89855072463,0.0122434596903364,0.000390816871329418,0.034974504205452,0.000735083606088039,0.00491345357753584
"2020/11/09","RK",1873000,1858,36,24790,768,66231.884057971,724.637681159416,9347.82608695651,0.0132354511478911,0.000410037373198078,0.0353613903139194,0.000386886108467387,0.00499083079922932
"2020/11/10","RK",1873000,596,5,25386,773,67101.4492753623,869.565217391311,9275.36231884058,0.0135536572343833,0.000412706887346503,0.0358256536440803,0.000464263330160871,0.00495214218838258
"2020/11/11","RK",1873000,733,4,26119,777,68043.4782608696,942.028985507248,10217.3913043478,0.0139450080085424,0.000414842498665243,0.0363286055850879,0.000502951941007607,0.00545509412939019
"2020/11/12","RK",1873000,767,8,26886,785,68695.652173913,652.173913043473,9130.43478260869,0.0143545114789108,0.000419113721302723,0.0366768030827085,0.000348197497620647,0.0048747649666891
"2020/11/13","RK",1873000,963,13,27849,798,69782.6086956522,1086.95652173914,9420.28985507246,0.0148686599038975,0.000426054458088628,0.0372571322454096,0.000580329162701087,0.00502951941007606
"2020/11/14","RK",1873000,0,0,27849,798,70652.1739130435,869.565217391297,10289.8550724638,0.0148686599038975,0.000426054458088628,0.0377213955755705,0.000464263330160863,0.00549378274023692
"2020/11/15","RK",1873000,1266,24,29115,822,71666.6666666667,1014.4927536232,9347.82608695653,0.0155445808862787,0.000438868126001068,0.0382630361274248,0.000541640551854351,0.00499083079922933
"2020/11/16","RK",1873000,688,11,29803,833,72826.0869565217,1159.42028985507,9492.75362318841,0.015911906033102,0.000444741057127603,0.0388820539009726,0.000619017773547823,0.0050682080209228
"2020/11/17","RK",1873000,0,0,29803,833,73623.1884057971,797.10144927536,9492.75362318841,0.015911906033102,0.000444741057127603,0.0393076286202868,0.000425574719314127,0.0050682080209228
"2020/11/18","RK",1873000,1410,27,31213,860,74347.8260869565,724.637681159424,8840.57971014494,0.0166647090229578,0.000459156433529098,0.0396945147287542,0.000386886108467391,0.00472001052330215
"2020/11/19","RK",1873000,807,14,32020,874,74347.8260869565,0,8115.94202898552,0.0170955686065136,0.000466631073144688,0.0396945147287542,0,0.00433312441483477
"2020/11/20","RK",1873000,855,11,32875,885,74347.8260869565,0,7246.37681159421,0.0175520555258943,0.000472504004271223,0.0396945147287542,0,0.0038688610846739
"2020/11/21","RK",1873000,711,19,33586,904,74347.8260869565,0,6304.34782608696,0.0179316604378003,0.000482648158035238,0.0396945147287542,0,0.00336590914366629
"2020/11/22","RK",1873000,707,10,34293,914,78768.115942029,4420.28985507246,10072.463768116,0.0183091297383876,0.000487987186332088,0.0420545199904052,0.00236000526165108,0.00537771690769672
"2020/11/23","RK",1873000,645,12,34938,926,80144.9275362319,1376.8115942029,10362.3188405797,0.0186534970635344,0.000494394020288307,0.0427896035964933,0.000735083606088039,0.00553247135108367
"2020/11/24","RK",1873000,609,13,35547,939,81159.4202898551,1014.49275362318,10507.2463768116,0.0189786438868126,0.000501334757074213,0.0433312441483476,0.000541640551854343,0.00560984857277715
"2020/11/25","RK",1873000,704,9,36251,948,82391.3043478261,1231.88405797102,10724.6376811594,0.0193545114789108,0.000506139882541378,0.0439889505327422,0.000657706384394567,0.00572591440531736
"2020/11/26","RK",1873000,775,15,37026,963,83188.4057971015,797.10144927536,10362.3188405797,0.0197682861719167,0.000514148424986652,0.0444145252520563,0.000425574719314127,0.00553247135108367
"2020/11/27","RK",1873000,764,12,37790,975,84130.4347826087,942.028985507248,10507.2463768116,0.020176187933796,0.000520555258942872,0.0449174771930639,0.000502951941007607,0.00560984857277715
"2020/11/28","RK",1873000,639,14,38429,989,85072.4637681159,942.028985507233,10724.6376811594,0.0205173518419648,0.000528029898558462,0.0454204291340715,0.000502951941007599,0.00572591440531736
"2020/11/29","RK",1873000,626,16,39055,1005,85942.0289855072,869.565217391311,11594.2028985507,0.0208515750133476,0.000536572343833422,0.0458846924642324,0.000464263330160871,0.00619017773547823
"2020/11/30","RK",1873000,539,11,39594,1016,86811.5942028986,869.565217391311,12463.768115942,0.0211393486385478,0.000542445274959957,0.0463489557943932,0.000464263330160871,0.0066544410656391
"2020/12/01","RK",1873000,521,10,40115,1026,87173.9130434783,362.318840579697,12826.0869565217,0.0214175120128137,0.000547784303256807,0.0465423988486269,0.000193443054233688,0.00684788411987279
"2020/12/02","RK",1873000,0,0,40115,1026,88405.7971014493,1231.88405797102,9637.68115942029,0.0214175120128137,0.000547784303256807,0.0472001052330215,0.000657706384394567,0.00514558524261628
"2020/12/03","RK",1873000,0,0,40115,1026,88768.115942029,362.318840579712,8623.1884057971,0.0214175120128137,0.000547784303256807,0.0473935482872552,0.000193443054233696,0.00460394469076194
"2020/12/04","RK",1873000,0,0,40115,1026,88768.115942029,0,7608.69565217392,0.0214175120128137,0.000547784303256807,0.0473935482872552,0,0.00406230413890759
"2020/12/05","RK",1873000,2220,61,42335,1087,89855.0724637681,1086.95652173912,7463.76811594202,0.0226027762947144,0.000580352375867592,0.0479738774499563,0.000580329162701079,0.0039849269172141
"2020/12/06","RK",1873000,468,19,42803,1106,90434.7826086956,579.710144927536,7246.37681159419,0.0228526428190069,0.000590496529631607,0.0482833863367302,0.000309508886773911,0.00386886108467389
"2020/12/07","RK",1873000,519,14,43322,1120,91014.4927536232,579.710144927536,6884.05797101448,0.0231297383876135,0.000597971169247197,0.0485928952235041,0.000309508886773911,0.00367541803044019
"2020/12/08","RK",1873000,557,17,43879,1137,91449.2753623188,434.782608695663,6376.81159420291,0.023427122263748,0.000607047517351842,0.0488250268885845,0.000232131665080439,0.00340459775451303
"2020/12/09","RK",1873000,561,11,44440,1148,91449.2753623188,0,5507.2463768116,0.0237266417512013,0.000612920448478377,0.0488250268885845,0,0.00294033442435216
"2020/12/10","RK",1873000,562,13,45002,1161,92318.8405797101,869.565217391297,5507.24637681158,0.0240266951414842,0.000619861185264282,0.0492892902187454,0.000464263330160863,0.00294033442435215
"2020/12/11","RK",1873000,590,13,45592,1174,92318.8405797101,0,5144.92753623189,0.0243416978109984,0.000626801922050187,0.0492892902187454,0,0.00274689137011847
"2020/12/12","RK",1873000,524,12,46116,1186,94057.9710144928,1739.13043478261,5652.17391304347,0.0246214628937533,0.000633208756006407,0.0502178168790671,0.000928526660321734,0.00301771164604563
"2020/12/13","RK",1873000,462,12,46578,1198,94565.2173913044,507.246376811599,5797.10144927536,0.0248681260010678,0.000639615589962627,0.0504886371549943,0.000270820275927175,0.00309508886773911
"2020/12/14","RK",1873000,329,5,46907,1203,94855.0724637681,289.855072463761,6086.95652173912,0.0250437800320342,0.000642285104111052,0.0506433915983813,0.000154754443386952,0.00324984331112607
"2020/12/15","RK",1873000,294,17,47201,1220,95434.7826086956,579.710144927536,5579.71014492754,0.0252007474639616,0.000651361452215697,0.0509529004851552,0.000309508886773911,0.0029790230351989
"2020/12/16","RK",1873000,296,5,47497,1225,96014.4927536232,579.710144927536,5579.71014492754,0.0253587827015483,0.000654030966364122,0.0512624093719291,0.000309508886773911,0.0029790230351989
"2020/12/17","RK",1873000,0,0,47497,1225,96014.4927536232,0,5000,0.0253587827015483,0.000654030966364122,0.0512624093719291,0,0.00266951414842499
"2020/12/18","RK",1873000,838,15,48335,1240,96521.7391304348,507.246376811599,5072.46376811594,0.0258061932728243,0.000662039508809397,0.0515332296478563,0.000270820275927175,0.00270820275927172
"2020/12/19","RK",1873000,345,8,48680,1248,96811.5942028986,289.855072463775,5362.31884057971,0.0259903897490657,0.000666310731446877,0.0516879840912432,0.00015475444338696,0.00286295720265868
"2020/12/20","RK",1873000,223,8,48903,1256,96811.5942028986,0,4492.75362318842,0.0261094500800854,0.000670581954084357,0.0516879840912432,0,0.00239869387249782
"2020/12/21","RK",1873000,264,6,49167,1262,97391.3043478261,579.710144927536,5072.46376811595,0.0262504004271223,0.000673785371062467,0.0519974929780171,0.000309508886773911,0.00270820275927173
"2020/12/22","RK",1873000,0,0,49167,1262,97391.3043478261,0,3333.33333333334,0.0262504004271223,0.000673785371062467,0.0519974929780171,0,0.00177967609895
"2020/12/23","RK",1873000,271,12,49438,1274,98188.4057971015,797.10144927536,3623.1884057971,0.0263950880939669,0.000680192205018687,0.0524230676973313,0.000425574719314127,0.00193443054233695
"2020/12/24","RK",1873000,0,0,49438,1274,98188.4057971015,0,3333.33333333334,0.0263950880939669,0.000680192205018687,0.0524230676973313,0,0.00177967609895
"2020/12/25","RK",1873000,695,24,50133,1298,98768.115942029,579.710144927536,3333.33333333334,0.026766150560598,0.000693005872931126,0.0527325765841052,0.000309508886773911,0.00177967609895
"2020/12/26","RK",1873000,270,7,50403,1305,99130.4347826087,362.318840579712,3115.94202898552,0.0269103043246129,0.000696743192738921,0.0529260196383389,0.000193443054233696,0.00166361026640978
"2020/12/27","RK",1873000,215,4,50618,1309,99130.4347826087,0,3115.94202898552,0.0270250934329952,0.000698878804057661,0.0529260196383389,0,0.00166361026640978
"2020/12/28","RK",1873000,181,8,50799,1317,99782.6086956522,652.173913043473,3260.86956521739,0.0271217298451682,0.000703150026695141,0.0532742171359595,0.000348197497620647,0.00174098748810325
"2020/12/29","RK",1873000,109,8,50908,1325,100217.391304348,434.782608695648,3405.79710144927,0.0271799252536038,0.000707421249332621,0.05350634880104,0.000232131665080432,0.00181836470979672
"2020/12/30","RK",1873000,0,0,50908,1325,100507.246376812,289.855072463775,3695.65217391304,0.0271799252536038,0.000707421249332621,0.0536611032444269,0.00015475444338696,0.00197311915318368
"2020/12/31","RK",1873000,234,7,51142,1332,100579.710144928,72.4637681159365,3188.40579710144,0.0273048585157501,0.000711158569140416,0.0536997918552736,3.8688610846736e-05,0.00170229887725651
"2021/01/01","RK",1873000,358,4,51500,1336,100869.565217391,289.855072463775,3478.26086956522,0.0274959957287774,0.000713294180459156,0.0538545462986606,0.00015475444338696,0.00185705332064347
"2021/01/02","RK",1873000,0,0,51500,1336,101376.811594203,507.246376811585,3188.40579710144,0.0274959957287774,0.000713294180459156,0.0541253665745878,0.000270820275927168,0.00170229887725651
"2021/01/03","RK",1873000,463,8,51963,1344,101376.811594203,0,3188.40579710144,0.0277431927389215,0.000717565403096636,0.0541253665745878,0,0.00170229887725651
"2021/01/04","RK",1873000,0,0,51963,1344,102173.913043478,797.10144927536,3405.79710144927,0.0277431927389215,0.000717565403096636,0.0545509412939019,0.000425574719314127,0.00181836470979672
"2021/01/05","RK",1873000,368,11,52331,1355,102173.913043478,0,3043.47826086955,0.0279396689802456,0.000723438334223171,0.0545509412939019,0,0.00162492165556303
"2021/01/06","RK",1873000,0,0,52331,1355,102246.376811594,72.4637681159511,3115.9420289855,0.0279396689802456,0.000723438334223171,0.0545896299047486,3.86886108467438e-05,0.00166361026640977
"2021/01/07","RK",1873000,610,8,52941,1363,102898.550724638,652.173913043473,3115.9420289855,0.0282653497063534,0.000727709556860651,0.0549378274023693,0.000348197497620647,0.00166361026640977
"2021/01/08","RK",1873000,321,5,53262,1368,103840.579710145,942.028985507248,3623.1884057971,0.0284367325146823,0.000730379071009076,0.0554407793433769,0.000502951941007607,0.00193443054233695
"2021/01/09","RK",1873000,0,0,53262,1368,104855.072463768,1014.49275362318,4347.82608695651,0.0284367325146823,0.000730379071009076,0.0559824198952312,0.000541640551854343,0.00232131665080433
"2021/01/10","RK",1873000,512,9,53774,1377,104855.072463768,0,4275.36231884058,0.028710090763481,0.000735184196476241,0.0559824198952312,0,0.0022826280399576
"2021/01/11","RK",1873000,206,6,53980,1383,104855.072463768,0,3985.5072463768,0.0288200747463962,0.000738387613454351,0.0559824198952312,0,0.00212787359657064
"2021/01/12","RK",1873000,279,4,54259,1387,106231.884057971,1376.81159420291,4855.07246376813,0.0289690336358783,0.000740523224773091,0.0567175035013193,0.000735083606088046,0.00259213692673151
"2021/01/13","RK",1873000,299,1,54558,1388,106231.884057971,0,4855.07246376813,0.0291286705819541,0.000741057127602776,0.0567175035013193,0,0.00259213692673151
"2021/01/14","RK",1873000,279,4,54837,1392,107173.913043478,942.028985507233,5000,0.0292776294714362,0.000743192738921516,0.0572204554423269,0.000502951941007599,0.00266951414842499
"2021/01/15","RK",1873000,296,7,55133,1399,107173.913043478,0,5000,0.029435664709023,0.000746930058729311,0.0572204554423269,0,0.00266951414842499
"2021/01/16","RK",1873000,0,0,55133,1399,107753.623188406,579.710144927536,5507.24637681158,0.029435664709023,0.000746930058729311,0.0575299643291008,0.000309508886773911,0.00294033442435215
"2021/01/17","RK",1873000,716,11,55849,1410,107753.623188406,0,4855.07246376811,0.0298179391350774,0.000752802989855846,0.0575299643291008,0,0.00259213692673151
"2021/01/18","RK",1873000,0,0,55849,1410,108550.724637681,797.101449275375,4710.14492753624,0.0298179391350774,0.000752802989855846,0.0579555390484149,0.000425574719314135,0.00251475970503803
"2021/01/19","RK",1873000,267,1,56116,1411,108550.724637681,0,3695.65217391305,0.0299604911906033,0.000753336892685531,0.0579555390484149,0,0.00197311915318369
