"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_infected","p_daily","p_active"
"2019/12/23","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/30","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/31","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/01","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/02","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/03","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/04","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/05","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/06","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/07","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/08","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/09","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/10","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/11","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/12","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/14","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/15","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/16","MT",514564,0,0,0,0,0,0,0,0,0,0,0,0
