people_vaccinated
3.07
3.35
4.85
5.41
5.952500000000001
6.495
7.0375
7.58
7.78
8.13
9.19
9.98
10.65
10.97
11.1
11.4
11.71
12.12
12.55
12.97
13.18
13.27
13.41
13.61
13.84
14.1
14.53
15.02
15.16
15.37
15.86
16.16
16.74
17.28
17.5
17.72
17.87
18.25
19.67
20.27
20.83
20.99
21.14
21.36
21.71
22.09
22.38
22.79
22.97
23.05
23.32
23.57
23.87
24.36
24.74
24.91
25.28
25.74
26.07
26.51
26.99
27.67
28.06
28.21
28.83
29.18
29.63
30.23
31.21
31.52
31.62
31.86
32.27
32.75
33.18
33.54
33.7
33.78
34.0
34.23
34.53
34.76
35.18
35.32
35.39
35.63
35.97
36.29
36.72
37.02
37.21
38.64
38.84
38.85
39.11
39.37
39.71
39.84
39.9
40.23
40.59
40.74
40.92
41.06
41.11
41.17
41.25
41.65
41.75
42.06
42.17
42.19
42.22
42.31
42.43
42.57
42.71
42.72
42.93
43.0
43.08
43.18
43.32
43.55
43.84
43.91
43.97
44.27
44.46
44.72
44.96
45.19
45.28
45.32
45.46
45.6
45.81
45.98
46.12
46.17
46.22
46.23
46.36
46.49
46.61
46.74
46.84
46.88
46.89
46.99
47.09
47.2
47.27
47.36
47.42
47.5
47.59
47.66
47.75
47.81
47.89
47.91
47.95
48.06
48.14
48.39
48.49
48.63
48.78
48.98
49.07
49.58
49.67
49.8
49.93
50.06
50.07
50.16
50.23
50.33
50.4
50.44
50.47
50.53
50.59
50.602000000000004
50.614000000000004
50.626
50.638
50.65
50.72
50.78
50.87
50.97
50.98
51.13
51.16
51.23
51.31
51.42
51.52
51.53
51.54
51.73
51.81
51.93
52.03
52.15
52.17
52.17
52.2
52.3
52.39
52.52
52.62
52.64
52.79
52.85
52.93
53.04
53.14
53.25
53.26
53.27
53.44
53.55
53.68
53.79
53.89
53.92
54.14
54.21
54.31
54.44
54.58
54.69
54.839999999999996
54.99
55.14
55.17
55.36
55.57
55.74
55.75
55.93
56.01
56.08
56.19
56.32
56.41
56.52
56.58
56.6
56.66
56.79
56.81
56.83
56.85
57.1
57.14
57.22
57.28
57.38
57.47
57.48
57.59
57.62
57.68
57.74
57.83
57.9
57.943333333333335
57.986666666666665
58.03
58.07
58.17
58.26
58.34
58.35
58.35
58.62
58.62
58.69
58.84
58.92
58.99
59.03
59.07
59.14
59.23
59.33
59.43
59.44
59.56
59.6
59.61
59.64
59.8
59.89
59.9
60.04
60.07
60.12
60.265
60.41
60.73
61.01
61.15
61.16
61.46
61.62
61.74
61.89
61.9
61.91
62.18
62.28
62.316
62.352000000000004
62.388
62.424
62.46
62.8
62.94
63.09
63.24
63.39
63.4
63.6
63.63
63.71
63.81
63.89
63.97
63.98
64.09
64.13
64.19
64.29
64.36
64.41
64.42
64.43
64.56
64.63
64.71
64.7175
64.725
64.73249999999999
64.74
64.91
64.96
65.03
65.066
65.102
65.13799999999999
65.17399999999999
65.21
65.27
65.34
65.41
65.48
65.49
65.5
65.61
65.66
65.77
65.8
65.9
65.93666666666667
65.97333333333334
66.01
67.42
67.46
67.51
67.56
67.57
67.65
67.67
67.7
67.74
67.77
67.79833333333333
67.82666666666667
67.85499999999999
67.88333333333333
67.91166666666666
67.94
67.98
68.01
68.03
68.08
68.09
68.1
68.11
68.2
68.23
68.24
68.24
68.28
68.28
68.32
68.35
68.37
68.39
68.41000000000001
68.43
68.43
68.47
68.47
68.48
68.51
68.54
68.55
68.58
68.58
68.63
68.64
68.64
68.69
68.85
68.87
68.9
68.91
68.93
68.94
68.94
68.97
68.97
68.97
68.98
69.03
69.04
69.06
69.07
69.11
69.13
69.14
69.17
69.18
69.22
69.22
69.22
69.25
69.27
69.34
69.34
69.35
69.37
69.38
69.41
69.42
69.43
69.44
69.48
69.49
69.5
69.51
69.55
69.56
69.57
69.58
69.6
69.63
69.66
69.68
69.7
69.7
69.72
69.72
69.74
69.75
69.76
69.79
69.8
69.80090909090909
69.80181818181818
69.80272727272727
69.80363636363636
69.80454545454545
69.80545454545455
69.80636363636364
69.80727272727273
69.80818181818182
69.80909090909091
69.81
69.82
69.82
69.83
69.85
69.85
69.86
69.89
69.9
69.9
69.9
69.93
69.94
69.96
69.99
69.99
70.0
70.00999999999999
70.02
70.03
70.05103448275862
70.07206896551725
70.09310344827587
70.11413793103448
70.1351724137931
70.15620689655172
70.17724137931035
70.19827586206897
70.21931034482759
70.24034482758621
70.26137931034482
70.28241379310344
70.30344827586207
70.32448275862069
70.34551724137931
70.36655172413793
70.38758620689656
70.40862068965518
70.42965517241379
70.45068965517241
70.47172413793103
70.49275862068966
70.51379310344828
70.5348275862069
70.55586206896552
70.57689655172413
70.59793103448276
70.61896551724138
70.64
70.65857142857143
70.67714285714285
