"Country","Cookie","Count"
"Turkey","ngf60b2u6a9gam6q78",4
"Turkey","f4297njyo2no4idwl5",2
"Turkey","g098g1hxgj6ma1l4n0",2
"Turkey","ltmfif56v7902711f6",2
"Turkey","vpipz4va7cx9qk2sq0",2
"Turkey","1uc96v7cyf8076gqyv",1
"Turkey","37bbgacj1xkav1d7p2",1
"Turkey","399t0myd6rxcd8y7ti",1
"Turkey","3ar1w5ctdzka86ex6k",1
"Turkey","6hks63eqhzkb2pk5k6",1
"Turkey","70ux0zyspeo8iadsoi",1
"Turkey","7byabx9vdvmz060nf7",1
"Turkey","7nywx7y6bj4o9llwtg",1
"Turkey","7rp091zefswne8gnmx",1
"Turkey","8gmlbl6oowyucupjzi",1
"Turkey","8uytvgcmpygz3l9fj6",1
"Turkey","drusozxv6wnws3c3ze",1
"Turkey","ecliy0i3ah9nzfido8",1
"Turkey","ehnrbax8ffe0mrc9qc",1
"Turkey","f5sn9jbj686n095ol7",1
"Turkey","h6iyhv6rdmulvcpwan",1
"Turkey","juvdvuuyxn8tchliuj",1
"Turkey","key9iok0pmdoxj9hdb",1
"Turkey","kysit3jo2bt04iycf0",1
"Turkey","lyzj7ccs7c3dyhzsqx",1
"Turkey","m7rp2zlcfc90kpy0zg",1
"Turkey","niq2572c5gja95cq1i",1
"Turkey","ox4w02t6dckar66mor",1
"Turkey","qav0t0h7kc9ql6b6ov",1
"Turkey","teddzhob81kagt1ley",1
"Turkey","v2opkhg961wnop7947",1
"Turkey","wia2qy2hgvn1y0upsa",1
"Turkey","zn089fgju7u0y4632q",1
