"Country","Cookie","Count"
"Canada","0az4h9h2o5nry5yidr",7
"Canada","gb4azsd38hkb2qvbev",5
"Canada","jep82rxre504rsgzmw",5
"Canada","ky4ts3uh1pc418rkqb",5
"Canada","3mfish6hkwxsnj2wtn",4
"Canada","chb2rk7powkb2wz21y",3
"Canada","nl50l9jvookb2x11su",3
"Canada","ptjco2qsbtkb85tgoq",3
"Canada","yzfxqzwtojkb8b5nbt",3
"Canada","0wag55bu46kb3of8fz",2
"Canada","4mx1yetb6c74b1fahh",2
"Canada","cuq38d0w53kb8o4ubj",2
"Canada","kvfxu4q9bjkb3mkdqo",2
"Canada","smsihvnbfrkaxatjki",2
"Canada","vpsyte7ophm7h8hmo6",2
"Canada","0et9tjakl249md2l9j",1
"Canada","14vketo22g86ti19ux",1
"Canada","3z8aw36w19kb2yyw34",1
"Canada","4cpx4bkvl7xqw0nfld",1
"Canada","4jeajvbwllxvw9v8qc",1
"Canada","4nt0mgi5znkb2onv09",1
"Canada","4qqicradw9kb2otztf",1
"Canada","58v888ip0dkht0jqqj",1
"Canada","60fa5rhkfikax9tfff",1
"Canada","75ioyxfycgvdeedjqw",1
"Canada","7fgv3g2izxkb88roa6",1
"Canada","8ien68vhb9kb87ag0l",1
"Canada","8n69hec37akb85rwic",1
"Canada","8wojy9ces8kb8jpr3d",1
"Canada","9s1q32vj4tkb7iiwa8",1
"Canada","9tzddx6ywgkb873hha",1
"Canada","aou38db6hxkb2sn07l",1
"Canada","bg0ngp3zh4kb9hdlbn",1
"Canada","bmn1w51gn9kb8ohkra",1
"Canada","c33ah20jkew0nt1cpd",1
"Canada","eiuzbrqmskkb2u4pwq",1
"Canada","fpyvomiqqakb9mks09",1
"Canada","fv5vqgu549kb2vkdev",1
"Canada","g56hiqc7tykb40guoi",1
"Canada","g5amk9i1etkb84530b",1
"Canada","gr49hwsez1tkzz9yj7",1
"Canada","i0lvmpcgplzjo22u94",1
"Canada","j54i0klmwf64vgkntl",1
"Canada","j54y4dgkjpkb31mj7p",1
"Canada","jctkiba8dzeaf7si1b",1
"Canada","msoeo1wci1kb2pv1ef",1
"Canada","p3xcunat4ek9yz62z7",1
"Canada","pvp8u05148kb6d5chn",1
"Canada","r0mx9cl54nkb43daw6",1
"Canada","ro3o38aj0kkb2qp76l",1
"Canada","s3w0ktkztvfdbr80qi",1
"Canada","srorbzemzqkb2pk9h3",1
"Canada","tedsrevstykb8645i4",1
"Canada","tyb1rvgn93nq67wgbe",1
"Canada","u2ds8w5248ka9n6btn",1
"Canada","u68rt327hdxmt6jwtz",1
"Canada","umn9re0topkb831gl2",1
"Canada","v8812961af9wz72ut2",1
"Canada","vdg0x4rcixatdsua0t",1
"Canada","vj1915i9yytvyimfh1",1
"Canada","vqsytk1rckkb3n7ytq",1
"Canada","waruupigjckb4heddj",1
"Canada","wcl7i1s5amkb2ywnz2",1
"Canada","wlgpp6kxsh8xe1gyow",1
"Canada","x8aazp9stakb2p7s7t",1
"Canada","yna2ne16wokb4gt0k9",1
"Canada","zso7pmciwxq2pyhqdz",1
