"Country","Cookie","Count"
"Colombia","hz9dwezs5qkb2ovx8b",2
"Colombia","kfb61cy92fkb2ojxu8",2
"Colombia","xo3x0732xgphsozyiz",2
"Colombia","2afjm9y1u3zxz116kq",1
"Colombia","4jgfa1f3gbkb8p930c",1
"Colombia","6kp3rpi48rq726w867",1
"Colombia","6t8n6872u9kb86qts6",1
"Colombia","izek0rs4zwdpx4kxus",1
"Colombia","lrd9pztknvkb45whb6",1
"Colombia","neroa0mo9fkc7yk01s",1
"Colombia","p82phud9z4kc2edce6",1
"Colombia","st6jm1uglgp1qu8au8",1
"Colombia","tc9s6p8nbzgv6bhx6i",1
"Colombia","yxkw307bthkb40dijq",1
