"Country","Cookie","Count"
"Poland","949qd2ebpxkb62tx1d",3
"Poland","02mrj5wwtdkc7ykwi7",2
"Poland","3eibeodoh9kb3as1gw",2
"Poland","fdlyfin0mycfpsv4az",2
"Poland","r2hsealtkyl06oez54",2
"Poland","37qylit1m0kb3gb4hs",1
"Poland","43zot2zvw2bd4586jh",1
"Poland","488ub8l78akb9343xw",1
"Poland","6wkmiq63mzkb2oufzt",1
"Poland","7jo30mqk3skcogm14q",1
"Poland","8xsx83d3p3kbgnf60y",1
"Poland","97s14w690skc8yn8e0",1
"Poland","9myl7pk85kkca7gqbj",1
"Poland","cg9tn9th0sxikum89r",1
"Poland","da58bkea6zkb2p9we8",1
"Poland","ehmlwljoes0ehq3fx0",1
"Poland","eizvfp0xt07nqxqrot",1
"Poland","insdfnbwovkb97rzom",1
"Poland","j2ymi4trs8pha3omf7",1
"Poland","jpvwq9jd92j1k1rie3",1
"Poland","jzyshmpks5k9yjcrhu",1
"Poland","mxl9qzijk5ka7ykbwt",1
"Poland","ov78qfass1mvluas4y",1
"Poland","qnvly77mgi5qzzb09a",1
"Poland","syn7382im1sd20c10m",1
"Poland","u1o3ye7japkbhebwi5",1
"Poland","uz93b9gildytishxrh",1
"Poland","wknx99k7luxeulc2bt",1
"Poland","xa8kdoc6mcgilsx18b",1
"Poland","xl5yuq5et8kb6c2pt9",1
