"Country","Cookie","Count"
"Brazil","he6diq9pc2ka8zdi5g",25
"Brazil","wd14gs3w4vxj9nxmmq",25
"Brazil","vdgzsvwsee095aoavm",22
"Brazil","f9me4ijpd3kb2su7iy",18
"Brazil","4nmafiyedx3j9ezce8",12
"Brazil","9m9npan8dh06p8wthi",12
"Brazil","gowc7zx50xx6noogob",11
"Brazil","t73q4v9sr6kaehuvq0",11
"Brazil","6srwqmkpdfk9vkvkiq",10
"Brazil","lv8ucn7tznkbeeik9p",10
"Brazil","tuwnh7f94tka9g6u1p",9
"Brazil","o0qa2evzypzsyffz8v",8
"Brazil","a0argb1tyskbmintck",6
"Brazil","hbi8ga6pu6ka8ta0tl",5
"Brazil","jn4wv2n9pqdigoo2qx",5
"Brazil","qk6x27y3c9q8oc99xp",5
"Brazil","oogzwqfxaj5ejo47ar",4
"Brazil","s0ve6ntaanka93lkar",4
"Brazil","umig4818uekcaf44wo",4
"Brazil","170gbc64nboy3edlz9",3
"Brazil","45ysbgd7tdxo50zbe2",3
"Brazil","4ont2or8c342sr177k",3
"Brazil","5rlatbctr9nd8bo7qo",3
"Brazil","664o6b0cv9ybxgfed2",3
"Brazil","6n1n8urdv1jkzpby3c",3
"Brazil","6x9pud9u1l3smlvjct",3
"Brazil","77zoqg3gepz7yk1gdh",3
"Brazil","avvdrn05p6ka9p1rii",3
"Brazil","d3wtxrd8jwa6hfvpin",3
"Brazil","heto99gokt9m5zzz1a",3
"Brazil","jbk54wuud7ka8xknh4",3
"Brazil","lbfuw7ikpjqzeyyfvj",3
"Brazil","opyfm4b0lhym627dlb",3
"Brazil","p9watt11854i51rpis",3
"Brazil","pnso9n8c4tn44lap96",3
"Brazil","uc0yum2j43kbdfe2gf",3
"Brazil","usrmx4gqjqgv0zsr9v",3
"Brazil","0azvymra3ofi6d58l3",2
"Brazil","0ilqcv81gixze3rjpu",2
"Brazil","0v34ib2hv30lssul83",2
"Brazil","123kq25hp57112oaxc",2
"Brazil","14ikyu9vn36bpcxqhz",2
"Brazil","1iwybehkxukfek5x51",2
"Brazil","1o3cuem37wka8ugd7k",2
"Brazil","1rrqbvbnkn6aqhnenj",2
"Brazil","1t6lt0a786kamgcwlr",2
"Brazil","27g0on7p4fkafrr25b",2
"Brazil","297cdm97b0kckg9q9r",2
"Brazil","2bu7umwv7340ylbpml",2
"Brazil","36vn2a3ezjrh4dnidf",2
"Brazil","3ll8ea7e7p3ldxezo0",2
"Brazil","4lzvygk3tfs1k8eo1h",2
"Brazil","5y6hc6kiwukabekqke",2
"Brazil","6d25dctxnwkaolhrqj",2
"Brazil","6onjlude81oeh58pg0",2
"Brazil","6wd7jjgni6kb337vg8",2
"Brazil","70nox5ic15a75nmoiu",2
"Brazil","76qppp9uoalf5n5rru",2
"Brazil","7yxxfp2rvgf2328mgf",2
"Brazil","81bu37ei99jx63kwk3",2
"Brazil","84ykrz8mdycgch8wof",2
"Brazil","863widvfylczc72vy7",2
"Brazil","8qui4523ifihq38b5k",2
"Brazil","9662iivlv4qss2a2qy",2
"Brazil","99nm8rqq8btbwkrq94",2
"Brazil","9gzmvh0fr2250y4nft",2
"Brazil","9vit1tqw61kb6wf28f",2
"Brazil","a2f6n54bs6exmu8szj",2
"Brazil","az4bxyige73jo8m5jt",2
"Brazil","c2r66u53amgulzof4z",2
"Brazil","d43uar4rqsmh18svsh",2
"Brazil","dykd02mxzvnvst3spe",2
"Brazil","dzo2ljimmen3axpe4e",2
"Brazil","e70vewidi1evldsoqq",2
"Brazil","eisxuyecaydgmk1v51",2
"Brazil","f1xemxmb6wkahgb6cs",2
"Brazil","fa26a46ugx697uitdq",2
"Brazil","fig9ie57zokbfthxyp",2
"Brazil","g69dxtfw2bdujk9rri",2
"Brazil","gbekzt4ud2btzzfwy7",2
"Brazil","gvpyl51ikofgnzg1no",2
"Brazil","hc6te6ngzpx7gjfnqm",2
