"Country","Cookie","Count"
"Albania","zhmg7o0cazzmcneta7",3
"Albania","3fwemjeq4y43hb7bc1",1
"Albania","70my4vx485zfr6o2dj",1
"Albania","80gsch9otzriu0l64t",1
"Albania","8sm44sdvewwekkb1eh",1
"Albania","baj06rlv5upkoz606f",1
"Albania","cgcll81y4ffzcqc1cc",1
"Albania","ihkt3utewxu2glmlnf",1
"Albania","l1fopez27n7jis48fn",1
"Albania","nz03zpvvfg6w05s2um",1
"Albania","qf61m1rayv7t9cnune",1
"Albania","srlsq5j0g0bbmlfova",1
"Albania","u3zlw4w7oi5tn2ncws",1
"Albania","wvkpel6u78mv1pvoxm",1
"Albania","yhjrkt5htjgfjkxw02",1
"Albania","z4dtl3gmr1ilot3gyn",1
