"Country","Cookie","Count"
"Croatia","7mqkfk58d9kb3iut36",7
"Croatia","p48okwxcdtfvfr5q81",1
"Croatia","qoh8ngku4skagketu7",1
"Croatia","reh3dtv93aka7xxwxy",1
