"Country","Cookie","Count"
"Switzerland","zh61vzghszkc8226l2",11
"Switzerland","f6ihatpmjgkb5itmwf",9
"Switzerland","7c5d42rnx5kb8vtlug",6
"Switzerland","rbkcd1nxgmkb3h8dii",2
"Switzerland","zc7bs8t13zkb46dqha",2
"Switzerland","0b6i3k3i8g6tjcp9ca",1
"Switzerland","2x2yms0kzinxtdcl0h",1
"Switzerland","3tba9x1kt1kb8bpjo3",1
"Switzerland","47sywjogu5jhev5sgg",1
"Switzerland","5dm8nl4mt3q9xsgv8a",1
"Switzerland","6hj497h8fskb2sbsr8",1
"Switzerland","7k2t87l0f6kca0su0z",1
"Switzerland","92uw8wk4pmcwxtl5mr",1
"Switzerland","aybft4cnhlka72lfp2",1
"Switzerland","dna4dmjkvb0ugu3sit",1
"Switzerland","gda9i9mnhakb91js9w",1
"Switzerland","hbyjckgiowka6oia3p",1
"Switzerland","jd9vonl8e2kb3f34pg",1
"Switzerland","labu8wymjakb83r8u9",1
"Switzerland","lp448zas8zkbjdtil4",1
"Switzerland","mb7dsjkqyukbbx4nvx",1
"Switzerland","mubmqfzajtkb8h8yl4",1
"Switzerland","oe9lbzp73bq4wdhcck",1
"Switzerland","ppg8730eavkb6bcwfi",1
"Switzerland","qgs4e0jk3nkbiz62ms",1
"Switzerland","rrtsh3rjzukci4hys2",1
"Switzerland","u8br7yedjraw10j4kv",1
"Switzerland","uwtsqe81kbkagp22fl",1
"Switzerland","vu8w62mjb7kb3fkcl4",1
"Switzerland","x3cb29ff9pboewhl8y",1
"Switzerland","xfj402y214kb2oyq0t",1
"Switzerland","yw90votmta7ly40la6",1
"Switzerland","yzfxqzwtojkb8b5nbt",1
"Switzerland","zt4118agglqr6pmlh0",1
