"Country","Cookie","Count"
"Bosnia and Herzegovina","mw4yhn2hyr8k38sx2d",1
"Bosnia and Herzegovina","tzkza5r69g0hkv0dc0",1
"Bosnia and Herzegovina","w9uzgrzmsgdx7mqohr",1
