"Country","Cookie","Count"
"Romania","0ftzvurw36kagrmxpa",1
"Romania","0l8616a9m4kagl54l5",1
"Romania","19cy2f0hpwkagluwhy",1
"Romania","4cs4xjippwkagqnob8",1
"Romania","4zv70z3m13q3m2z8fh",1
"Romania","5bovr2q887kagyqot2",1
"Romania","5ttrw6zdeqkagk9r2w",1
"Romania","6b6jqboj7pkagvh6m7",1
"Romania","6fvr70rwbnkb8f6kci",1
"Romania","6ge61ns5wukagkgyom",1
"Romania","7915vbbvsakaglu3cv",1
"Romania","7fc9g21zlgkagpph9x",1
"Romania","7zi8l4bo55kagpz8v8",1
"Romania","8ryzus94u8kagm2g3c",1
"Romania","chpdib2tppkagkwp2a",1
"Romania","cuip2oeltrmmakank6",1
"Romania","doq8yavo25n6ge2g1c",1
"Romania","dyh2dvvj17kagjyghw",1
"Romania","el0hvfcbircw7o6688",1
"Romania","eqto4yllbyffwj12x7",1
"Romania","h6w8stfawbkagllmru",1
"Romania","hkxzxdflw4kagm99wd",1
"Romania","mql55koi03kaglqymh",1
"Romania","nz03zpvvfg6w05s2um",1
"Romania","on10fkceq3kagnbfwy",1
"Romania","puukkufn1tkagl6q5i",1
"Romania","qauzpmn4pvfnkf9711",1
"Romania","r7wf3u836xkagm2q4p",1
"Romania","rjul4jgy9dbfxq4amx",1
"Romania","rum22qyy41kagqaraa",1
"Romania","s3p3rpmwylkagt2t17",1
"Romania","sbopf5osoykagly3c7",1
"Romania","tl37qxgg71kagqs5im",1
"Romania","uhtupo7l5wkagkllgg",1
"Romania","un8402ujgmkagk4c9x",1
"Romania","urt4tc1n37kagm0fhh",1
"Romania","vykvpo084dkagmgzhk",1
"Romania","vz7q78n4vqk1widj6j",1
"Romania","w7zxmqisfsskb1rrsi",1
"Romania","wwxyql16r0kagkt0yh",1
"Romania","y0teq2eacijcijoakm",1
"Romania","yg9xd7ck2kkagl1gfk",1
"Romania","zc0ty25b96kagmmtk6",1
"Romania","ze486x8x9rkagopx0c",1
"Romania","zh1cit5bj8kaisl5qr",1
