"Country","Cookie","Count"
"Argentina","oq8gj6ve5p7d2yluii",4
"Argentina","qeld4qfm64kb2q0pfu",2
"Argentina","uimv0iwmp3a4xum2jg",2
"Argentina","1m29uwxrsz1amc3ink",1
"Argentina","2m3x0yl7gzyagidvde",1
"Argentina","3l4w5iw7846wbfxpfx",1
"Argentina","5yskwypk4oqivjkr61",1
"Argentina","am3mq3strzkbo30358",1
"Argentina","ba9xqx9n9afd80vhqx",1
"Argentina","eom32xa1ec74zf0y31",1
"Argentina","l7jaxsqqegka8zo1s5",1
"Argentina","l9thzhp8nia2todakb",1
"Argentina","m6195ydzdnrux36uwm",1
"Argentina","n0hhzdlocrogmyh1fa",1
"Argentina","n9mzb0zi4q3yi8q8yt",1
"Argentina","nyrm72cldjkb2p4h8h",1
"Argentina","o0qbz8lyk6qpulsylm",1
"Argentina","r23dfmminh19ppwaq1",1
"Argentina","rd02k2469t2lsq7the",1
"Argentina","t5gtgxpm1skcffwjdr",1
"Argentina","tuq7k2woxhkcm3mt7i",1
"Argentina","zqglp6msax1ogz8z9r",1
