"Country","Cookie","Count"
"Antarctica","eogj06qsxqkal6grx7",8
"Antarctica","hc3sam25syk9vjm8uy",4
"Antarctica","s2qolor2mck9ycxaoh",4
"Antarctica","r2tankjfvlka8f5vuc",3
"Antarctica","ujzstu6qcp071qh359",3
"Antarctica","53x2k3etlqk9xrznp5",2
"Antarctica","ct1wzlim6uka2n4tpq",2
"Antarctica","0tgil5185qk9xb5gkv",1
"Antarctica","1lftbjv8bmkagzs3c7",1
"Antarctica","1mpxpn9xulka5w4jek",1
"Antarctica","1xh2qsp70dk9x6mkwx",1
"Antarctica","6ftzqe0eeqrakwfvzh",1
"Antarctica","8jx47oz0k5ka8nu370",1
"Antarctica","9kw7pftmshfgnwoei8",1
"Antarctica","bmfvsjne3wk9xbw5dm",1
"Antarctica","d7s8u70k4okhpsjw7c",1
"Antarctica","diickg4ehs5j1hx8yy",1
"Antarctica","dxohm838h6k9xciiwq",1
"Antarctica","eehpxpjogbk9tzbaeg",1
"Antarctica","g57f4gaj7bk9wlxk27",1
"Antarctica","i7vow3elkhk9x6vfbz",1
"Antarctica","k8k0wjzkx3ypanprqf",1
"Antarctica","mjy52d5fkkk9wl9u0g",1
"Antarctica","pjtpdby65bka3jpyny",1
"Antarctica","qvdwj3iok9vd4p68vu",1
"Antarctica","rrqs4lfnpokal29yu1",1
"Antarctica","urgyj7zfpfkabj5rxf",1
"Antarctica","urh59kdireo5bpq1r0",1
"Antarctica","vubc67v5t9w34z4p8m",1
"Antarctica","wusnx7iipika6tcexe",1
"Antarctica","xy93dss4nmk9wpc0s0",1
"Antarctica","yxdn7h8qphka1jnzam",1
"Antarctica","zgzu2nhl7cjlifsbny",1
