"date","country","region","population","p_cases_infected","p_cases_recent","p_cases_active"
2020-04-08,"PL","PLDS",2899986,0,0,0
2020-04-08,"PL","PLKP",2074517,0,0,0
2020-04-08,"PL","PLLB",1013031,0,0,0
2020-04-08,"PL","PLLD",2460170,0,0,0
2020-04-08,"PL","PLLU",2112216,0,0,0
2020-04-08,"PL","PLMA",3404863,0,0,0
2020-04-08,"PL","PLMZ",5411446,0,0,0
2020-04-08,"PL","PLOP",984345,0,0,0
2020-04-08,"PL","PLPD",1179430,0,0,0
2020-04-08,"PL","PLPK",2127462,0,0,0
2020-04-08,"PL","PLPM",2337769,0,0,0
2020-04-08,"PL","PLSK",1237369,0,0,0
2020-04-08,"PL","PLSL",4524091,0,0,0
2020-04-08,"PL","PLWN",1425967,0,0,0
2020-04-08,"PL","PLWP",3495470,0,0,0
2020-04-08,"PL","PLZP",1698344,0,0,0
2020-04-09,"PL","PLDS",2899986,0,0,0
2020-04-09,"PL","PLKP",2074517,0,0,0
2020-04-09,"PL","PLLB",1013031,0,0,0
2020-04-09,"PL","PLLD",2460170,0,0,0
2020-04-09,"PL","PLLU",2112216,0,0,0
2020-04-09,"PL","PLMA",3404863,0,0,0
2020-04-09,"PL","PLMZ",5411446,0,0,0
2020-04-09,"PL","PLOP",984345,0,0,0
2020-04-09,"PL","PLPD",1179430,0,0,0
2020-04-09,"PL","PLPK",2127462,0,0,0
2020-04-09,"PL","PLPM",2337769,0,0,0
2020-04-09,"PL","PLSK",1237369,0,0,0
2020-04-09,"PL","PLSL",4524091,0,0,0
2020-04-09,"PL","PLWN",1425967,0,0,0
2020-04-09,"PL","PLWP",3495470,0,0,0
2020-04-09,"PL","PLZP",1698344,0,0,0
2020-04-10,"PL","PLDS",2899986,0,0,0
2020-04-10,"PL","PLKP",2074517,0,0,0
2020-04-10,"PL","PLLB",1013031,0,0,0
2020-04-10,"PL","PLLD",2460170,0,0,0
2020-04-10,"PL","PLLU",2112216,0,0,0
2020-04-10,"PL","PLMA",3404863,0,0,0
2020-04-10,"PL","PLMZ",5411446,0,0,0
2020-04-10,"PL","PLOP",984345,0,0,0
2020-04-10,"PL","PLPD",1179430,0,0,0
2020-04-10,"PL","PLPK",2127462,0,0,0
2020-04-10,"PL","PLPM",2337769,0,0,0
2020-04-10,"PL","PLSK",1237369,0,0,0
2020-04-10,"PL","PLSL",4524091,0,0,0
2020-04-10,"PL","PLWN",1425967,0,0,0
2020-04-10,"PL","PLWP",3495470,0,0,0
2020-04-10,"PL","PLZP",1698344,0,0,0
2020-04-11,"PL","PLDS",2899986,0,0,0
2020-04-11,"PL","PLKP",2074517,0,0,0
2020-04-11,"PL","PLLB",1013031,0,0,0
2020-04-11,"PL","PLLD",2460170,0,0,0
2020-04-11,"PL","PLLU",2112216,0,0,0
2020-04-11,"PL","PLMA",3404863,0,0,0
2020-04-11,"PL","PLMZ",5411446,0,0,0
2020-04-11,"PL","PLOP",984345,0,0,0
2020-04-11,"PL","PLPD",1179430,0,0,0
2020-04-11,"PL","PLPK",2127462,0,0,0
2020-04-11,"PL","PLPM",2337769,0,0,0
2020-04-11,"PL","PLSK",1237369,0,0,0
2020-04-11,"PL","PLSL",4524091,0,0,0
2020-04-11,"PL","PLWN",1425967,0,0,0
2020-04-11,"PL","PLWP",3495470,0,0,0
2020-04-11,"PL","PLZP",1698344,0,0,0
2020-04-12,"PL","PLDS",2899986,0,0,0
2020-04-12,"PL","PLKP",2074517,0,0,0
2020-04-12,"PL","PLLB",1013031,0,0,0
2020-04-12,"PL","PLLD",2460170,0,0,0
2020-04-12,"PL","PLLU",2112216,0,0,0
2020-04-12,"PL","PLMA",3404863,0,0,0
2020-04-12,"PL","PLMZ",5411446,0,0,0
2020-04-12,"PL","PLOP",984345,0,0,0
2020-04-12,"PL","PLPD",1179430,0,0,0
2020-04-12,"PL","PLPK",2127462,0,0,0
2020-04-12,"PL","PLPM",2337769,0,0,0
2020-04-12,"PL","PLSK",1237369,0,0,0
2020-04-12,"PL","PLSL",4524091,0,0,0
2020-04-12,"PL","PLWN",1425967,0,0,0
2020-04-12,"PL","PLWP",3495470,0,0,0
2020-04-12,"PL","PLZP",1698344,0,0,0
2020-04-13,"PL","PLDS",2899986,0,0,0
2020-04-13,"PL","PLKP",2074517,0,0,0
2020-04-13,"PL","PLLB",1013031,0,0,0
2020-04-13,"PL","PLLD",2460170,0,0,0
2020-04-13,"PL","PLLU",2112216,0,0,0
2020-04-13,"PL","PLMA",3404863,0,0,0
2020-04-13,"PL","PLMZ",5411446,0,0,0
2020-04-13,"PL","PLOP",984345,0,0,0
2020-04-13,"PL","PLPD",1179430,0,0,0
2020-04-13,"PL","PLPK",2127462,0,0,0
2020-04-13,"PL","PLPM",2337769,0,0,0
2020-04-13,"PL","PLSK",1237369,0,0,0
2020-04-13,"PL","PLSL",4524091,0,0,0
2020-04-13,"PL","PLWN",1425967,0,0,0
2020-04-13,"PL","PLWP",3495470,0,0,0
2020-04-13,"PL","PLZP",1698344,0,0,0
2020-04-14,"PL","PLDS",2899986,0,0,0
2020-04-14,"PL","PLKP",2074517,0,0,0
2020-04-14,"PL","PLLB",1013031,0,0,0
2020-04-14,"PL","PLLD",2460170,0,0,0
2020-04-14,"PL","PLLU",2112216,0,0,0
2020-04-14,"PL","PLMA",3404863,0,0,0
2020-04-14,"PL","PLMZ",5411446,0,0,0
2020-04-14,"PL","PLOP",984345,0,0,0
2020-04-14,"PL","PLPD",1179430,0,0,0
2020-04-14,"PL","PLPK",2127462,0,0,0
2020-04-14,"PL","PLPM",2337769,0,0,0
2020-04-14,"PL","PLSK",1237369,0,0,0
2020-04-14,"PL","PLSL",4524091,0,0,0
2020-04-14,"PL","PLWN",1425967,0,0,0
2020-04-14,"PL","PLWP",3495470,0,0,0
2020-04-14,"PL","PLZP",1698344,0,0,0
2020-04-15,"PL","PLDS",2899986,0,0,0
2020-04-15,"PL","PLKP",2074517,0,0,0
2020-04-15,"PL","PLLB",1013031,0,0,0
2020-04-15,"PL","PLLD",2460170,0,0,0
2020-04-15,"PL","PLLU",2112216,0,0,0
2020-04-15,"PL","PLMA",3404863,0,0,0
2020-04-15,"PL","PLMZ",5411446,0,0,0
2020-04-15,"PL","PLOP",984345,0,0,0
2020-04-15,"PL","PLPD",1179430,0,0,0
2020-04-15,"PL","PLPK",2127462,0,0,0
2020-04-15,"PL","PLPM",2337769,0,0,0
2020-04-15,"PL","PLSK",1237369,0,0,0
2020-04-15,"PL","PLSL",4524091,0,0,0
2020-04-15,"PL","PLWN",1425967,0,0,0
2020-04-15,"PL","PLWP",3495470,0,0,0
2020-04-15,"PL","PLZP",1698344,0,0,0
2020-04-16,"PL","PLDS",2899986,0,0,0
2020-04-16,"PL","PLKP",2074517,0,0,0
2020-04-16,"PL","PLLB",1013031,0,0,0
2020-04-16,"PL","PLLD",2460170,0,0,0
2020-04-16,"PL","PLLU",2112216,0,0,0
2020-04-16,"PL","PLMA",3404863,0,0,0
2020-04-16,"PL","PLMZ",5411446,0,0,0
2020-04-16,"PL","PLOP",984345,0,0,0
2020-04-16,"PL","PLPD",1179430,0,0,0
2020-04-16,"PL","PLPK",2127462,0,0,0
2020-04-16,"PL","PLPM",2337769,0,0,0
2020-04-16,"PL","PLSK",1237369,0,0,0
2020-04-16,"PL","PLSL",4524091,0,0,0
2020-04-16,"PL","PLWN",1425967,0,0,0
2020-04-16,"PL","PLWP",3495470,0,0,0
2020-04-16,"PL","PLZP",1698344,0,0,0
2020-04-17,"PL","PLDS",2899986,0,0,0
2020-04-17,"PL","PLKP",2074517,0,0,0
2020-04-17,"PL","PLLB",1013031,0,0,0
2020-04-17,"PL","PLLD",2460170,0,0,0
2020-04-17,"PL","PLLU",2112216,0,0,0
2020-04-17,"PL","PLMA",3404863,0,0,0
2020-04-17,"PL","PLMZ",5411446,0,0,0
2020-04-17,"PL","PLOP",984345,0,0,0
2020-04-17,"PL","PLPD",1179430,0,0,0
2020-04-17,"PL","PLPK",2127462,0,0,0
2020-04-17,"PL","PLPM",2337769,0,0,0
2020-04-17,"PL","PLSK",1237369,0,0,0
2020-04-17,"PL","PLSL",4524091,0,0,0
2020-04-17,"PL","PLWN",1425967,0,0,0
2020-04-17,"PL","PLWP",3495470,0,0,0
2020-04-17,"PL","PLZP",1698344,0,0,0
2020-04-18,"PL","PLDS",2899986,0,0,0
2020-04-18,"PL","PLKP",2074517,0,0,0
2020-04-18,"PL","PLLB",1013031,0,0,0
2020-04-18,"PL","PLLD",2460170,0,0,0
2020-04-18,"PL","PLLU",2112216,0,0,0
2020-04-18,"PL","PLMA",3404863,0,0,0
2020-04-18,"PL","PLMZ",5411446,0,0,0
2020-04-18,"PL","PLOP",984345,0,0,0
2020-04-18,"PL","PLPD",1179430,0,0,0
2020-04-18,"PL","PLPK",2127462,0,0,0
2020-04-18,"PL","PLPM",2337769,0,0,0
2020-04-18,"PL","PLSK",1237369,0,0,0
2020-04-18,"PL","PLSL",4524091,0,0,0
2020-04-18,"PL","PLWN",1425967,0,0,0
2020-04-18,"PL","PLWP",3495470,0,0,0
2020-04-18,"PL","PLZP",1698344,0,0,0
2020-04-19,"PL","PLDS",2899986,0,0,0
2020-04-19,"PL","PLKP",2074517,0,0,0
2020-04-19,"PL","PLLB",1013031,0,0,0
2020-04-19,"PL","PLLD",2460170,0,0,0
2020-04-19,"PL","PLLU",2112216,0,0,0
2020-04-19,"PL","PLMA",3404863,0,0,0
2020-04-19,"PL","PLMZ",5411446,0,0,0
2020-04-19,"PL","PLOP",984345,0,0,0
2020-04-19,"PL","PLPD",1179430,0,0,0
2020-04-19,"PL","PLPK",2127462,0,0,0
2020-04-19,"PL","PLPM",2337769,0,0,0
2020-04-19,"PL","PLSK",1237369,0,0,0
2020-04-19,"PL","PLSL",4524091,0,0,0
2020-04-19,"PL","PLWN",1425967,0,0,0
2020-04-19,"PL","PLWP",3495470,0,0,0
2020-04-19,"PL","PLZP",1698344,0,0,0
2020-04-20,"PL","PLDS",2899986,0,0,0
2020-04-20,"PL","PLKP",2074517,0,0,0
2020-04-20,"PL","PLLB",1013031,0,0,0
2020-04-20,"PL","PLLD",2460170,0,0,0
2020-04-20,"PL","PLLU",2112216,0,0,0
2020-04-20,"PL","PLMA",3404863,0,0,0
2020-04-20,"PL","PLMZ",5411446,0,0,0
2020-04-20,"PL","PLOP",984345,0,0,0
2020-04-20,"PL","PLPD",1179430,0,0,0
2020-04-20,"PL","PLPK",2127462,0,0,0
2020-04-20,"PL","PLPM",2337769,0,0,0
2020-04-20,"PL","PLSK",1237369,0,0,0
2020-04-20,"PL","PLSL",4524091,0,0,0
2020-04-20,"PL","PLWN",1425967,0,0,0
2020-04-20,"PL","PLWP",3495470,0,0,0
2020-04-20,"PL","PLZP",1698344,0,0,0
2020-04-21,"PL","PLDS",2899986,0,0,0
2020-04-21,"PL","PLKP",2074517,0,0,0
2020-04-21,"PL","PLLB",1013031,0,0,0
2020-04-21,"PL","PLLD",2460170,0,0,0
2020-04-21,"PL","PLLU",2112216,0,0,0
2020-04-21,"PL","PLMA",3404863,0,0,0
2020-04-21,"PL","PLMZ",5411446,0,0,0
2020-04-21,"PL","PLOP",984345,0,0,0
2020-04-21,"PL","PLPD",1179430,0,0,0
2020-04-21,"PL","PLPK",2127462,0,0,0
2020-04-21,"PL","PLPM",2337769,0,0,0
2020-04-21,"PL","PLSK",1237369,0,0,0
2020-04-21,"PL","PLSL",4524091,0,0,0
2020-04-21,"PL","PLWN",1425967,0,0,0
2020-04-21,"PL","PLWP",3495470,0,0,0
2020-04-21,"PL","PLZP",1698344,0,0,0
2020-04-22,"PL","PLDS",2899986,0,0,0
2020-04-22,"PL","PLKP",2074517,0,0,0
2020-04-22,"PL","PLLB",1013031,0,0,0
2020-04-22,"PL","PLLD",2460170,0,0,0
2020-04-22,"PL","PLLU",2112216,0,0,0
2020-04-22,"PL","PLMA",3404863,0,0,0
2020-04-22,"PL","PLMZ",5411446,0,0,0
2020-04-22,"PL","PLOP",984345,0,0,0
2020-04-22,"PL","PLPD",1179430,0,0,0
2020-04-22,"PL","PLPK",2127462,0,0,0
2020-04-22,"PL","PLPM",2337769,0,0,0
2020-04-22,"PL","PLSK",1237369,0,0,0
2020-04-22,"PL","PLSL",4524091,0,0,0
2020-04-22,"PL","PLWN",1425967,0,0,0
2020-04-22,"PL","PLWP",3495470,0,0,0
2020-04-22,"PL","PLZP",1698344,0,0,0
2020-04-23,"PL","PLDS",2899986,0,0,0
2020-04-23,"PL","PLKP",2074517,0,0,0
2020-04-23,"PL","PLLB",1013031,0,0,0
2020-04-23,"PL","PLLD",2460170,0,0,0
2020-04-23,"PL","PLLU",2112216,0,0,0
2020-04-23,"PL","PLMA",3404863,0,0,0
2020-04-23,"PL","PLMZ",5411446,0,0,0
2020-04-23,"PL","PLOP",984345,0,0,0
2020-04-23,"PL","PLPD",1179430,0,0,0
2020-04-23,"PL","PLPK",2127462,0,0,0
2020-04-23,"PL","PLPM",2337769,0,0,0
2020-04-23,"PL","PLSK",1237369,0,0,0
2020-04-23,"PL","PLSL",4524091,0,0,0
2020-04-23,"PL","PLWN",1425967,0,0,0
2020-04-23,"PL","PLWP",3495470,0,0,0
2020-04-23,"PL","PLZP",1698344,0,0,0
2020-04-24,"PL","PLDS",2899986,0,0,0
2020-04-24,"PL","PLKP",2074517,0,0,0
2020-04-24,"PL","PLLB",1013031,0,0,0
2020-04-24,"PL","PLLD",2460170,0,0,0
2020-04-24,"PL","PLLU",2112216,0,0,0
2020-04-24,"PL","PLMA",3404863,0,0,0
2020-04-24,"PL","PLMZ",5411446,0,0,0
2020-04-24,"PL","PLOP",984345,0,0,0
2020-04-24,"PL","PLPD",1179430,0,0,0
2020-04-24,"PL","PLPK",2127462,0,0,0
2020-04-24,"PL","PLPM",2337769,0,0,0
2020-04-24,"PL","PLSK",1237369,0,0,0
2020-04-24,"PL","PLSL",4524091,0,0,0
2020-04-24,"PL","PLWN",1425967,0,0,0
2020-04-24,"PL","PLWP",3495470,0,0,0
2020-04-24,"PL","PLZP",1698344,0,0,0
2020-04-25,"PL","PLDS",2899986,0,0,0
2020-04-25,"PL","PLKP",2074517,0,0,0
2020-04-25,"PL","PLLB",1013031,0,0,0
2020-04-25,"PL","PLLD",2460170,0,0,0
2020-04-25,"PL","PLLU",2112216,0,0,0
2020-04-25,"PL","PLMA",3404863,0,0,0
2020-04-25,"PL","PLMZ",5411446,0,0,0
2020-04-25,"PL","PLOP",984345,0,0,0
2020-04-25,"PL","PLPD",1179430,0,0,0
2020-04-25,"PL","PLPK",2127462,0,0,0
