ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
AM,ARM,Armenia,2,2020-04-28,2020-04-24,100,0,0,0,0,13,99,1,0,1636097.38175237,100,0,97,3,3,94,3,4,93,3,21,77,2,8,89,3,18,80,2,10,88,2,4,94,2,5,92,3,0,97,3,19,78,3,30,70,0,5,95,0,1,4,95,3,97,0,1,2,97,0,3,0,97,18,81,1,55,45,0,1,98,1,45,54,1,3,96,1,1,98,1,45,55,0,33,6,4,2,55,12,88,0,27,9,15,3,15,30,1,50,22,16,10,2,2,2,21,13,62,0,0,4,22,22,52,0,32,39,17,12,0,11,12,34,43,0,37,63,0,0,0,0,100,0,0,0,0,0,0,47,39,14,0,10.9910836762689,20.9945399724961,75,117.260393995586,3.36768761794165,2.2164636664823,0,0,0,0,0,0,0,0,0.00184948072272016,0.00100444056201917
AM,ARM,Armenia,2,2020-04-29,2020-04-25,100,0,0,0,0,13,99,1,0,1749221.01020716,100,0,98,2,3,95,2,3,95,2,20,78,2,7,91,2,14,84,2,10,89,1,2,96,2,4,94,2,1,97,2,18,80,2,27,73,0,5,95,0,1,4,95,3,97,0,1,2,97,0,3,0,97,18,82,0,56,44,0,1,99,0,41,59,0,2,98,0,1,99,0,42,58,0,30,5,4,3,58,15,85,0,27,9,14,3,18,29,0,56,20,16,7,1,1,3,19,11,65,1,0,4,16,26,54,0,27,40,19,14,0,11,12,31,46,0,37,63,0,0,0,0,100,0,0,0,0,0,0,46,38,15,1,11.6301422529796,24.8114919919213,75,117.260393995586,3.29411764705882,2.09983169064006,0,0,0,0,0,0,0,0,0.00184948072272016,0.00100444056201917
AM,ARM,Armenia,2,2020-04-30,2020-04-25,100,0,0,0,0,6,99,1,0,1848423.46838291,100,0,98,2,4,94,2,1,97,2,18,80,2,8,90,2,14,84,2,10,89,1,1,97,2,4,94,2,1,97,2,12,86,2,24,76,0,5,95,0,0,5,95,3,97,0,1,1,98,0,3,0,97,21,79,0,56,44,0,3,97,0,39,61,0,2,98,0,0,100,0,42,58,0,30,5,4,3,58,16,84,0,27,8,15,3,18,29,0,57,21,15,7,0,0,3,14,11,71,1,0,4,12,28,56,0,25,39,23,13,0,10,12,28,50,0,39,60,0,1,0,0,100,0,0,0,0,0,0,45,38,16,1,10.3733459357278,26.604869441817,31.25,31.4576434802948,3.79648760330579,6.07174646404323,0,0,0,0,0,0,0,0,0.000853606487409304,0.000682723316861988
AM,ARM,Armenia,2,2020-05-01,2020-04-25,100,0,0,0,0,6,98,1,0,2105699.86054188,100,1,97,2,4,94,2,3,95,2,20,78,2,9,89,2,16,82,2,12,87,1,2,96,2,7,91,2,1,97,2,15,83,2,27,73,0,6,94,0,0,6,94,3,97,0,1,1,98,0,3,0,97,23,77,0,56,44,0,3,97,0,42,58,0,2,98,0,0,100,0,44,56,0,32,5,4,3,56,16,84,0,27,8,15,4,18,28,0,55,20,14,11,0,0,4,16,11,68,1,0,4,13,28,55,0,26,41,21,12,0,11,13,28,48,0,40,59,0,1,0,0,100,0,0,0,0,0,0,48,37,14,1,9.68,23.5202387881812,31.25,31.4576434802948,3.72427723772251,5.9589949431525,0,0,0,0,0,0,0,0,0.000862316757688991,0.000689686875054412
AM,ARM,Armenia,2,2020-05-02,2020-04-25,100,0,0,0,0,6,98,1,0,2230350.35993975,100,1,97,2,4,94,2,3,95,2,20,78,2,9,89,2,15,83,2,11,88,1,2,96,2,6,92,2,1,97,2,14,84,2,25,75,0,6,94,0,0,6,94,3,97,0,1,1,98,0,3,0,97,23,77,0,55,45,0,3,97,0,43,57,0,2,98,0,1,99,0,44,56,0,32,5,4,3,56,16,84,0,27,8,13,4,18,30,0,55,19,15,11,0,0,4,16,13,66,1,0,5,12,29,54,0,24,43,22,11,0,9,14,29,48,0,41,58,0,1,0,0,100,0,0,0,0,0,0,47,37,15,1,10.4600694444444,24.9500445902242,31.25,31.4576434802948,3.65432098765432,5.86112089021661,0,0,0,0,0,0,0,0,0.000862316757688991,0.000689686875054412
AM,ARM,Armenia,3,2020-05-02,2020-04-23,100,1,18548.7671660148,0,0,16,99,1,1,2221703.14150121,100,6,94,0,8,91,1,1,97,2,24,76,0,7,93,0,20,79,1,9,90,1,5,94,1,4,95,1,2,97,1,6,93,1,23,76,1,9,90,1,5,4,91,5,93,2,1,2,97,1,4,0,95,36,64,0,69,31,0,4,92,4,51,49,0,13,84,3,7,92,1,51,49,0,33,8,7,3,49,15,85,0,27,14,14,0,25,20,0,44,21,20,15,0,3,1,12,17,67,0,1,4,19,22,54,0,24,38,16,22,0,9,17,24,49,1,55,41,1,3,0,0,0,100,0,0,0,0,0,59,35,6,0,17.3611111111111,28.897355096958,19.7530864197531,12.1434046746333,3.8477508650519,2.88397162171368,0.01,0.0195013954179879,0.00834889541249931,0.000119646234965735,0,0,0,0,0.00227628396642481,0.00111408848846795
AM,ARM,Armenia,2,2020-05-03,2020-04-28,100,0,0,0,0,6,99,1,0,2121214.91812302,100,3,95,2,6,92,2,4,94,2,21,77,2,11,87,2,15,83,2,9,89,2,4,95,1,6,92,2,1,97,2,17,82,1,22,77,1,3,97,0,1,2,97,2,98,0,1,0,99,0,2,0,98,24,74,2,60,39,1,3,95,2,44,54,2,3,95,2,2,97,1,45,55,0,34,4,2,5,55,19,81,0,24,13,15,8,18,22,0,57,15,15,13,0,1,5,16,14,63,1,1,5,14,27,53,0,23,42,23,12,0,9,9,35,47,0,39,60,0,1,0,0,100,0,0,0,0,0,0,45,38,16,1,16.3398692810458,36.1607472428828,150,0,3.26049254249046,5.62414354253875,0,0,0,0,0,0,0,0,0.000853606487409304,0.000682723316861988
AM,ARM,Armenia,3,2020-05-03,2020-04-25,100,1,18548.7671660148,0,0,14,99,1,1,2207722.72836292,100,3,96,1,9,90,1,2,96,2,25,75,0,7,92,1,19,80,1,7,92,1,3,95,2,2,96,2,2,97,1,6,93,1,23,77,0,8,91,1,4,4,92,5,93,2,1,1,98,1,4,0,95,37,62,1,72,28,0,3,93,4,49,50,1,16,82,2,7,91,2,50,50,0,30,10,6,4,50,15,85,0,25,17,13,0,24,21,0,46,20,19,15,0,4,1,15,15,65,0,1,3,17,22,57,0,25,41,12,22,0,10,19,25,45,1,56,41,0,3,0,0,0,100,0,0,0,0,0,56,39,5,0,19.0972222222222,31.3174017014532,21.875,14.5620593127679,3.88047593293672,3.02488888396851,0.01,0.0195013954179879,0.00840176482658635,0.000120400685552873,0,0,0,0,0.00199174847062171,0.00104228294537026
AM,ARM,Armenia,2,2020-05-04,2020-04-30,100,0,0,0,0,7,98,0,0,1699935.22091089,100,3,94,3,8,89,3,6,91,3,23,74,3,13,84,3,14,84,2,12,85,3,4,94,2,5,92,3,0,97,3,18,80,2,21,77,2,4,95,1,1,3,96,0,99,1,0,0,100,0,0,0,100,25,72,3,54,44,2,4,93,3,54,43,3,5,92,3,2,96,2,52,47,1,39,7,1,5,48,11,89,0,21,17,16,8,19,17,2,45,23,13,17,2,2,4,10,19,62,3,2,2,18,24,51,3,28,44,16,9,3,11,7,31,49,2,44,54,1,1,0,0,100,0,0,0,0,0,0,51,39,9,1,17.68,37.5632473439186,77.7777777777778,38.4900179459751,3.04820415879017,2.18130093440981,0,0,0,0,0,0,0,0,0.00100603621730382,0.00074489338690477
AM,ARM,Armenia,3,2020-05-04,2020-04-26,100,1,18548.7671660148,0,0,15,99,1,1,2168569.72802189,100,3,94,3,8,89,3,2,94,4,26,74,0,9,89,2,16,81,3,6,91,3,1,95,4,1,95,4,2,95,3,7,90,3,17,82,1,9,90,1,4,5,91,5,93,2,1,1,98,1,4,0,95,36,63,1,70,30,0,3,91,6,47,51,2,15,81,4,7,90,3,47,53,0,30,8,5,4,53,16,84,0,32,15,12,1,21,19,0,44,21,15,20,0,2,4,15,12,67,0,0,4,21,18,57,0,26,43,13,18,0,10,17,27,45,1,59,39,0,2,0,0,0,100,0,0,0,0,0,60,34,6,0,19.4731404958678,34.0729259379084,17.283950617284,13.733700902029,3.90311418685121,2.9395612635238,0.01,0.0195013954179879,0.00855345665224908,0.000122565114817282,0,0,0,0,0.00213401621852326,0.0010787884457632
