ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
UG,UGA,Uganda,2,2020-05-31,2020-04-24,100,0,0,0,0,70,98,4,0,2247036.70000331,100,0,98,2,7,90,3,2,95,3,15,83,2,7,90,3,11,87,2,9,89,2,3,94,3,4,93,3,2,95,3,8,90,2,19,80,1,16,84,0,4,12,84,23,75,2,4,5,91,0,10,1,89,49,51,0,59,41,0,31,68,1,44,55,1,8,92,0,14,86,0,30,68,2,16,4,4,5,71,15,85,0,36,19,10,6,11,16,2,43,22,16,19,0,10,2,7,29,51,1,4,7,11,23,54,1,24,16,26,32,2,42,21,16,21,0,83,14,1,2,0,0,100,0,0,0,0,0,0,28,53,19,0,10.7438016528926,23.4266782409021,34.1836734693878,50.8312821201916,3.59225322782174,2.42195975143543,0,0,0,0,0,0,0,0,0.0100603621730382,0.00234486067698041
UG,UGA,Uganda,2,2020-06-01,2020-04-29,100,0,0,0,0,71,98,3,0,2284932.6155195,100,0,98,2,7,89,4,2,94,4,15,82,3,8,88,4,11,86,3,8,89,3,2,94,4,3,93,4,2,94,4,9,88,3,18,80,2,16,84,0,5,11,84,23,75,2,3,5,92,0,10,0,90,50,50,0,58,42,0,32,67,1,46,53,1,8,92,0,14,86,0,32,67,1,15,6,4,6,69,15,85,0,35,21,10,6,10,16,2,43,20,17,20,0,9,3,6,31,50,1,3,7,12,24,53,1,23,16,26,33,2,41,21,18,20,0,83,15,0,2,0,0,100,0,0,0,0,0,0,27,52,21,0,10.9789075175771,24.2762054833164,34.6938775510204,50.5741868355281,3.61307788421491,2.43494985165292,0,0,0,0,0,0,0,0,0.0102040816326531,0.00236137885624982
UG,UGA,Uganda,2,2020-06-02,2020-05-07,100,1,29471.7061353918,1,29471.7061353918,72,98,3,0,2232625.0840268,100,1,97,2,9,87,4,4,92,4,17,80,3,10,86,4,11,86,3,8,89,3,2,94,4,3,93,4,2,94,4,9,88,3,20,78,2,17,83,0,6,11,83,23,75,2,3,5,92,0,10,0,90,49,51,0,58,42,0,29,70,1,47,52,1,9,91,0,13,87,0,32,67,1,15,6,4,6,69,17,83,0,34,22,12,7,8,15,2,43,21,17,19,0,9,3,6,32,49,1,3,7,11,25,53,1,23,16,25,34,2,45,20,17,18,0,82,16,0,2,0,0,100,0,0,0,0,0,0,28,48,24,0,10.2551984877127,21.9538336876505,30.6666666666667,45.9675523931379,3.61307788421491,2.54277382563651,0.01,0.0195013954179879,0.0132004725496661,0.000149709512681942,0.01,0.0195013954179879,0.0132004725496661,0.000149709512681942,0.0103478010922679,0.00237777749248944
UG,UGA,Uganda,2,2020-06-03,2020-05-08,100,1,29471.7061353918,1,29471.7061353918,72,98,3,0,2274672.04515996,100,2,96,2,10,86,4,5,91,4,17,80,3,10,86,4,12,85,3,8,89,3,3,93,4,3,93,4,3,93,4,8,89,3,20,78,2,17,83,0,6,11,83,23,76,1,3,5,92,0,9,0,91,51,49,0,60,40,0,29,70,1,48,51,1,9,91,0,13,87,0,33,66,1,16,6,4,6,68,18,82,0,34,22,13,6,8,15,2,42,22,18,18,0,9,3,6,35,46,1,3,7,12,26,51,1,22,16,27,33,2,45,19,18,18,0,82,16,0,2,0,0,100,0,0,0,0,0,0,28,50,22,0,11.2476370510397,22.4160519299555,30.6666666666667,45.9675523931379,3.70678883798417,2.56471290631709,0.01,0.0195013954179879,0.012956463855131,0.000146960321759393,0.01,0.0195013954179879,0.012956463855131,0.000146960321759393,0.0103478010922679,0.00237777749248944
UG,UGA,Uganda,2,2020-06-04,2020-05-09,100,1,29471.7061353918,1,29471.7061353918,73,98,4,0,2298340.7430071,100,2,96,2,10,86,4,6,90,4,16,81,3,10,86,4,12,85,3,8,89,3,3,93,4,2,94,4,3,93,4,8,89,3,21,77,2,18,82,0,6,12,82,25,74,1,4,5,91,0,10,0,90,52,48,0,60,40,0,29,70,1,48,51,1,10,90,0,14,86,0,32,67,1,15,6,4,6,69,17,83,0,34,23,12,6,8,15,2,40,23,18,19,0,9,3,6,36,44,2,3,7,13,26,49,2,23,16,27,31,3,45,20,17,18,0,82,16,0,2,0,0,100,0,0,0,0,0,0,27,50,23,0,11.1058601134216,22.4531450378295,27.34375,42.0115931420523,3.67555185339442,2.55360607827873,0.01,0.0195013954179879,0.0128230360206867,0.000145456730127608,0.01,0.0195013954179879,0.0128230360206867,0.000145456730127608,0.0104915205518827,0.00239405904220969
UG,UGA,Uganda,2,2020-06-05,2020-05-09,100,1,29471.7061353918,1,29471.7061353918,70,98,4,0,2246290.60751683,100,2,97,1,10,87,3,6,91,3,16,82,2,10,87,3,12,86,2,8,90,2,3,94,3,2,95,3,3,94,3,8,90,2,19,79,2,17,83,0,6,11,83,25,74,1,4,4,92,0,9,0,91,52,48,0,58,42,0,28,71,1,48,51,1,10,90,0,14,86,0,32,67,1,15,6,4,6,69,16,84,0,36,23,11,6,8,15,1,41,23,18,18,0,9,3,7,36,43,2,3,7,14,26,48,2,23,15,28,31,3,46,19,18,17,0,81,17,0,2,0,0,100,0,0,0,0,0,0,27,51,22,0,11.9318181818182,23.9628462255888,29.7777777777778,46.3161438937352,3.85256143273636,2.76663245627044,0.01,0.0195013954179879,0.0131201662139216,0.000148804795102462,0.01,0.0195013954179879,0.0131201662139216,0.000148804795102462,0.0100603621730382,0.00234486067698041
UG,UGA,Uganda,2,2020-06-06,2020-05-09,100,1,29471.7061353918,1,29471.7061353918,70,98,4,0,2252279.09107216,100,2,97,1,10,87,3,6,91,3,16,82,2,10,87,3,12,86,2,8,90,2,3,94,3,2,95,3,3,94,3,8,90,2,19,79,2,17,83,0,6,11,83,25,74,1,4,4,92,0,9,0,91,52,48,0,59,41,0,28,71,1,49,50,1,10,90,0,14,86,0,33,66,1,16,6,4,6,68,16,84,0,36,24,11,6,8,14,1,40,23,18,19,0,9,4,7,35,43,2,3,8,14,26,47,2,24,15,28,30,3,45,19,19,17,0,81,17,0,2,0,0,100,0,0,0,0,0,0,28,50,22,0,11.9318181818182,23.9628462255888,29.7777777777778,46.3161438937352,3.79008746355685,2.76068739004282,0.01,0.0195013954179879,0.0130852815941928,0.000148411767716294,0.01,0.0195013954179879,0.0130852815941928,0.000148411767716294,0.0100603621730382,0.00234486067698041
UG,UGA,Uganda,2,2020-06-07,2020-05-11,100,1,29471.7061353918,1,29471.7061353918,70,98,4,0,2247716.96004532,100,2,97,1,10,87,3,6,91,3,16,82,2,10,87,3,12,86,2,8,90,2,3,94,3,3,94,3,3,94,3,8,90,2,20,78,2,17,83,0,6,11,83,24,75,1,4,4,92,0,8,0,92,52,48,0,59,41,0,29,70,1,49,50,1,10,90,0,15,85,0,33,66,1,17,6,4,5,68,16,84,0,36,24,11,6,8,14,1,40,22,19,19,0,9,5,7,35,42,2,3,9,14,26,46,2,24,16,28,29,3,46,19,19,16,0,81,17,0,2,0,0,100,0,0,0,0,0,0,27,51,22,0,11.5061728395062,23.1875624043504,29.7777777777778,46.3161438937352,3.7588504789671,2.77463808982871,0.01,0.0195013954179879,0.013111840440443,0.000148710994093836,0.01,0.0195013954179879,0.013111840440443,0.000148710994093836,0.0100603621730382,0.00234486067698041
UG,UGA,Uganda,2,2020-06-08,2020-05-11,100,1,29471.7061353918,1,29471.7061353918,70,98,4,0,2365883.58130429,100,2,97,1,10,87,3,6,91,3,16,82,2,10,87,3,12,86,2,8,90,2,3,94,3,3,94,3,3,94,3,8,90,2,20,78,2,17,83,0,6,11,83,23,76,1,4,4,92,0,7,0,93,52,48,0,58,42,0,29,70,1,48,51,1,9,91,0,15,85,0,33,66,1,17,6,4,5,68,16,84,0,35,24,11,6,8,15,1,41,22,18,19,0,10,5,7,34,42,2,3,9,14,25,47,2,23,17,28,29,3,47,19,18,16,0,80,18,0,2,0,0,100,0,0,0,0,0,0,27,51,22,0,11.5061728395062,23.1875624043504,29.7777777777778,46.3161438937352,3.87338608912953,2.97031425870764,0.01,0.0195013954179879,0.0124569553499096,0.000141330331301609,0.01,0.0195013954179879,0.0124569553499096,0.000141330331301609,0.0100603621730382,0.00234486067698041
UG,UGA,Uganda,2,2020-06-09,2020-05-12,100,1,29471.7061353918,1,29471.7061353918,67,98,5,0,2299107.37346254,100,2,96,2,10,86,4,6,90,4,19,79,2,11,86,3,13,85,2,9,89,2,4,92,4,4,92,4,2,94,4,7,90,3,20,77,3,15,85,0,5,10,85,25,74,1,5,4,91,0,7,0,93,52,48,0,56,44,0,27,72,1,48,51,1,9,91,0,14,86,0,33,66,1,19,6,4,3,68,16,84,0,37,23,10,5,8,16,1,39,26,17,18,0,10,6,8,32,42,2,4,8,14,25,47,2,24,17,27,30,2,43,18,21,18,0,79,19,0,2,0,0,100,0,0,0,0,0,0,25,53,22,0,11.1531190926276,22.4455685773656,37.8698224852071,56.8278429325125,4.05039566847147,3.02579285297901,0.01,0.0195013954179879,0.0128187602177998,0.000145408542923552,0.01,0.0195013954179879,0.0128187602177998,0.000145408542923552,0.00962920379419374,0.00229456297060483
UG,UGA,Uganda,2,2020-06-10,2020-05-13,100,1,29471.7061353918,1,29471.7061353918,67,97,4,0,2298331.34102076,100,2,96,2,10,86,4,6,90,4,19,79,2,11,86,3,12,86,2,8,90,2,4,92,4,4,92,4,2,94,4,7,90,3,20,77,3,16,84,0,5,11,84,25,74,1,4,4,92,0,6,0,94,52,48,0,56,44,0,28,70,2,47,52,1,9,91,0,14,86,0,33,66,1,20,6,4,2,68,16,84,0,38,22,10,5,8,16,1,39,26,17,18,0,10,6,8,32,42,2,4,8,15,26,45,2,25,17,27,29,2,42,17,21,20,0,79,19,0,2,0,0,100,0,0,0,0,0,0,25,53,22,0,10.2716049382716,21.8724436448327,37.8698224852071,56.8278429325125,4.12328196584756,3.00965885417646,0.01,0.0195013954179879,0.0128230884770089,0.000145457321295623,0.01,0.0195013954179879,0.0128230884770089,0.000145457321295623,0.00972847393640192,0.00231810207236552
UG,UGA,Uganda,2,2020-06-11,2020-05-14,100,1,29471.7061353918,1,29471.7061353918,69,97,4,0,2418675.85456425,100,2,96,2,11,85,4,6,90,4,19,79,2,11,86,3,12,86,2,8,90,2,4,92,4,4,92,4,2,94,4,7,90,3,20,77,3,17,83,0,6,11,83,24,75,1,4,4,92,0,4,0,96,53,47,0,56,44,0,28,70,2,46,53,1,9,91,0,15,85,0,32,67,1,19,6,4,2,69,16,84,0,40,23,10,5,6,15,1,39,27,17,17,0,9,6,9,33,41,2,4,9,14,26,45,2,26,20,23,29,2,44,16,20,20,0,78,20,0,2,0,0,100,0,0,0,0,0,0,24,52,24,0,10.0189035916824,21.1588160568361,33.6734693877551,51.0047071602275,4.13369429404415,3.04671661765956,0.01,0.0195013954179879,0.0121850582333206,0.000138264553821954,0.01,0.0195013954179879,0.0121850582333206,0.000138264553821954,0.0100188761434587,0.00235210123723366
