ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
AW,ABW,Aruba,2,2020-05-21,2020-04-24,100,1,3641.51314088637,1,3641.51314088637,22,98,2,1,1219811.55576765,100,3,86,11,7,85,8,7,85,8,24,66,10,16,76,8,20,72,8,14,80,6,10,80,10,1,88,11,6,85,9,13,78,9,18,73,9,8,92,0,4,4,92,11,89,0,2,2,96,1,5,1,93,27,64,9,58,35,7,20,73,7,36,56,8,6,83,11,26,70,4,36,62,2,22,7,1,5,65,16,84,0,32,13,12,8,19,14,2,56,17,17,7,3,3,8,18,19,51,1,9,11,21,23,34,2,21,38,13,26,2,11,15,21,51,2,69,25,2,3,1,0,100,0,0,0,0,0,0,65,14,21,0,6.72,6.57465759176701,61.1111111111111,38.9681731483337,4.52005259697567,11.7078336733099,0.01,0.0195013954179879,0.00298530795487889,9.68159848329413e-05,0.01,0.0195013954179879,0.00298530795487889,9.68159848329413e-05,0.0031618281115263,0.00131912920953704
AW,ABW,Aruba,2,2020-05-22,2020-04-24,100,1,3641.51314088637,1,3641.51314088637,22,98,2,1,1230253.69590291,100,3,87,10,7,86,7,7,86,7,24,67,9,15,77,8,20,73,7,14,81,5,9,82,9,1,89,10,6,86,8,13,79,8,17,75,8,8,92,0,4,4,92,11,89,0,2,2,96,1,5,1,93,27,64,9,59,34,7,19,74,7,38,54,8,6,83,11,26,70,4,38,60,2,22,8,1,6,63,16,84,0,32,14,11,8,19,14,2,54,17,17,9,3,3,9,18,18,51,1,9,11,22,22,34,2,22,37,13,26,2,11,16,21,50,2,69,26,2,2,1,0,100,0,0,0,0,0,0,65,14,21,0,6.70553935860058,6.69126380030816,61.1111111111111,38.9681731483337,4.58259894247717,11.513125396512,0.01,0.0195013954179879,0.00295996927545401,9.59954504996151e-05,0.01,0.0195013954179879,0.00295996927545401,9.59954504996151e-05,0.0031618281115263,0.00131912920953704
AW,ABW,Aruba,2,2020-05-23,2020-04-24,100,1,3641.51314088637,1,3641.51314088637,22,98,2,1,1204764.01869554,100,3,87,10,7,86,7,7,86,7,23,68,9,15,77,8,19,74,7,14,81,5,9,82,9,1,89,10,6,86,8,13,79,8,17,75,8,8,92,0,4,4,92,12,88,0,2,2,96,1,5,1,93,26,65,9,58,35,7,19,74,7,38,54,8,6,83,11,26,70,4,37,61,2,22,7,1,6,64,16,84,0,32,13,11,8,19,15,2,55,17,16,9,3,3,9,18,18,51,1,9,11,22,22,34,2,22,37,13,26,2,11,16,22,49,2,69,26,2,2,1,0,100,0,0,0,0,0,0,66,13,21,0,6.94444444444445,6.86718249571628,61.1111111111111,38.9681731483337,4.59862201570261,11.5093303967491,0.01,0.0195013954179879,0.00302259453667052,9.80233862523989e-05,0.01,0.0195013954179879,0.00302259453667052,9.80233862523989e-05,0.0031618281115263,0.00131912920953704
AW,ABW,Aruba,2,2020-05-24,2020-04-25,100,2,21873.5587536877,2,21873.5587536877,22,98,2,1,1249636.90765221,100,4,86,10,8,85,7,6,87,7,22,69,9,15,77,8,18,75,7,14,81,5,8,83,9,1,89,10,6,86,8,12,80,8,17,75,8,8,92,0,4,4,92,12,88,0,2,2,96,1,5,1,93,25,66,9,57,36,7,18,75,7,39,53,8,6,83,11,25,71,4,38,60,2,23,7,1,6,63,17,83,0,32,14,11,8,17,16,2,55,17,16,9,3,3,8,18,18,52,1,8,10,23,21,36,2,21,36,13,28,2,12,16,22,48,2,71,25,1,2,1,0,100,0,0,0,0,0,0,66,13,21,0,7.60869565217391,7.41471144480376,61.1111111111111,38.9681731483337,4.66798159105851,11.7210447001186,0.02,0.0274394957835608,0.0175039314377992,0.00022992668701411,0.02,0.0274394957835608,0.0175039314377992,0.00022992668701411,0.0031618281115263,0.00131912920953704
AW,ABW,Aruba,2,2020-05-25,2020-04-26,100,2,21873.5587536877,2,21873.5587536877,22,98,2,1,1234732.19066747,100,4,86,10,9,84,7,6,87,7,21,70,9,14,78,8,17,76,7,14,81,5,8,83,9,1,89,10,6,86,8,11,81,8,17,75,8,8,92,0,4,4,92,12,88,0,2,2,96,1,5,1,93,26,65,9,57,36,7,18,75,7,39,53,8,7,82,11,25,71,4,38,60,2,23,7,1,6,63,17,83,0,31,14,12,8,16,17,2,56,16,16,9,3,3,8,18,17,53,1,8,10,21,21,38,2,20,36,14,28,2,11,18,21,48,2,73,23,1,2,1,0,100,0,0,0,0,0,0,66,13,21,0,7.65052059755545,7.31224496452213,61.1111111111111,38.9681731483337,4.546875,11.2864104006107,0.02,0.0274394957835608,0.0177152251468097,0.000232677157759932,0.02,0.0274394957835608,0.0177152251468097,0.000232677157759932,0.0031618281115263,0.00131912920953704
AW,ABW,Aruba,2,2020-05-26,2020-04-26,100,2,21873.5587536877,2,21873.5587536877,16,97,2,1,1211004.08417135,100,4,87,9,9,85,6,5,88,7,20,71,9,13,79,8,17,77,6,13,82,5,7,84,9,1,90,9,6,87,7,11,82,7,17,76,7,8,92,0,5,3,92,12,88,0,2,2,96,1,5,1,93,27,65,8,55,38,7,19,75,6,40,53,7,7,83,10,25,72,3,37,61,2,22,7,1,6,64,14,86,0,31,15,12,8,14,18,2,57,14,17,9,3,2,7,18,17,55,1,6,8,21,23,40,2,19,38,14,27,2,12,18,21,47,2,73,24,0,2,1,0,100,0,0,0,0,0,0,67,13,20,0,7.84499054820416,7.55124286615688,64,32.86335345031,4.36928436638119,10.7081899622623,0.02,0.0274394957835608,0.0180623327696331,0.000237194255408153,0.02,0.0274394957835608,0.0180623327696331,0.000237194255408153,0.00232321765645419,0.0011370326407494
AW,ABW,Aruba,2,2020-05-27,2020-04-29,100,2,21873.5587536877,2,21873.5587536877,13,98,2,1,1337129.79278921,100,3,85,12,12,81,7,4,87,9,24,66,10,16,75,9,19,73,8,14,80,6,8,81,11,1,88,11,8,84,8,13,78,9,19,72,9,6,94,0,4,2,94,12,87,1,2,2,96,1,5,0,94,26,65,9,58,35,7,21,72,7,40,52,8,7,82,11,25,71,4,37,61,2,20,7,2,8,63,10,90,0,32,14,13,7,16,17,1,56,12,17,13,2,3,8,18,16,55,0,8,8,20,22,41,1,18,34,17,30,1,13,16,21,49,1,74,23,1,2,0,0,100,0,0,0,0,0,0,65,15,20,0,7.65052059755545,7.74364864968977,81.25,47.3242362150023,4.55363321799308,10.4311222911169,0.02,0.0274394957835608,0.0163585905210146,0.000215007025374202,0.02,0.0274394957835608,0.0163585905210146,0.000215007025374202,0.00186835297499281,0.00101468036298029
AW,ABW,Aruba,3,2020-05-27,2020-04-25,100,0,0,0,0,3,98,0,0,1300246.5124402,100,0,96,4,1,95,4,3,93,4,15,82,3,8,89,3,11,86,3,4,92,4,4,93,3,4,93,3,0,96,4,12,85,3,12,86,2,3,96,1,2,1,97,8,89,3,0,1,99,0,3,0,97,20,75,5,63,33,4,19,77,4,30,65,5,4,91,5,17,78,5,37,63,0,28,6,0,3,63,13,87,0,34,19,7,6,19,15,0,65,13,13,9,0,3,4,13,21,58,1,7,10,17,20,46,0,21,38,15,26,0,13,11,21,55,0,69,29,0,2,0,0,0,100,0,0,0,0,0,56,26,17,1,14.2332415059688,30.9910978405977,75,35.3553390593274,3.77777777777778,2.38364986010308,0,0,0,0,0,0,0,0,0.000431158378844496,0.00048778747978168
AW,ABW,Aruba,1,2020-05-28,2020-04-25,100,3,28487.3169309466,2,16373.0794420635,27,96,3,2,1975334.67820987,100,5,88,7,14,80,6,12,83,5,29,66,5,13,81,6,19,74,7,8,87,5,9,84,7,8,86,6,12,82,6,16,79,5,38,57,5,15,85,0,9,5,86,14,82,4,3,4,93,2,3,1,94,27,67,6,45,52,3,18,76,6,39,55,6,13,80,7,25,68,7,40,60,0,28,7,1,4,60,17,83,0,28,16,8,6,22,18,2,42,23,17,15,3,4,5,14,24,50,3,10,14,10,18,44,4,19,29,18,32,2,13,12,17,54,4,57,33,5,4,1,100,0,0,0,0,0,0,0,57,19,22,2,12.758875739645,26.0498020484017,20.6611570247934,16.8075686861305,4.61002066115703,4.03095932929318,0.03,0.0334344809563718,0.0144215141085677,0.000166256557555455,0.02,0.0274394957835608,0.00828876221466504,0.000126434386250321,0.0039612676056338,0.00149120896103714
AW,ABW,Aruba,2,2020-05-28,2020-05-03,100,2,21873.5587536877,2,21873.5587536877,16,98,2,1,1364265.69063519,100,3,84,13,13,79,8,4,86,10,25,64,11,15,75,10,18,73,9,15,78,7,7,81,12,2,86,12,8,83,9,12,78,10,19,71,10,8,92,0,5,3,92,11,88,1,2,2,96,1,4,0,95,25,66,9,57,35,8,19,73,8,39,52,9,7,81,12,25,70,5,38,60,2,21,8,2,7,62,11,89,0,32,16,13,7,16,14,2,56,12,17,12,3,4,8,19,12,57,0,9,8,19,19,44,1,19,33,15,32,1,15,17,20,47,1,74,23,1,2,0,0,100,0,0,0,0,0,0,65,15,20,0,7.922136713445,7.76956346347779,44.4444444444444,29.1865011923638,3.50056689342404,3.19732777505021,0.02,0.0274394957835608,0.0160332103224728,0.000210765283720533,0.02,0.0274394957835608,0.0160332103224728,0.000210765283720533,0.00229951135383731,0.00112544363774366
