ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
SK,SVK,Slovakia,2,2020-04-24,2020-04-23,100,0,0,0,0,5,100,2,0,998075.637207528,100,0,100,0,4,96,0,1,99,0,28,72,0,23,77,0,7,93,0,12,88,0,1,99,0,0,100,0,0,100,0,2,98,0,13,87,0,3,97,0,2,1,97,4,96,0,2,0,98,0,3,1,96,32,67,1,67,33,0,5,94,1,52,47,1,1,98,1,11,88,1,46,54,0,30,8,4,4,54,11,89,0,88,7,2,0,0,3,0,31,26,25,18,0,0,4,7,23,65,1,0,3,11,25,60,1,19,47,23,10,1,4,16,18,61,1,51,49,0,0,0,0,100,0,0,0,0,0,0,59,22,19,0,10.28,14.0146279265048,55.5555555555556,38.4900179459751,2.12741357382356,1.41783191619612,0,0,0,0,0,0,0,0,0.000704225352112676,0.00061705200811476
SK,SVK,Slovakia,3,2020-04-24,2020-04-23,100,0,0,0,0,4,100,1,0,1126572.26439513,100,0,100,0,10,90,0,2,98,0,20,80,0,20,80,0,10,90,0,6,94,0,3,97,0,0,99,1,0,100,0,7,93,0,18,82,0,3,97,0,2,1,97,3,97,0,1,0,99,0,3,0,97,35,65,0,78,21,1,6,93,1,53,47,0,1,98,1,7,92,1,50,50,0,34,9,2,5,50,7,93,0,90,5,2,0,0,3,0,36,19,28,16,1,1,0,16,20,62,1,1,3,10,27,59,0,21,43,24,12,0,6,15,19,60,0,46,53,0,1,0,0,0,100,0,0,0,0,0,49,31,20,0,19.6145124716553,29.9780053390213,33.3333333333333,33.3333333333333,2.39334027055151,1.52172575215018,0,0,0,0,0,0,0,0,0.000563380281690141,0.000551946987106018
SK,SVK,Slovakia,1,2020-04-25,2020-04-23,100,0,0,0,0,7,100,0,0,910095.877023869,100,0,99,1,9,90,1,4,95,1,33,66,1,27,72,1,12,87,1,7,92,1,1,98,1,3,95,2,0,99,1,10,89,1,27,72,1,6,94,0,0,6,94,3,97,0,0,2,98,0,3,0,97,18,82,0,66,34,0,5,94,1,52,48,0,2,97,1,10,89,1,60,40,0,48,4,3,5,40,10,90,0,80,13,2,0,0,5,0,30,27,23,19,1,2,4,19,25,50,0,3,5,11,30,51,0,18,46,19,17,0,2,16,24,58,0,47,53,0,0,0,100,0,0,0,0,0,0,0,45,26,29,0,7.78533635676493,19.437706986006,16.6666666666667,10.5409255338946,2.22426283032344,1.9142478711814,0,0,0,0,0,0,0,0,0.000985915492957746,0.000730002870544757
SK,SVK,Slovakia,2,2020-04-25,2020-04-24,100,0,0,0,0,1,99,1,0,984301.511681575,100,0,100,0,7,93,0,1,99,0,27,73,0,23,77,0,7,93,0,11,89,0,1,99,0,0,100,0,0,100,0,6,94,0,20,80,0,2,98,0,2,0,98,1,99,0,1,0,99,0,1,0,99,30,69,1,67,33,0,5,94,1,49,50,1,3,96,1,9,90,1,39,61,0,26,8,2,3,61,8,92,0,88,6,1,0,0,5,0,31,27,27,15,0,0,4,17,26,51,2,0,2,15,31,50,2,15,46,28,9,2,4,10,17,67,2,39,61,0,0,0,0,100,0,0,0,0,0,0,55,22,23,0,9.50520833333333,14.6301569099114,100,0,2.32396808879639,1.44688964209973,0,0,0,0,0,0,0,0,0.000142267747901551,0.000278819826397772
SK,SVK,Slovakia,3,2020-04-25,2020-04-24,100,0,0,0,0,4,100,0,0,1018437.38605146,100,1,98,1,11,88,1,4,96,0,25,75,0,30,70,0,10,89,1,10,89,1,3,96,1,0,98,2,0,99,1,7,92,1,15,84,1,3,97,0,1,2,97,3,97,0,0,2,98,0,3,0,97,33,67,0,72,28,0,6,94,0,53,47,0,3,97,0,8,92,0,45,55,0,27,13,2,3,55,13,87,0,88,7,2,0,0,3,0,39,20,22,18,1,3,2,12,25,57,1,3,3,13,26,54,1,16,46,16,21,1,7,17,19,57,0,44,54,1,1,0,0,0,100,0,0,0,0,0,50,29,21,0,18.1530104119511,28.3408973127809,44.4444444444444,19.2450089729875,2.50617283950617,1.75927568601745,0,0,0,0,0,0,0,0,0.000563380281690141,0.000551946987106018
SK,SVK,Slovakia,4,2020-04-25,2020-04-23,100,0,0,0,0,2,100,0,0,1518284.88124664,100,0,99,1,10,89,1,4,95,1,17,83,0,15,84,1,6,93,1,4,95,1,5,94,1,2,94,4,1,98,1,3,96,1,16,83,1,2,98,0,2,0,98,4,96,0,0,1,99,0,4,0,96,33,67,0,80,20,0,5,95,0,57,43,0,1,99,0,12,88,0,44,56,0,26,13,2,3,56,18,82,0,92,7,1,0,0,0,0,26,24,31,18,1,0,3,16,24,57,0,0,2,10,28,60,0,23,42,23,12,0,8,12,22,58,0,34,65,1,0,0,0,0,0,100,0,0,0,0,50,27,23,0,11.8055555555556,13.8391968194221,50,0,2.09418282548476,1.4846396244389,0,0,0,0,0,0,0,0,0.00028169014084507,0.000390340454332305
SK,SVK,Slovakia,5,2020-04-25,2020-04-23,100,0,0,0,0,11,100,0,0,1798990.10344471,100,0,100,0,8,91,1,4,96,0,16,84,0,17,83,0,12,88,0,5,95,0,4,96,0,0,99,1,0,100,0,6,94,0,13,87,0,3,97,0,3,0,97,4,94,2,0,0,100,0,3,1,96,30,69,1,83,17,0,6,90,4,41,58,1,1,98,1,7,93,0,34,66,0,28,2,2,2,66,12,88,0,94,3,0,0,0,3,0,45,22,17,16,0,2,1,13,23,60,1,1,2,5,23,69,0,31,41,17,11,0,6,9,20,65,0,40,58,1,1,0,0,0,0,0,100,0,0,0,50,20,30,0,11.4784205693297,17.1379238592165,122.222222222222,126.197963240006,1.57340720221607,1.46368133112651,0,0,0,0,0,0,0,0,0.00154929577464789,0.000914848959976437
SK,SVK,Slovakia,1,2020-04-26,2020-04-24,100,1,3153.66844514371,1,3153.66844514371,10,99,1,0,869460.392199297,100,2,96,2,12,86,2,4,94,2,31,67,2,42,56,2,12,86,2,12,86,2,1,97,2,2,96,2,2,96,2,16,82,2,28,70,2,7,93,0,2,5,93,4,96,0,1,2,97,0,4,0,96,14,86,0,59,41,0,6,93,1,52,48,0,2,97,1,10,89,1,55,45,0,45,4,2,4,45,6,94,0,83,10,2,0,0,4,1,25,34,22,17,2,2,3,23,26,46,0,2,10,9,29,50,0,18,38,25,19,0,5,16,17,62,0,46,52,1,1,0,100,0,0,0,0,0,0,0,47,28,25,0,9.01775147928994,19.6565874256359,25,22.973414586817,2.13850415512465,1.85177517350013,0.01,0.0195013954179879,0.00362715596183343,0.000126362219594107,0.01,0.0195013954179879,0.00362715596183343,0.000126362219594107,0.00142267747901551,0.00088114097477148
SK,SVK,Slovakia,2,2020-04-26,2020-04-25,100,0,0,0,0,3,100,1,0,879779.924495101,100,0,99,1,8,92,0,2,98,0,26,74,0,27,73,0,7,92,1,11,88,1,3,96,1,1,98,1,2,97,1,8,92,0,20,80,0,3,97,0,2,1,97,3,97,0,1,1,98,0,3,0,97,18,81,1,65,35,0,5,94,1,59,41,0,3,97,0,7,93,0,48,51,1,38,7,2,1,52,11,89,0,83,12,2,0,0,3,0,25,30,34,11,0,0,2,12,21,64,1,1,1,7,25,65,1,18,43,19,18,2,2,14,16,67,1,34,65,0,1,0,0,100,0,0,0,0,0,0,53,30,17,0,8.95460224906289,23.5904020235643,33.3333333333333,0,2.20498614958449,1.45722438176692,0,0,0,0,0,0,0,0,0.000422535211267606,0.000478033792144491
SK,SVK,Slovakia,3,2020-04-26,2020-04-25,100,0,0,0,0,8,100,0,0,1042923.17767036,100,0,100,0,6,94,0,5,95,0,31,69,0,23,77,0,9,91,0,7,93,0,3,97,0,1,98,1,1,99,0,5,95,0,22,78,0,4,96,0,2,2,96,2,97,1,0,2,98,0,2,0,98,30,70,0,69,30,1,4,96,0,46,54,0,2,98,0,13,87,0,40,60,0,22,12,2,4,60,9,91,0,88,10,0,0,0,2,0,35,29,22,13,1,0,2,10,25,63,0,0,1,9,23,67,0,15,46,25,14,0,0,12,22,66,0,46,54,0,0,0,0,0,100,0,0,0,0,0,47,25,28,0,14.9276859504132,33.2196551023971,50,28.8675134594813,2.93628808864266,3.9591678423552,0,0,0,0,0,0,0,0,0.00112676056338028,0.000780350880787396
