"date","region","population","sample_size","reach","p_cases","p_cases_error"
"2020/04/13","RUAMU",781850,0,0,NA,NA
"2020/04/14","RUAMU",781850,0,0,NA,NA
"2020/04/15","RUAMU",781850,0,0,NA,NA
"2020/04/16","RUAMU",781850,0,0,NA,NA
"2020/04/17","RUAMU",781850,0,0,NA,NA
"2020/04/18","RUAMU",781850,0,0,NA,NA
"2020/04/19","RUAMU",781850,0,0,NA,NA
"2020/04/20","RUAMU",781850,0,0,NA,NA
"2020/04/21","RUAMU",781850,0,0,NA,NA
"2020/04/22","RUAMU",781850,0,0,NA,NA
"2020/04/23","RUAMU",781850,0,0,NA,NA
"2020/04/24","RUAMU",781850,0,0,NA,NA
"2020/04/25","RUAMU",781850,0,0,NA,NA
"2020/04/26","RUAMU",781850,0,0,NA,NA
"2020/04/27","RUAMU",781850,0,0,NA,NA
"2020/04/13","RUARK",1083695,0,0,NA,NA
"2020/04/14","RUARK",1083695,0,0,NA,NA
"2020/04/15","RUARK",1083695,0,0,NA,NA
"2020/04/16","RUARK",1083695,0,0,NA,NA
"2020/04/17","RUARK",1083695,0,0,NA,NA
"2020/04/18","RUARK",1083695,0,0,NA,NA
"2020/04/19","RUARK",1083695,0,0,NA,NA
"2020/04/20","RUARK",1083695,0,0,NA,NA
"2020/04/21","RUARK",1083695,0,0,NA,NA
"2020/04/22","RUARK",1083695,0,0,NA,NA
"2020/04/23","RUARK",1083695,0,0,NA,NA
"2020/04/24","RUARK",1083695,0,0,NA,NA
"2020/04/25","RUARK",1083695,0,0,NA,NA
"2020/04/26","RUARK",1083695,0,0,NA,NA
"2020/04/27","RUARK",1083695,0,0,NA,NA
"2020/04/13","RUAST",997685,0,0,NA,NA
"2020/04/14","RUAST",997685,0,0,NA,NA
"2020/04/15","RUAST",997685,0,0,NA,NA
"2020/04/16","RUAST",997685,0,0,NA,NA
"2020/04/17","RUAST",997685,0,0,NA,NA
"2020/04/18","RUAST",997685,0,0,NA,NA
"2020/04/19","RUAST",997685,0,0,NA,NA
"2020/04/20","RUAST",997685,0,0,NA,NA
"2020/04/21","RUAST",997685,0,0,NA,NA
"2020/04/22","RUAST",997685,0,0,NA,NA
"2020/04/23","RUAST",997685,0,0,NA,NA
"2020/04/24","RUAST",997685,0,0,NA,NA
"2020/04/25","RUAST",997685,0,0,NA,NA
"2020/04/26","RUAST",997685,0,0,NA,NA
"2020/04/27","RUAST",997685,0,0,NA,NA
"2020/04/13","RUBEL",1543087,0,0,NA,NA
"2020/04/14","RUBEL",1543087,0,0,NA,NA
"2020/04/15","RUBEL",1543087,0,0,NA,NA
"2020/04/16","RUBEL",1543087,0,0,NA,NA
"2020/04/17","RUBEL",1543087,0,0,NA,NA
"2020/04/18","RUBEL",1543087,0,0,NA,NA
"2020/04/19","RUBEL",1543087,0,0,NA,NA
"2020/04/20","RUBEL",1543087,0,0,NA,NA
"2020/04/21","RUBEL",1543087,0,0,NA,NA
"2020/04/22","RUBEL",1543087,0,0,NA,NA
"2020/04/23","RUBEL",1543087,0,0,NA,NA
"2020/04/24","RUBEL",1543087,0,0,NA,NA
"2020/04/25","RUBEL",1543087,0,0,NA,NA
"2020/04/26","RUBEL",1543087,0,0,NA,NA
"2020/04/27","RUBEL",1543087,0,0,NA,NA
"2020/04/13","RUBRY",1183228,0,0,NA,NA
"2020/04/14","RUBRY",1183228,0,0,NA,NA
"2020/04/15","RUBRY",1183228,0,0,NA,NA
"2020/04/16","RUBRY",1183228,0,0,NA,NA
"2020/04/17","RUBRY",1183228,0,0,NA,NA
"2020/04/18","RUBRY",1183228,0,0,NA,NA
"2020/04/19","RUBRY",1183228,0,0,NA,NA
"2020/04/20","RUBRY",1183228,0,0,NA,NA
"2020/04/21","RUBRY",1183228,0,0,NA,NA
"2020/04/22","RUBRY",1183228,0,0,NA,NA
"2020/04/23","RUBRY",1183228,0,0,NA,NA
"2020/04/24","RUBRY",1183228,0,0,NA,NA
"2020/04/25","RUBRY",1183228,0,0,NA,NA
"2020/04/26","RUBRY",1183228,0,0,NA,NA
"2020/04/27","RUBRY",1183228,0,0,NA,NA
"2020/04/13","RUCHE",3444025,0,0,NA,NA
"2020/04/14","RUCHE",3444025,0,0,NA,NA
"2020/04/15","RUCHE",3444025,0,0,NA,NA
"2020/04/16","RUCHE",3444025,0,0,NA,NA
"2020/04/17","RUCHE",3444025,0,0,NA,NA
"2020/04/18","RUCHE",3444025,0,0,NA,NA
"2020/04/19","RUCHE",3444025,0,0,NA,NA
"2020/04/20","RUCHE",3444025,0,0,NA,NA
"2020/04/21","RUCHE",3444025,0,0,NA,NA
"2020/04/22","RUCHE",3444025,0,0,NA,NA
"2020/04/23","RUCHE",3444025,0,0,NA,NA
"2020/04/24","RUCHE",3444025,0,0,NA,NA
"2020/04/25","RUCHE",3444025,0,0,NA,NA
"2020/04/26","RUCHE",3444025,0,0,NA,NA
"2020/04/27","RUCHE",3444025,0,0,NA,NA
"2020/04/13","RUIRK",2375640,0,0,NA,NA
"2020/04/14","RUIRK",2375640,0,0,NA,NA
"2020/04/15","RUIRK",2375640,0,0,NA,NA
"2020/04/16","RUIRK",2375640,0,0,NA,NA
"2020/04/17","RUIRK",2375640,0,0,NA,NA
"2020/04/18","RUIRK",2375640,0,0,NA,NA
"2020/04/19","RUIRK",2375640,0,0,NA,NA
"2020/04/20","RUIRK",2375640,0,0,NA,NA
"2020/04/21","RUIRK",2375640,0,0,NA,NA
"2020/04/22","RUIRK",2375640,0,0,NA,NA
"2020/04/23","RUIRK",2375640,0,0,NA,NA
"2020/04/24","RUIRK",2375640,0,0,NA,NA
"2020/04/25","RUIRK",2375640,0,0,NA,NA
"2020/04/26","RUIRK",2375640,0,0,NA,NA
"2020/04/27","RUIRK",2375640,0,0,NA,NA
"2020/04/13","RUIVA",987694,0,0,NA,NA
"2020/04/14","RUIVA",987694,0,0,NA,NA
"2020/04/15","RUIVA",987694,0,0,NA,NA
"2020/04/16","RUIVA",987694,0,0,NA,NA
"2020/04/17","RUIVA",987694,0,0,NA,NA
"2020/04/18","RUIVA",987694,0,0,NA,NA
"2020/04/19","RUIVA",987694,0,0,NA,NA
"2020/04/20","RUIVA",987694,0,0,NA,NA
"2020/04/21","RUIVA",987694,0,0,NA,NA
"2020/04/22","RUIVA",987694,0,0,NA,NA
"2020/04/23","RUIVA",987694,0,0,NA,NA
"2020/04/24","RUIVA",987694,0,0,NA,NA
"2020/04/25","RUIVA",987694,0,0,NA,NA
"2020/04/26","RUIVA",987694,0,0,NA,NA
"2020/04/27","RUIVA",987694,0,0,NA,NA
"2020/04/13","RUKEM",2634376,0,0,NA,NA
"2020/04/14","RUKEM",2634376,0,0,NA,NA
"2020/04/15","RUKEM",2634376,0,0,NA,NA
"2020/04/16","RUKEM",2634376,0,0,NA,NA
"2020/04/17","RUKEM",2634376,0,0,NA,NA
"2020/04/18","RUKEM",2634376,0,0,NA,NA
"2020/04/19","RUKEM",2634376,0,0,NA,NA
"2020/04/20","RUKEM",2634376,0,0,NA,NA
"2020/04/21","RUKEM",2634376,0,0,NA,NA
"2020/04/22","RUKEM",2634376,0,0,NA,NA
"2020/04/23","RUKEM",2634376,0,0,NA,NA
