"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2021-01-07","Austria","AT","Wien","AT9","en",200,6,30,,,0,,,,,0,,,,,,1,,,0,,,,,"limesurvey-12679","2zqyq24d3oz4rq17zj",
"2021-01-19","Austria","AT","Oberösterreich","AT4","en",150,5,25,,,0,,,,,0,,,,,,0,,,5,,,,,"limesurvey-18371","u5um6g4iwg246ze2qd",
