ISO2,ISO_3,country_agg,region_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
CR,CRI,Costa Rica,Alajuela,2020-05-02,2020-05-01,138,62,2,0.0072463768115942,0.014151085175537,0.00862230629182949,0.000147849126975761,0.0072463768115942,0.014151085175537,0.00862230629182949,0.000147849126975761,0.00994200497100249,0.00197886773754179,0.00563066929731564,0.0103392896609286,0.00704670514593733,0.000176655045825317,0.0032126322863101,0.00627955863666971,0.00319960514680607,9.34343733621708e-05,0.00280869775543537,0.000827493397165775,,,,,
CR,CRI,Costa Rica,Alajuela,2020-05-03,2020-05-03,169,169,1,0.00591715976331361,0.0115630572253276,0.0165794353520003,0.000307702807452154,0,0,0,0,0.00160242894492705,0.000719949160301478,0.00552503747345961,0.0101420580028399,0.00677774279628583,0.000173732336333589,0.0031137194275978,0.00608649327460242,0.003124005121967,9.25113358065658e-05,0.00264340154607988,0.000796258731814694,,,,,
CR,CRI,Costa Rica,Alajuela,2020-05-04,2020-05-04,216,216,1,0.00462962962962963,0.00905287855360063,0.00323100154432156,0.000141519289479889,0.00462962962962963,0.00905287855360063,0.00323100154432156,0.000141519289479889,0.00144120537176548,0.000601796203053497,0.00541533015642827,0.00993716929830562,0.00651160870941356,0.000170700653137587,0.00301554040169825,0.00589463909771757,0.00305940304489632,9.16246841530239e-05,0.0024792929165707,0.000764715715283275,,,,,
CR,CRI,Costa Rica,Alajuela,2020-05-05,2020-05-05,213,213,1,0.00938967136150235,0.0129519426085148,0.0117636911320323,0.000242032010415957,0.00469483568075117,0.0091800831799946,0.00336589025829764,0.000130013499461948,0.00203141928494041,0.000726181981896965,0.00530416962703224,0.00972762017137875,0.00625499205760753,0.000167633362560684,0.0029195296155425,0.00570704562499382,0.00300804104962095,9.08070764092881e-05,0.00231740712749828,0.000733069202586945,,,,,
CR,CRI,Costa Rica,Alajuela,2020-05-06,2020-05-06,208,208,1,0.00480769230769231,0.00940022527018195,0.00449822401555485,0.000159944712377799,0.00480769230769231,0.00940022527018195,0.00449822401555485,0.000159944712377799,0.00220933443800055,0.000764635192095429,0.0051955279980922,0.00951800586425689,0.00601682467325344,0.000164643571858672,0.00282766868171924,0.00552741417301111,0.00297335851192271,9.01138099595188e-05,0.00215893684599513,0.000701581724886491,,,,,
CR,CRI,Costa Rica,Alajuela,2020-05-07,2020-05-07,197,197,1,0.0050761421319797,0.00992377222200197,0.00231599874666566,0.000115405393934186,0,0,0,0,0.00129347513653349,0.000597157466909554,0.00509403473008543,0.00931397582493149,0.00580656836247506,0.000161858109849558,0.00274173067418855,0.00535911660092553,0.00295829475698772,8.95920185136639e-05,0.00200541139071624,0.000670610994311888,,,,,
CR,CRI,Costa Rica,Alajuela,2020-05-08,2020-05-08,218,218,1,0.00458715596330275,0.0089700159965468,0.00344983774730318,0.000140126255413506,0,0,0,0,0.00399606943989519,0.00100079868498796,0.00500498590330251,0.00912219482804309,0.00563359485502043,0.000159414182045707,0.00266353468380804,0.00520556270129308,0.00296538576480373,8.92908232748602e-05,0.00185861674345137,0.000640596310190015,-0.000104280565668855,-0.000235518381819482,-9.1516267083676e-05,-3.90365636670566e-05,-0.000158346835330667
CR,CRI,Costa Rica,Alajuela,2020-05-09,2020-05-09,219,219,1,0.0045662100456621,0.00892915096348435,0.00642205572426488,0.000189949913927492,0.0045662100456621,0.00892915096348435,0.00642205572426488,0.000189949913927492,0.000717266562336985,0.000423717621152804,0.00493417205839354,0.00895010463070067,0.00550665374356246,0.000157453736995673,0.00259422913596003,0.0050687772644484,0.00299587946789558,8.92356668354587e-05,0.00172053259210372,0.000612040959528427,-9.84775691776787e-05,-0.000211848175453895,-8.65817152729612e-05,-2.13542756785704e-05,-0.000153811492329361
CR,CRI,Costa Rica,Alajuela,2020-05-10,2020-05-10,240,240,1,0.00416666666666667,0.00814948526650202,0.00478585019543526,0.000163255663104956,0.00416666666666667,0.00814948526650202,0.00478585019543526,0.000163255663104956,0.00141434380340621,0.000565444682092823,0.00488700080763151,0.00880488679838218,0.00543233289066914,0.000156098555006198,0.00253429578153206,0.00494938491835538,0.00304936986784973,8.94265270382621e-05,0.00159310830292487,0.000585469976030198,-8.80548914661269e-05,-0.00017987930312407,-8.02074366943651e-05,-1.67219617443175e-06,-0.000147697435607639
CR,CRI,Costa Rica,Alajuela,2020-05-11,2020-05-11,259,259,1,0.00386100386100386,0.00755280544780943,0.00272891273428126,0.000123422856469991,0,0,0,0,0.000545911125668741,0.000338260635826804,0.00486820697243652,0.00869329680721455,0.00541416838762339,0.000155443849589209,0.00248374395788285,0.00484696960168292,0.00312357430088396,8.98413810927617e-05,0.00147827769787486,0.000561407663870131,-7.26604424326205e-05,-0.00014013727833069,-7.2630942943274e-05,1.92555418771685e-05,-0.000139854904937237
