ISO2,ISO_3,country_agg,region_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
HT,HTI,Haiti,Centre,2020-06-04,2020-05-14,104,5,22,0.00961538461538462,0.0187549838461375,0.00382111391564496,5.45189189085675e-05,0.00961538461538462,0.0187549838461375,0.00382111391564496,5.45189189085675e-05,0.0094885100074129,0.00231358725329883,0.00980065798519476,0.019114557728627,0.00380920172349554,5.43492265388008e-05,0.00980065798519476,0.019114557728627,0.00380920172349554,5.43492265388008e-05,0.011090205752886,0.00250379409090498,,,,,
HT,HTI,Haiti,Centre,2020-06-06,2020-05-16,103,6,21,0.00970873786407767,0.018936178546626,0.00384554780490299,5.4866864055212e-05,0.00970873786407767,0.018936178546626,0.00384554780490299,5.4866864055212e-05,0.00988912196583758,0.00237397298469899,0.0098091544237169,0.0191310479856157,0.00379309498947634,5.41198261109098e-05,0.0098091544237169,0.0191310479856157,0.00379309498947634,5.41198261109098e-05,0.0115120183544959,0.00254747646999991,,,,,
HT,HTI,Haiti,Centre,2020-06-07,2020-05-17,100,1,21,0.01,0.0195013954179879,0.00390420207108634,5.57020816271314e-05,0.01,0.0195013954179879,0.00390420207108634,5.57020816271314e-05,0.00995101041028781,0.00240706010969215,0.00981209333467304,0.019136748049786,0.00378234113241033,5.39666566143081e-05,0.00981209333467304,0.019136748049786,0.00378234113241033,5.39666566143081e-05,0.0117523869498344,0.0025720358966391,,,,,
HT,HTI,Haiti,Centre,2020-06-08,2020-05-17,101,1,22,0.0099009900990099,0.0193092777830645,0.00387028420698504,5.52191083469977e-05,0.0099009900990099,0.0193092777830645,0.00387028420698504,5.52191083469977e-05,0.0104497955474784,0.00245273289420585,0.00981408916212243,0.0191406147618497,0.00376934107506735,5.37814885192522e-05,0.00981408916212243,0.0191406147618497,0.00376934107506735,5.37814885192522e-05,0.0120102128198346,0.00259815354949977,,,,,
HT,HTI,Haiti,Centre,2020-06-09,2020-05-17,103,2,23,0.00970873786407767,0.018936178546626,0.00379044372569881,5.40821550503772e-05,0.00970873786407767,0.018936178546626,0.00379044372569881,5.40821550503772e-05,0.010229799851742,0.00240136330192543,0.0098152443904806,0.0191428479377497,0.0037537750153854,5.35597663820002e-05,0.0098152443904806,0.0191428479377497,0.0037537750153854,5.35597663820002e-05,0.0122822251137214,0.00262548007119251,,,,,
HT,HTI,Haiti,Centre,2020-06-10,2020-05-18,101,4,23,0.0099009900990099,0.0193092777830645,0.00382264053595262,5.4540658642517e-05,0.0099009900990099,0.0193092777830645,0.00382264053595262,5.4540658642517e-05,0.010752688172043,0.00248764501812506,0.00981475454999127,0.019141878286904,0.00373495077115957,5.3291621604259e-05,0.00981475454999127,0.019141878286904,0.00373495077115957,5.3291621604259e-05,0.0125638635196341,0.00265353869945748,,,,,
HT,HTI,Haiti,Centre,2020-06-11,2020-05-18,103,2,24,0.00970873786407767,0.018936178546626,0.00366641525333531,5.23157697672397e-05,0.00970873786407767,0.018936178546626,0.00366641525333531,5.23157697672397e-05,0.0127501853224611,0.00267749638457575,0.00981225307215225,0.0191369903080218,0.00371235107745519,5.29696805987146e-05,0.00981225307215225,0.0191369903080218,0.00371235107745519,5.29696805987146e-05,0.0128490836044791,0.00268171129675282,1.93251449291491e-06,-1.61417743400572e-05,1.93251449291491e-06,-1.61417743400572e-05,0.000293146308598845
HT,HTI,Haiti,Centre,2020-06-12,2020-05-20,101,6,23,0.0099009900990099,0.0193092777830645,0.0037760848066699,5.38776698799288e-05,0.0099009900990099,0.0193092777830645,0.0037760848066699,5.38776698799288e-05,0.0130243828562775,0.00273469710717682,0.00980685295480382,0.0191264532673694,0.00368531289272308,5.25844880155692e-05,0.00980685295480382,0.0191264532673694,0.00368531289272308,5.25844880155692e-05,0.0131305460357977,0.0027092591180052,-3.8357815217941e-07,-1.79636827922093e-05,-3.8357815217941e-07,-1.79636827922093e-05,0.000269754613550285
HT,HTI,Haiti,Centre,2020-06-13,2020-05-22,101,9,22,0.0099009900990099,0.0193092777830645,0.0037386661323529,5.33447771609501e-05,0.0099009900990099,0.0193092777830645,0.0037386661323529,5.33447771609501e-05,0.0151223128243143,0.00291244258191355,0.00979746523735686,0.0191081424103917,0.00365320870533001,5.2127092408322e-05,0.00979746523735686,0.0191081424103917,0.00365320870533001,5.2127092408322e-05,0.0134000477383431,0.00273536824740868,-2.43801621936252e-06,-2.15220711800531e-05,-2.43801621936252e-06,-2.15220711800531e-05,0.000274610131418111
HT,HTI,Haiti,Centre,2020-06-14,2020-05-23,101,3,22,0.0099009900990099,0.0193092777830645,0.0038315265447997,5.46671985913915e-05,0.0099009900990099,0.0193092777830645,0.0038315265447997,5.46671985913915e-05,0.0151223128243143,0.00291244258191355,0.00978167675119289,0.0190773503484171,0.00361509642070889,5.15840491276619e-05,0.00978167675119289,0.0190773503484171,0.00361509642070889,5.15840491276619e-05,0.0136494627509604,0.00275923782697314,-5.40206848825599e-06,-2.57074423930768e-05,-5.40206848825599e-06,-2.57074423930768e-05,0.00027320832185429
HT,HTI,Haiti,Centre,2020-06-15,2020-05-23,102,1,23,0.00980392156862745,0.0191209083686488,0.00380866941722312,5.43417026184044e-05,0.00980392156862745,0.0191209083686488,0.00380866941722312,5.43417026184044e-05,0.0149647887323944,0.00288233511507499,0.00975670208607882,0.0190286438449068,0.00357014708589868,5.09435220561667e-05,0.00975670208607882,0.0190286438449068,0.00357014708589868,5.09435220561667e-05,0.0138710387585649,0.00278011416269425,-9.75705073362939e-06,-3.06046549144544e-05,-9.75705073362939e-06,-3.06046549144544e-05,0.000264802274140585
HT,HTI,Haiti,Centre,2020-06-16,2020-05-24,103,6,23,0.00970873786407767,0.018936178546626,0.00359066116381857,5.12367887870019e-05,0.00970873786407767,0.018936178546626,0.00359066116381857,5.12367887870019e-05,0.0149647887323944,0.00288233511507499,0.00971850612012224,0.0189541526171102,0.00351737331721377,5.01914076555731e-05,0.00971850612012224,0.0189541526171102,0.00351737331721377,5.01914076555731e-05,0.0140584438524296,0.00279739376088741,-1.60414049781713e-05,-3.62629089909655e-05,-1.60414049781713e-05,-3.62629089909655e-05,0.000249096722132584
HT,HTI,Haiti,Centre,2020-06-17,2020-05-24,104,1,24,0.00961538461538462,0.0187549838461375,0.00356756541394035,5.09078149386774e-05,0.00961538461538462,0.0187549838461375,0.00356756541394035,5.09078149386774e-05,0.0152461158704806,0.00289385328288611,0.009661808979743,0.0188435791071445,0.00345566230506629,4.93118055631393e-05,0.009661808979743,0.0188435791071445,0.00345566230506629,4.93118055631393e-05,0.0142076823956866,0.00281070631776544,-2.50740154015425e-05,-4.2781462064818e-05,-2.50740154015425e-05,-4.2781462064818e-05,0.000226433131867928
HT,HTI,Haiti,Centre,2020-06-18,2020-05-25,102,4,24,0.00980392156862745,0.0191209083686488,0.00354841900288865,5.06350893320038e-05,0.00980392156862745,0.0191209083686488,0.00354841900288865,5.06350893320038e-05,0.0158636026686434,0.00298184917689828,0.0095803280894648,0.0186846705709211,0.00338385332275159,4.82881251741115e-05,0.0095803280894648,0.0186846705709211,0.00338385332275159,4.82881251741115e-05,0.0143174895980685,0.0028199555573669,-3.77541442231705e-05,-5.02432616619152e-05,-3.77541442231705e-05,-5.02432616619152e-05,0.000197823927045147
HT,HTI,Haiti,Centre,2020-06-19,2020-05-27,101,7,23,0.0099009900990099,0.0193092777830645,0.00340113934799612,4.8537030518973e-05,0.0099009900990099,0.0193092777830645,0.00340113934799612,4.8537030518973e-05,0.0158636026686434,0.00298184917689828,0.00946606007263274,0.0184618184733291,0.00330043353060195,4.70987461533608e-05,0.00946606007263274,0.0184618184733291,0.00330043353060195,4.70987461533608e-05,0.0143894917313934,0.00282533030533877,-5.52341941206875e-05,-5.87958624546774e-05,-5.52341941206875e-05,-5.87958624546774e-05,0.000164907332175048
HT,HTI,Haiti,Centre,2020-06-20,2020-05-28,100,3,23,0.01,0.0195013954179879,0.00329257279168021,4.69902565568373e-05,0.01,0.0195013954179879,0.00329257279168021,4.69902565568373e-05,0.0146775389177168,0.00286994071677678,0.00931093871467609,0.018159291867019,0.00320403961627259,4.57241789993412e-05,0.00931093871467609,0.018159291867019,0.00320403961627259,4.57241789993412e-05,0.0144282478451075,0.00282730821670664,-7.84563394194661e-05,-6.85094674060494e-05,-7.84563394194661e-05,-6.85094674060494e-05,0.000129797515691197
HT,HTI,Haiti,Centre,2020-06-21,2020-05-28,101,1,24,0.0099009900990099,0.0193092777830645,0.00327320669558939,4.67143253533737e-05,0.0099009900990099,0.0193092777830645,0.00327320669558939,4.67143253533737e-05,0.0145246478873239,0.00284026583526211,0.00910592284592696,0.0177594582474083,0.00309302727731173,4.41409239808089e-05,0.00910592284592696,0.0177594582474083,0.00309302727731173,4.41409239808089e-05,0.0144405502927107,0.00282658258282508,-0.000108463206691977,-7.95199680978243e-05,-0.000108463206691977,-7.95199680978243e-05,9.49185890243033e-05
