ISO2,ISO_3,country_agg,region_agg,date,first_date,count,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
ID,IDN,Indonesia,Jakarta Raya,2020-05-01,2020-05-01,131,0.0152671755725191,0.0209966979415278,0.00430964695408324,5.20821014706564e-05,0.00763358778625954,0.0149043425566953,0.00139574385822347,2.96828140637575e-05,0.00332704890761894,0.00118856512969877,0.0173754092725749,0.0170570026192877,0.0120866778080242,7.92091214822988e-05,0.00946856098518837,0.0124293012564293,0.00678980147794123,5.61173174909753e-05,0.00343789965246638,0.000932899681428948,,,,,
ID,IDN,Indonesia,Jakarta Raya,2020-05-02,2020-05-02,101,0.0297029702970297,0.0331085145091172,0.0165359663553618,0.000105618220105083,0.0198019801980198,0.0271705622473482,0.0129354700416588,9.35855277192512e-05,0.00366197183098592,0.00140501114644972,0.0167538188706372,0.0164321341743259,0.0119592140608019,7.84283956121881e-05,0.00914767080398644,0.0119288427467376,0.00672269451008735,5.53464646900445e-05,0.00340770653131179,0.000911884708552775,,,,,
ID,IDN,Indonesia,Jakarta Raya,2020-05-03,2020-05-03,231,0.0346320346320346,0.023579117476045,0.0238955749169728,0.000128755975486821,0.0173160173160173,0.0168218224749858,0.00886451049721292,7.90231620521833e-05,0.00517262869250904,0.00110992647887318,0.0161197783658907,0.0158067635479441,0.0118216443765838,7.7639609490588e-05,0.00883090398148504,0.011433258547803,0.00665252398571714,5.45765213872251e-05,0.00337422000871218,0.000890563077571236,,,,,
ID,IDN,Indonesia,Jakarta Raya,2020-05-04,2020-05-04,286,0.0244755244755245,0.0179081268902861,0.0208102626259588,0.000114855829217108,0.0104895104895105,0.0118073622186003,0.0125932950802932,8.97219203432938e-05,0.0028672032193159,0.000743268348743752,0.0154876392762856,0.0151921274311606,0.0116778492266604,7.68683118234836e-05,0.00852768413906862,0.0109536841286288,0.00658290180161543,5.38439654746668e-05,0.00333760009446028,0.000869174838602971,,,,,
ID,IDN,Indonesia,Jakarta Raya,2020-05-05,2020-05-05,296,0.00675675675675676,0.00933252554754552,0.00174807225052028,3.41154671555247e-05,0.00337837837837838,0.00661030551888939,0.000565546420860044,1.94161376391315e-05,0.0022905599688094,0.000654098072291819,0.0148729272687971,0.0146000252498375,0.0115323598548845,7.6141419397964e-05,0.00824830976374668,0.0105021206395989,0.00651872995877152,5.31914861947135e-05,0.00329804333598441,0.000847971713494123,,,,,
ID,IDN,Indonesia,Jakarta Raya,2020-05-06,2020-05-06,290,0.00344827586206897,0.00674683385555962,0.0015135059449977,3.00924904813951e-05,0.00344827586206897,0.00674683385555962,0.0015135059449977,3.00924904813951e-05,0.00340835045862363,0.000808716866306573,0.0142913829252988,0.0140421087187605,0.0113895521931115,7.54840265883161e-05,0.00800213396483612,0.0100900821036071,0.00646485340358643,5.26619505164233e-05,0.00325601312235967,0.000827232153784321,,,,,
ID,IDN,Indonesia,Jakarta Raya,2020-05-07,2020-05-07,305,0.0163934426229508,0.014250954764035,0.0199761277318949,0.000102867161135807,0.00983606557377049,0.01107547677794,0.0171800870208974,9.55327825131374e-05,0.00429696825017904,0.000885837162501617,0.0137573191756674,0.013528525213556,0.0112528896861447,7.49135356532586e-05,0.00779707380434227,0.00972750683706305,0.00642573737236096,5.22925114686706e-05,0.00321230242546374,0.000807243666086414,-0.000603015016151239,-0.000138964686979919,-0.000278581196807684,-6.0677350930044e-05,-3.75995378337735e-05
ID,IDN,Indonesia,Jakarta Raya,2020-05-08,2020-05-08,333,0.003003003003003,0.0058769335825067,0.00166062651114492,2.99095732645087e-05,0,0,0,0,0.00293787263458049,0.00069724869276132,0.013283282717045,0.013067922669919,0.01112510972611,7.44433613395486e-05,0.00763940027857416,0.00942242665358432,0.00640528639020973,5.21148035533454e-05,0.00316776466178926,0.000788257337457492,-0.000578422692265357,-0.000139017389115302,-0.000251378420902047,-5.29013533129356e-05,-3.99903115870883e-05
ID,IDN,Indonesia,Jakarta Raya,2020-05-09,2020-05-09,327,0.0122324159021407,0.0119140033769043,0.021442205422345,0.000112314429397352,0.00611620795107034,0.00845051428730526,0.00476312493607879,5.33846997665567e-05,0.00171654929577465,0.000538268547155655,0.012876996874648,0.0126650365289939,0.01100738957388,7.40750062944974e-05,0.00753124306008074,0.00917837783382887,0.00640575270811871,5.21437683672079e-05,0.00312372571820718,0.000770509872675363,-0.000540463581873785,-0.000135709133783978,-0.000216610153567383,-4.1128546266404e-05,-4.17490484174995e-05
ID,IDN,Indonesia,Jakarta Raya,2020-05-10,2020-05-10,335,0.00597014925373134,0.00824931704382836,0.00238210243830348,3.91353567226678e-05,0,0,0,0,0.0060799580089231,0.00100766690403721,0.0125408786386091,0.0123207298715661,0.0108991545926796,7.37989900867105e-05,0.00747064376552463,0.00899433727006337,0.00642735452569618,5.23759483639324e-05,0.00308148585305902,0.000754161590134203,-0.000491126772946084,-0.000129782438996805,-0.000176173395590666,-2.59245459865419e-05,-4.26857069002108e-05
ID,IDN,Indonesia,Jakarta Raya,2020-05-11,2020-05-11,326,0.0122699386503067,0.0119503224120706,0.0108765709547885,7.924739870724e-05,0.0122699386503067,0.0119503224120706,0.0108765709547885,7.924739870724e-05,0.00172648796001817,0.000548459572323735,0.0122716968072464,0.0120316860338958,0.010798801287731,7.35980877244751e-05,0.00745139118432085,0.00886432170875475,0.00646835865035861,5.27890884688914e-05,0.00304240723332178,0.000739299848916019,-0.00043353841025846,-0.00012225976119226,-0.000132819763237639,-8.39521806881953e-06,-4.2606017110438e-05
ID,IDN,Indonesia,Jakarta Raya,2020-05-12,2020-05-12,272,0.0110294117647059,0.0124117066449272,0.00793177848688771,6.7937891272188e-05,0.00735294117647059,0.0101529352122603,0.00275049244458746,4.01109685034886e-05,0.0028809218950064,0.000767284116935522,0.0120612442261981,0.0117910087965689,0.0107044458231766,7.34505358792401e-05,0.00746380039439427,0.0087781017492586,0.00652567592857752,5.33450125133631e-05,0.00300777034562185,0.000725933061152088,-0.000371689783183449,-0.00011418439498915,-8.97222617403089e-05,1.01370874985151e-05,-4.13737961229688e-05
ID,IDN,Indonesia,Jakarta Raya,2020-05-13,2020-05-13,261,0.00766283524904215,0.0105791849538732,0.0104295605586018,8.16240142866694e-05,0.00383141762452107,0.00749504084628909,0.00308428197543029,4.45520659189248e-05,0.00232893423533326,0.000703516616247322,0.0118973198090479,0.0115890508643092,0.0106135973250564,7.33313091339731e-05,0.007495516709081,0.00872225216737619,0.00659432883208075,5.39917914604315e-05,0.00297803305897186,0.000713941125539305,-0.000309999894436595,-0.000106548726848042,-5.02595158768775e-05,2.8098576619964e-05,-3.90448944153135e-05
ID,IDN,Indonesia,Jakarta Raya,2020-05-14,2020-05-14,291,0.0309278350515464,0.0198908991942204,0.0257042618267165,0.000118345200713558,0.0171821305841924,0.0149305781924614,0.0173612096045305,9.76763951847019e-05,0.00211760070915,0.000632262782479725,0.0117665886778807,0.0114152159010534,0.01052595691769,7.32213887764094e-05,0.00753428589325979,0.00868261380131411,0.00666963893085573,5.46753010805466e-05,0.00295334842719903,0.000703143906080449,-0.000252782339860729,-9.98588014033376e-05,-1.75190642190609e-05,4.4058756774333e-05,-3.57360390983709e-05
