ISO2,ISO_3,country_agg,region_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
LB,LBN,Lebanon,Akkar,2020-05-17,2020-05-03,101,9,15,0,0,0,0,0,0,0,0,0.00102699530516432,0.000760404022294218,0,0,0,0,0,0,0,0,0.0012024846987578,0.000806851212188156,,,,,
LB,LBN,Lebanon,Akkar,2020-05-18,2020-05-05,105,9,14,0,0,0,0,0,0,0,0,0.000985915492957746,0.000730002870544757,0,0,0,0,0,0,0,0,0.00122760288073674,0.000814669774241052,,,,,
LB,LBN,Lebanon,Akkar,2020-05-19,2020-05-06,101,5,14,0,0,0,0,0,0,0,0,0.00101640772469871,0.00075256879357486,0,0,0,0,0,0,0,0,0.00125494161842402,0.000823124904765128,,,,,
LB,LBN,Lebanon,Akkar,2020-05-20,2020-05-06,103,2,15,0,0,0,0,0,0,0,0,0.000995874235310855,0.000737372961609233,0,0,0,0,0,0,0,0,0.00128441651984835,0.000832156876989583,,,,,
LB,LBN,Lebanon,Akkar,2020-05-21,2020-05-08,104,14,14,0,0,0,0,0,0,0,0,0.0011156045181983,0.000772628949010082,0,0,0,0,0,0,0,0,0.00131587628112898,0.000841682235028915,,,,,
LB,LBN,Lebanon,Akkar,2020-05-22,2020-05-08,108,4,15,0,0,0,0,0,0,0,0,0.00135427952329361,0.000838807153648631,0,0,0,0,0,0,0,0,0.00134909306936137,0.000851588550310291,,,,,
LB,LBN,Lebanon,Akkar,2020-05-23,2020-05-11,101,14,13,0,0,0,0,0,0,0,0,0.00130680993175548,0.000853208762454368,3.00826465207216e-07,5.86873017825662e-07,2.77621141257523e-07,3.96496821680039e-09,3.00826465207216e-07,5.86873017825662e-07,2.77621141257523e-07,3.96496821680039e-09,0.00138378095024515,0.000861746331744752,5.01377442012027e-08,4.62701902095872e-08,5.01377442012027e-08,4.62701902095872e-08,3.0216041914559e-05
LB,LBN,Lebanon,Akkar,2020-05-24,2020-05-13,101,12,12,0,0,0,0,0,0,0,0,0.00161384976525822,0.000952936859482629,8.82875104019368e-07,1.72226800891241e-06,8.05837932819587e-07,1.15088438697785e-08,8.82875104019368e-07,1.72226800891241e-06,8.05837932819587e-07,1.15088438697785e-08,0.00141959956581707,0.000872013060272051,1.47145850669895e-07,1.34306322136598e-07,1.47145850669895e-07,1.34306322136598e-07,3.19994475133893e-05
LB,LBN,Lebanon,Akkar,2020-05-25,2020-05-14,101,8,12,0,0,0,0,0,0,0,0,0.00161384976525822,0.000952936859482629,1.98456941240617e-06,3.87126860335924e-06,1.79656728102648e-06,2.56584324187914e-08,1.98456941240617e-06,3.87126860335924e-06,1.79656728102648e-06,2.56584324187914e-08,0.00145613440031945,0.000882231770602591,3.30761568734361e-07,2.99427880171081e-07,3.30761568734361e-07,2.99427880171081e-07,3.35321303159043e-05
LB,LBN,Lebanon,Akkar,2020-05-26,2020-05-14,105,4,13,0,0,0,0,0,0,0,0,0.00154929577464789,0.000914848959976437,4.0219350460669e-06,7.84537486138468e-06,3.6154311378315e-06,5.16359668461787e-08,4.0219350460669e-06,7.84537486138468e-06,3.6154311378315e-06,5.16359668461787e-08,0.00149305957517857,0.00089228638210439,6.70322507677816e-07,6.0257185630525e-07,6.70322507677816e-07,6.0257185630525e-07,3.47738425550362e-05
LB,LBN,Lebanon,Akkar,2020-05-27,2020-05-15,106,8,13,0,0,0,0,0,0,0,0,0.00153395621252266,0.000905798007453933,7.68599563250601e-06,1.49925473680473e-05,6.88101449479217e-06,9.82763586888307e-08,7.68599563250601e-06,1.49925473680473e-05,6.88101449479217e-06,9.82763586888307e-08,0.00152995135683373,0.000902048585387309,1.28099927208434e-06,1.14683574913203e-06,1.28099927208434e-06,1.14683574913203e-06,3.56791792841264e-05
