ISO2,ISO_3,country_agg,region_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
HU,HUN,Hungary,Baranya,2020-05-02,2020-04-30,102,40,3,0,0,0,0,0,0,0,0,0.0022312090363966,0.00109205199768025,0.000683868046643976,0.00133508770507971,0.000381242663237139,1.97485046649097e-05,0.000683868046643976,0.00133508770507971,0.000381242663237139,1.97485046649097e-05,0.00102757222656151,0.000611021436131784,,,,,
HU,HUN,Hungary,Baranya,2020-05-03,2020-05-03,159,159,1,0,0,0,0,0,0,0,0,0.00141730888475507,0.000693976279517474,0.000769023941706041,0.0015008607721308,0.000437179654420354,2.24897407706091e-05,0.000769023941706041,0.0015008607721308,0.000437179654420354,2.24897407706091e-05,0.000967968994565451,0.000588400494602088,,,,,
HU,HUN,Hungary,Baranya,2020-05-04,2020-05-04,143,143,1,0,0,0,0,0,0,0,0,0.000899011087803416,0.000587079044580044,0.000854368584979377,0.00166709693663885,0.000495347867730647,2.5311806645695e-05,0.000854368584979377,0.00166709693663885,0.000495347867730647,2.5311806645695e-05,0.000905799718290729,0.000564698362849776,,,,,
HU,HUN,Hungary,Baranya,2020-05-05,2020-05-05,143,143,1,0,0,0,0,0,0,0,0,0.00108342361863489,0.000639903753205359,0.000937173470317219,0.00182809010085335,0.000554329807209923,2.81314625933685e-05,0.000937173470317219,0.00182809010085335,0.000554329807209923,2.81314625933685e-05,0.000841564414403672,0.000540076503737881,,,,,
HU,HUN,Hungary,Baranya,2020-05-06,2020-05-06,157,157,1,0,0,0,0,0,0,0,0,0.00127214902317129,0.000665956163101021,0.00101386205223596,0.00197666851739668,0.000611955333592054,3.08353502151254e-05,0.00101386205223596,0.00197666851739668,0.000611955333592054,3.08353502151254e-05,0.000776031754372944,0.000514825082337841,,,,,
HU,HUN,Hungary,Baranya,2020-05-07,2020-05-07,139,139,1,0,0,0,0,0,0,0,0,0.000408246580934885,0.000399992624903399,0.00108018634333468,0.00210424284899061,0.000665473566702291,3.32813098928682e-05,0.00108018634333468,0.00210424284899061,0.000665473566702291,3.32813098928682e-05,0.00071017156691818,0.000489303801896986,,,,,
HU,HUN,Hungary,Baranya,2020-05-08,2020-05-08,110,110,1,0,0,0,0,0,0,0,0,0.00130412102243088,0.00080776050676817,0.0011323631801714,0.00220298454930876,0.000712177771205709,3.53301099850521e-05,0.0011323631801714,0.00220298454930876,0.000712177771205709,3.53301099850521e-05,0.000645137466354856,0.000463936754136219,7.47491889212378e-05,5.5155851328095e-05,7.47491889212378e-05,5.5155851328095e-05,-6.37391267011087e-05
HU,HUN,Hungary,Baranya,2020-05-09,2020-05-09,126,126,1,0.00793650793650794,0.015493419494625,0.0031937247152065,0.000186694933610298,0.00793650793650794,0.015493419494625,0.0031937247152065,0.000186694933610298,0.000223563603845294,0.000309803017407418,0.00116725444379052,0.00226613020607848,0.000749555871447179,3.68513429522257e-05,0.00116725444379052,0.00226613020607848,0.000749555871447179,3.68513429522257e-05,0.000582193394579563,0.000439185769766372,6.63717503474134e-05,5.20627028378042e-05,6.63717503474134e-05,5.20627028378042e-05,-6.42959333309812e-05
HU,HUN,Hungary,Baranya,2020-05-10,2020-05-10,110,110,1,0,0,0,0,0,0,0,0,0.000129215660938106,0.000253241678695999,0.00118312574531928,0.0022894211606862,0.000775806239800533,3.77476688471992e-05,0.00118312574531928,0.0022894211606862,0.000775806239800533,3.77476688471992e-05,0.000522629033385415,0.00041551527761632,5.47928600566507e-05,4.67430620116477e-05,5.47928600566507e-05,4.67430620116477e-05,-6.38617808175523e-05
HU,HUN,Hungary,Baranya,2020-05-11,2020-05-11,130,130,1,0,0,0,0,0,0,0,0,0.000108342361863489,0.000212335623846208,0.00118027543747344,0.00227230902876919,0.000790325070292527,3.7977224679868e-05,0.00118027543747344,0.00227230902876919,0.000790325070292527,3.7977224679868e-05,0.000467618613925912,0.00039332692483198,4.05169945260361e-05,3.93325438471007e-05,4.05169945260361e-05,3.93325438471007e-05,-6.23243000796266e-05
