ISO2,ISO_3,country_agg,region_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
MZ,MOZ,Mozambique,Cabo Delgado,2020-05-20,2020-05-02,101,7,19,0.0099009900990099,0.0193092777830645,0.0197569579861133,0.00010893598204298,0,0,0,0,0.00704225352112676,0.00194509191474899,0.0124087417233768,0.0209794718616957,0.0231890921019709,0.000122856931551886,0.000127539328115904,0.000248769320852389,7.83838623369147e-05,8.83455792424768e-07,0.00631419487874609,0.00182428621095675,,,,,
MZ,MOZ,Mozambique,Cabo Delgado,2020-05-21,2020-05-04,104,8,18,0.00961538461538462,0.0187549838461375,0.0201237580771346,0.000110937683750986,0,0,0,0,0.00683713934089977,0.00188863378846102,0.0129694897336666,0.021370025131961,0.0235916698902812,0.000124188660025208,0.000182119546427711,0.00035522890874439,0.000111872435185373,1.26090179230198e-06,0.00618347299704794,0.00180230858755344,,,,,
MZ,MOZ,Mozambique,Cabo Delgado,2020-05-22,2020-05-05,100,4,18,0.01,0.0195013954179879,0.0216242214003143,0.000119118089122056,0,0,0,0,0.00697111964717599,0.00194506234976437,0.0136209833431417,0.0218231809678298,0.0240231977621027,0.000125612491948067,0.000257188281271628,0.000501651152201529,0.000157891026363605,1.77957237285838e-06,0.00603330360434866,0.0017769583399755,,,,,
MZ,MOZ,Mozambique,Cabo Delgado,2020-05-23,2020-05-07,101,6,17,0.0099009900990099,0.0193092777830645,0.0221248555494994,0.000121844671119618,0,0,0,0,0.00697111964717599,0.00194506234976437,0.0143666412115196,0.022341156811979,0.0244735524255305,0.000127102760056104,0.000358869826723434,0.000699981341007176,0.000220168278834387,2.48149299943507e-06,0.00586354782452369,0.00174821205737054,,,,,
MZ,MOZ,Mozambique,Cabo Delgado,2020-05-24,2020-05-07,103,2,18,0.00970873786407767,0.018936178546626,0.0217926254240074,0.00012003541903561,0,0,0,0,0.00683307767396458,0.00190667877451089,0.015206095472894,0.0229235767588041,0.0249278534267257,0.000128620955411734,0.00049432193342106,0.000964180153455583,0.000303022457234591,3.41533522697617e-06,0.00567516434259984,0.00171624590435351,,,,,
MZ,MOZ,Mozambique,Cabo Delgado,2020-05-25,2020-05-09,102,7,17,0.00980392156862745,0.0191209083686488,0.0213978650593503,0.000117884828574341,0,0,0,0,0.00704225352112676,0.00194509191474899,0.0161341274734377,0.0235667036090521,0.0253663914998894,0.000130115328978649,0.000671463046363704,0.00130969193101711,0.0004112099784145,4.63470967669963e-06,0.00547044052452395,0.00168147561906293,,,,,
MZ,MOZ,Mozambique,Cabo Delgado,2020-05-26,2020-05-11,102,8,16,0.00980392156862745,0.0191209083686488,0.0224520683211715,0.000123625988760522,0,0,0,0,0.00647887323943662,0.00186619581617412,0.0171398144816657,0.0242629283649035,0.0257649915134383,0.000131521233567034,0.000898551994597329,0.00175262455153644,0.000549624150566919,6.19477121145627e-06,0.00525311169820809,0.00164458000531262,0.000788512126381492,0.000429316568577897,0.000128502111080237,7.85400480383341e-05,-0.000176847196756333
MZ,MOZ,Mozambique,Cabo Delgado,2020-05-27,2020-05-12,102,8,16,0.00980392156862745,0.0191209083686488,0.0222929086377582,0.000122759613150734,0,0,0,0,0.00668658415137288,0.00190522656019761,0.0182069962608082,0.0250009876365708,0.0260967964818978,0.00013276550573631,0.00118345966011929,0.00230832923278744,0.000722848156020781,8.14718144113061e-06,0.00502831536925644,0.0016064890270451,0.000872917754523612,0.000417521098602762,0.000166890018948597,0.000101829286805901,-0.000192526271298583
MZ,MOZ,Mozambique,Cabo Delgado,2020-05-28,2020-05-14,101,7,15,0.0198019801980198,0.0271705622473482,0.0298625560981793,0.000143887458909017,0,0,0,0,0.00455256793284962,0.00157376072270914,0.019314328739753,0.025766104947462,0.0263341008588539,0.000133770358152234,0.00153280381172237,0.00298971276252407,0.000934572198413563,1.05335404525782e-05,0.00480236287366626,0.00156834350651702,0.000948890899435216,0.000385150516125198,0.000212602588408457,0.000129446862008326,-0.000205156788447067
MZ,MOZ,Mozambique,Cabo Delgado,2020-05-29,2020-05-15,104,10,15,0.0288461538461538,0.0321676545583471,0.0366827491830684,0.000158522373727659,0,0,0,0,0.00386633526650097,0.00142931316851472,0.0204366959271515,0.0265409699250469,0.0264512937722439,0.000134460698236517,0.00195091914728566,0.00380522859370793,0.00118694725686937,1.33781037639348e-05,0.00458229911187828,0.00153141361577441,0.00101167578593865,0.000329623557785561,0.000265341553427038,0.000161129829672497,-0.000213541452107568
MZ,MOZ,Mozambique,Cabo Delgado,2020-05-30,2020-05-17,104,13,14,0.0288461538461538,0.0321676545583471,0.038326731916131,0.000165485361381647,0,0,0,0,0.00220933443800055,0.00108135745892911,0.0215468051202867,0.0273067398176438,0.0264278567406977,0.000134771009176801,0.00243871829329516,0.00475665610953273,0.00147987052436139,1.66797302827981e-05,0.00437523281831612,0.00149696816686259,0.00105678494123212,0.000250000552328668,0.000324066059979017,0.000196141344521133,-0.000216655254047287
MZ,MOZ,Mozambique,Cabo Delgado,2020-05-31,2020-05-18,110,12,14,0.0272727272727273,0.0304376822863091,0.0372571388784437,0.000160956557864841,0,0,0,0,0.00197446360405423,0.000998211160040312,0.0226172836775716,0.0280445723964379,0.0262511538592728,0.000134652529604782,0.00299282355568597,0.00583740674099143,0.00181043021849327,2.04056251179205e-05,0.00418767386502299,0.00146615519774155,0.00108052603402232,0.000147460393230561,0.000386893418220377,0.000233203373346461,-0.00021379444325016
MZ,MOZ,Mozambique,Cabo Delgado,2020-06-01,2020-05-19,104,5,14,0.0288461538461538,0.0321676545583471,0.0408880411578176,0.000176309202051128,0,0,0,0,0.00195230790684702,0.00102166386623525,0.0236224839649718,0.0287368576052413,0.0259183484512886,0.000134078107189816,0.00360492422305414,0.00703127080399585,0.00217251672416428,2.44869571670717e-05,0.00402484523080405,0.00143987239238809,0.00108044491388436,2.55594896417209e-05,0.000451062038076135,0.00027048209559956,-0.000204711077900673
MZ,MOZ,Mozambique,Cabo Delgado,2020-06-02,2020-05-21,100,10,13,0.02,0.0274394957835608,0.0150468201711843,0.00010737758120679,0,0,0,0,0.00363002758820967,0.00142035965490716,0.0245397241215313,0.0293679903042431,0.025437053662382,0.000133044223159143,0.00426154762834034,0.00831197184532609,0.00255675087509155,2.88180500690281e-05,0.00389014798395419,0.00141866255815869,0.00105545464345385,-0.000109957136585959,0.000513014661370175,0.000305650453178462,-0.000189694564217041
MZ,MOZ,Mozambique,Cabo Delgado,2020-06-03,2020-05-21,104,4,14,0.0288461538461538,0.0321676545583471,0.0205205635034184,0.000123216942497714,0.00961538461538462,0.0187549838461375,0.0059111068202792,6.66231465185059e-05,0.00362571468414447,0.00139112545612003,0.025350164064065,0.0299250670023765,0.0248245763013328,0.000131570326867147,0.00494457080712776,0.00964416431030956,0.00295085802245267,3.32605958022964e-05,0.00378487998591323,0.00140266729541949,0.00100597255405201,-0.000251587426253517,0.000568627832567565,0.000336047637339851,-0.000169580481292172
